Game Number,Score,Tiles Closed,Rolls,Moves
513,24,6,"[(1, 1), (4, 5), (6, 4), (1, 2)]","[(2,), (1, 3, 5), (4, 6)]"
514,23,6,"[(4, 6), (2, 3), (1, 6), (1, 4)]","[(1, 2, 3, 4), (5,), (7,)]"
515,28,5,"[(2, 2), (6, 2), (4, 1), (4, 1)]","[(1, 3), (2, 6), (5,)]"
516,35,4,"[(5, 5), (6, 4)]","[(1, 2, 3, 4)]"
517,33,4,"[(6, 6), (1, 1)]","[(1, 2, 3, 6)]"
518,21,6,"[(1, 5), (4, 5), (4, 5), (1, 1)]","[(1, 2, 3), (4, 5), (9,)]"
519,28,5,"[(1, 3), (4, 1), (6, 2), (1, 4)]","[(1, 3), (5,), (2, 6)]"
520,8,8,"[(1, 2), (3, 5), (5, 4), (4, 6), (4, 3), (5, 6)]","[(1, 2), (3, 5), (9,), (4, 6), (7,)]"
521,28,5,"[(5, 6), (1, 5), (5, 1)]","[(1, 2, 3, 5), (6,)]"
522,26,5,"[(4, 4), (3, 1), (5, 2), (2, 3)]","[(1, 2, 5), (4,), (7,)]"
523,17,7,"[(5, 6), (5, 6), (2, 4), (3, 1)]","[(1, 2, 3, 5), (4, 7), (6,)]"
524,33,4,"[(2, 2), (4, 4), (1, 5)]","[(1, 3), (2, 6)]"
525,29,5,"[(3, 2), (4, 1), (4, 2), (1, 2)]","[(1, 4), (2, 3), (6,)]"
526,17,7,"[(2, 5), (5, 1), (6, 2), (3, 4), (1, 2)]","[(1, 2, 4), (6,), (3, 5), (7,)]"
527,0,9,"[(3, 4), (6, 2), (6, 3), (3, 3), (2, 5), (2, 6)]","[(1, 2, 4), (3, 5), (9,), (6,), (7,), (8,)]"
528,35,4,"[(5, 5), (1, 2)]","[(1, 2, 3, 4)]"
529,9,8,"[(6, 5), (4, 4), (6, 5), (2, 4), (6, 6)]","[(1, 2, 3, 5), (8,), (4, 7), (6,)]"
530,26,5,"[(6, 2), (1, 2), (5, 3), (1, 2)]","[(1, 2, 5), (3,), (8,)]"
531,26,5,"[(5, 1), (2, 5), (2, 4), (2, 1)]","[(1, 2, 3), (7,), (6,)]"
532,9,8,"[(4, 6), (1, 5), (3, 5), (6, 6), (1, 6)]","[(1, 2, 3, 4), (6,), (8,), (5, 7)]"
533,24,6,"[(4, 3), (4, 1), (3, 6), (2, 4)]","[(1, 2, 4), (5,), (3, 6)]"
534,4,8,"[(2, 2), (2, 6), (2, 3), (1, 6), (4, 4), (3, 6), (3, 6)]","[(1, 3), (2, 6), (5,), (7,), (8,), (9,)]"
535,19,6,"[(2, 1), (5, 2), (6, 3), (1, 6), (1, 1)]","[(1, 2), (3, 4), (9,), (7,)]"
536,0,9,"[(6, 1), (4, 5), (3, 6), (2, 6), (6, 6)]","[(1, 2, 4), (3, 6), (9,), (8,), (5, 7)]"
537,25,5,"[(2, 3), (4, 4), (6, 1), (6, 4)]","[(1, 4), (2, 6), (7,)]"
538,15,7,"[(5, 3), (2, 4), (6, 1), (3, 6), (4, 1)]","[(1, 2, 5), (6,), (3, 4), (9,)]"
539,40,2,"[(1, 4), (1, 3)]","[(1, 4)]"
540,21,6,"[(3, 6), (5, 6), (1, 3), (2, 6)]","[(1, 2, 6), (3, 8), (4,)]"
541,13,7,"[(3, 6), (4, 4), (3, 5), (6, 1), (4, 6)]","[(1, 2, 6), (3, 5), (8,), (7,)]"
542,9,8,"[(2, 2), (5, 5), (5, 5), (4, 3), (1, 4), (3, 2)]","[(1, 3), (2, 8), (4, 6), (7,), (5,)]"
543,32,4,"[(3, 4), (1, 5), (4, 2)]","[(1, 2, 4), (6,)]"
544,21,6,"[(5, 1), (5, 2), (2, 3), (5, 1), (3, 3)]","[(1, 2, 3), (7,), (5,), (6,)]"
545,21,6,"[(3, 2), (3, 5), (6, 5), (6, 2)]","[(1, 4), (2, 6), (3, 8)]"
546,33,4,"[(3, 2), (1, 6), (1, 4)]","[(1, 4), (2, 5)]"
547,17,7,"[(6, 6), (4, 1), (3, 1), (2, 5), (5, 2)]","[(1, 2, 3, 6), (5,), (4,), (7,)]"
548,9,8,"[(6, 6), (6, 2), (4, 5), (6, 1), (6, 6)]","[(1, 2, 3, 6), (8,), (4, 5), (7,)]"
549,20,6,"[(6, 4), (3, 4), (4, 4), (4, 4)]","[(1, 2, 3, 4), (7,), (8,)]"
550,24,6,"[(4, 5), (3, 5), (3, 1), (1, 1)]","[(1, 2, 6), (3, 5), (4,)]"
551,18,6,"[(3, 6), (6, 5), (2, 5), (2, 6)]","[(1, 2, 6), (3, 8), (7,)]"
552,24,6,"[(5, 2), (4, 2), (3, 5), (2, 4)]","[(1, 2, 4), (6,), (3, 5)]"
553,20,6,"[(2, 3), (3, 3), (4, 3), (2, 5), (1, 4)]","[(1, 4), (6,), (2, 5), (7,)]"
554,25,5,"[(4, 2), (1, 5), (4, 4), (2, 1)]","[(1, 2, 3), (6,), (8,)]"
555,26,5,"[(6, 1), (1, 4), (6, 1), (5, 2)]","[(1, 2, 4), (5,), (7,)]"
556,22,5,"[(5, 3), (1, 5), (4, 5), (3, 6)]","[(1, 2, 5), (6,), (9,)]"
557,25,5,"[(1, 3), (5, 5), (3, 3), (1, 1)]","[(1, 3), (2, 8), (6,)]"
558,20,6,"[(3, 5), (3, 6), (4, 4), (1, 4)]","[(1, 2, 5), (3, 6), (8,)]"
559,36,3,"[(5, 4), (3, 3)]","[(1, 2, 6)]"
560,26,5,"[(1, 1), (6, 1), (1, 2), (5, 2), (2, 5)]","[(2,), (1, 6), (3,), (7,)]"
561,28,5,"[(4, 5), (2, 6), (1, 2)]","[(1, 2, 6), (3, 5)]"
562,24,6,"[(6, 6), (4, 5), (2, 4)]","[(1, 2, 3, 6), (4, 5)]"
563,13,7,"[(4, 3), (6, 3), (5, 4), (4, 3), (6, 6)]","[(1, 2, 4), (3, 6), (9,), (7,)]"
564,15,7,"[(6, 1), (3, 4), (2, 3), (6, 2), (1, 2), (1, 2)]","[(1, 2, 4), (7,), (5,), (8,), (3,)]"
565,20,6,"[(4, 4), (1, 5), (5, 6), (5, 1)]","[(1, 2, 5), (6,), (3, 8)]"
566,27,5,"[(5, 4), (4, 5), (3, 2)]","[(1, 2, 6), (4, 5)]"
567,36,3,"[(3, 6), (5, 1)]","[(1, 2, 6)]"
568,7,8,"[(3, 4), (4, 2), (2, 6), (6, 2), (3, 6), (1, 5)]","[(1, 2, 4), (6,), (3, 5), (8,), (9,)]"
569,10,7,"[(6, 2), (5, 5), (6, 3), (2, 6), (6, 3)]","[(1, 2, 5), (3, 7), (9,), (8,)]"
570,42,2,"[(1, 2), (1, 1)]","[(1, 2)]"
571,34,4,"[(3, 3), (3, 2), (2, 1)]","[(1, 2, 3), (5,)]"
572,29,4,"[(1, 3), (4, 1), (1, 6), (1, 4)]","[(1, 3), (5,), (7,)]"
573,20,6,"[(2, 4), (5, 3), (5, 6), (1, 1)]","[(1, 2, 3), (8,), (4, 7)]"
574,17,7,"[(4, 1), (2, 4), (4, 4), (3, 6), (2, 4)]","[(1, 4), (6,), (3, 5), (2, 7)]"
575,24,6,"[(1, 2), (2, 3), (6, 3), (1, 3), (1, 4)]","[(1, 2), (5,), (3, 6), (4,)]"
576,17,7,"[(2, 2), (6, 1), (2, 4), (5, 6), (1, 1)]","[(1, 3), (2, 5), (6,), (4, 7)]"
577,0,9,"[(4, 2), (2, 6), (2, 4), (2, 3), (5, 4), (5, 6)]","[(1, 2, 3), (8,), (6,), (5,), (9,), (4, 7)]"
578,19,6,"[(1, 5), (6, 2), (6, 6), (2, 1)]","[(1, 2, 3), (8,), (5, 7)]"
579,16,7,"[(2, 5), (6, 5), (6, 5), (2, 6)]","[(1, 2, 4), (3, 8), (5, 6)]"
580,19,6,"[(5, 1), (3, 2), (3, 4), (2, 6), (6, 6)]","[(1, 2, 3), (5,), (7,), (8,)]"
581,20,6,"[(2, 3), (6, 3), (6, 5), (4, 6)]","[(1, 4), (2, 7), (3, 8)]"
582,8,8,"[(1, 2), (2, 1), (4, 6), (6, 6), (6, 3), (1, 3)]","[(1, 2), (3,), (4, 6), (5, 7), (9,)]"
583,25,5,"[(4, 1), (6, 3), (2, 4), (4, 6)]","[(1, 4), (2, 7), (6,)]"
584,20,6,"[(2, 1), (2, 3), (3, 3), (6, 5), (5, 1)]","[(1, 2), (5,), (6,), (3, 8)]"
585,33,4,"[(6, 6), (6, 4)]","[(1, 2, 3, 6)]"
586,9,8,"[(5, 6), (5, 1), (3, 5), (3, 4), (1, 3), (2, 3)]","[(1, 2, 3, 5), (6,), (8,), (7,), (4,)]"
587,30,5,"[(3, 1), (6, 5), (2, 1)]","[(1, 3), (2, 4, 5)]"
588,26,5,"[(3, 4), (6, 6), (4, 5)]","[(1, 2, 4), (3, 9)]"
589,8,8,"[(2, 5), (4, 2), (6, 3), (5, 5), (2, 3), (3, 6)]","[(1, 2, 4), (6,), (9,), (3, 7), (5,)]"
590,6,8,"[(6, 2), (6, 2), (2, 1), (2, 2), (5, 4), (6, 1), (5, 6)]","[(1, 2, 5), (8,), (3,), (4,), (9,), (7,)]"
591,19,6,"[(3, 2), (3, 5), (1, 4), (5, 3), (1, 1)]","[(1, 4), (2, 6), (5,), (8,)]"
592,15,7,"[(3, 3), (1, 4), (3, 6), (5, 5), (1, 2)]","[(1, 2, 3), (5,), (9,), (4, 6)]"
593,15,7,"[(5, 5), (6, 5), (4, 5), (1, 5)]","[(1, 2, 3, 4), (5, 6), (9,)]"
594,0,9,"[(4, 3), (4, 3), (6, 2), (5, 4), (4, 4), (5, 1)]","[(1, 2, 4), (7,), (3, 5), (9,), (8,), (6,)]"
595,27,5,"[(5, 1), (6, 6), (1, 2)]","[(1, 2, 3), (4, 8)]"
596,20,6,"[(6, 1), (5, 6), (4, 3), (1, 6)]","[(1, 2, 4), (3, 8), (7,)]"
597,30,5,"[(4, 6), (3, 2), (1, 1)]","[(1, 2, 3, 4), (5,)]"
598,24,6,"[(6, 3), (2, 1), (6, 3), (4, 2)]","[(1, 2, 6), (3,), (4, 5)]"
599,26,5,"[(4, 4), (6, 5), (5, 3)]","[(1, 2, 5), (3, 8)]"
600,29,4,"[(2, 6), (4, 4), (3, 2)]","[(1, 2, 5), (8,)]"
601,41,2,"[(1, 3), (2, 1)]","[(1, 3)]"
602,28,5,"[(6, 3), (3, 5), (5, 5)]","[(1, 2, 6), (3, 5)]"
603,24,6,"[(2, 2), (5, 6), (2, 4), (1, 1)]","[(1, 3), (2, 4, 5), (6,)]"
604,22,6,"[(5, 5), (4, 1), (3, 5), (1, 3)]","[(1, 2, 3, 4), (5,), (8,)]"
605,23,6,"[(3, 4), (5, 2), (5, 3), (6, 5)]","[(1, 2, 4), (7,), (3, 5)]"
606,17,7,"[(3, 5), (4, 6), (3, 1), (3, 3), (5, 6)]","[(1, 2, 5), (3, 7), (4,), (6,)]"
607,30,5,"[(6, 2), (4, 3), (1, 4)]","[(1, 2, 5), (3, 4)]"
608,38,3,"[(6, 1), (2, 2)]","[(1, 2, 4)]"
609,38,3,"[(1, 6), (3, 1)]","[(1, 2, 4)]"
610,22,6,"[(4, 1), (1, 2), (5, 3), (1, 6), (3, 4)]","[(1, 4), (3,), (2, 6), (7,)]"
611,22,6,"[(3, 2), (1, 1), (6, 3), (3, 4), (4, 6)]","[(1, 4), (2,), (3, 6), (7,)]"
612,23,5,"[(1, 6), (4, 2), (3, 6), (2, 4)]","[(1, 2, 4), (6,), (9,)]"
613,29,5,"[(2, 2), (3, 5), (3, 1), (5, 1)]","[(1, 3), (2, 6), (4,)]"
614,34,4,"[(5, 1), (1, 4), (3, 2)]","[(1, 2, 3), (5,)]"
615,21,6,"[(4, 6), (4, 4), (1, 5), (6, 4)]","[(1, 2, 3, 4), (8,), (6,)]"
616,15,7,"[(6, 2), (4, 3), (2, 6), (2, 5), (3, 5)]","[(1, 2, 5), (3, 4), (8,), (7,)]"
617,32,4,"[(2, 1), (6, 4), (1, 1)]","[(1, 2), (3, 7)]"
618,35,4,"[(1, 5), (2, 2), (2, 1)]","[(1, 2, 3), (4,)]"
619,39,3,"[(4, 2), (1, 1)]","[(1, 2, 3)]"
620,33,4,"[(5, 1), (5, 1), (4, 6)]","[(1, 2, 3), (6,)]"
621,34,4,"[(1, 2), (5, 3), (2, 3)]","[(1, 2), (3, 5)]"
622,14,7,"[(4, 1), (3, 6), (6, 3), (6, 2), (4, 2)]","[(1, 4), (2, 7), (3, 6), (8,)]"
623,16,7,"[(6, 4), (2, 3), (2, 4), (2, 6), (4, 4)]","[(1, 2, 3, 4), (5,), (6,), (8,)]"
624,27,5,"[(5, 6), (5, 2), (4, 3)]","[(1, 2, 3, 5), (7,)]"
625,36,3,"[(4, 5), (1, 5)]","[(1, 2, 6)]"
626,17,7,"[(5, 4), (6, 1), (6, 1), (1, 4), (1, 1)]","[(1, 2, 6), (3, 4), (7,), (5,)]"
627,35,4,"[(4, 1), (1, 4), (2, 1)]","[(1, 4), (2, 3)]"
628,9,8,"[(1, 3), (2, 5), (6, 5), (4, 4), (4, 2), (1, 2)]","[(1, 3), (2, 5), (4, 7), (8,), (6,)]"
629,27,5,"[(3, 4), (6, 5), (5, 3)]","[(1, 2, 4), (3, 8)]"
630,21,6,"[(1, 5), (4, 1), (3, 4), (1, 5), (5, 5)]","[(1, 2, 3), (5,), (7,), (6,)]"
631,30,5,"[(1, 4), (2, 1), (3, 4), (6, 6)]","[(1, 4), (3,), (2, 5)]"
632,21,6,"[(5, 2), (4, 2), (6, 5), (1, 3)]","[(1, 2, 4), (6,), (3, 8)]"
633,19,6,"[(6, 3), (2, 6), (3, 6), (4, 1)]","[(1, 2, 6), (3, 5), (9,)]"
634,5,8,"[(6, 1), (5, 1), (6, 5), (2, 5), (5, 4), (1, 2)]","[(1, 2, 4), (6,), (3, 8), (7,), (9,)]"
635,30,5,"[(2, 4), (4, 5), (5, 5)]","[(1, 2, 3), (4, 5)]"
636,9,8,"[(1, 1), (5, 3), (4, 2), (4, 1), (4, 4), (3, 4), (5, 2)]","[(2,), (1, 3, 4), (6,), (5,), (8,), (7,)]"
637,5,8,"[(4, 2), (6, 4), (5, 2), (3, 6), (2, 6), (5, 4)]","[(1, 2, 3), (4, 6), (7,), (9,), (8,)]"
638,15,7,"[(6, 2), (5, 4), (2, 2), (3, 6), (2, 2)]","[(1, 2, 5), (3, 6), (4,), (9,)]"
639,28,5,"[(4, 4), (6, 3), (4, 1)]","[(1, 2, 5), (3, 6)]"
640,29,5,"[(5, 1), (5, 5), (6, 4)]","[(1, 2, 3), (4, 6)]"
641,23,6,"[(4, 2), (6, 5), (1, 4), (2, 5)]","[(1, 2, 3), (4, 7), (5,)]"
642,29,5,"[(4, 3), (5, 4), (4, 2)]","[(1, 2, 4), (3, 6)]"
643,28,5,"[(3, 2), (6, 6), (2, 2)]","[(1, 4), (2, 3, 7)]"
644,17,7,"[(5, 5), (6, 5), (4, 3), (1, 4)]","[(1, 2, 3, 4), (5, 6), (7,)]"
645,8,8,"[(4, 3), (6, 6), (6, 6), (2, 4), (4, 1)]","[(1, 2, 4), (3, 9), (5, 7), (6,)]"
646,22,6,"[(3, 6), (2, 2), (5, 5), (5, 6)]","[(1, 2, 6), (4,), (3, 7)]"
647,15,7,"[(5, 5), (1, 4), (5, 4), (4, 2), (5, 6)]","[(1, 2, 3, 4), (5,), (9,), (6,)]"
648,34,4,"[(2, 2), (2, 5), (1, 2)]","[(1, 3), (2, 5)]"
649,32,4,"[(4, 5), (3, 1), (1, 3)]","[(1, 2, 6), (4,)]"
650,10,7,"[(2, 6), (6, 4), (6, 2), (3, 6), (6, 5)]","[(1, 2, 5), (3, 7), (8,), (9,)]"
651,29,5,"[(2, 3), (3, 2), (5, 1), (4, 6)]","[(1, 4), (2, 3), (6,)]"
652,21,6,"[(4, 3), (6, 5), (3, 3), (2, 4)]","[(1, 2, 4), (3, 8), (6,)]"
653,21,6,"[(1, 1), (3, 2), (4, 4), (4, 5), (6, 4)]","[(2,), (1, 4), (3, 5), (9,)]"
654,31,4,"[(5, 3), (2, 4), (1, 5)]","[(1, 2, 5), (6,)]"
655,24,6,"[(6, 2), (6, 1), (1, 5), (6, 6)]","[(1, 2, 5), (3, 4), (6,)]"
656,15,7,"[(3, 3), (2, 6), (5, 2), (3, 6), (1, 6)]","[(1, 2, 3), (8,), (7,), (4, 5)]"
657,27,5,"[(4, 1), (1, 6), (2, 4), (2, 2)]","[(1, 4), (2, 5), (6,)]"
658,18,6,"[(6, 6), (2, 5), (6, 2), (4, 6)]","[(1, 2, 3, 6), (7,), (8,)]"
659,26,5,"[(1, 5), (1, 5), (4, 3), (1, 1)]","[(1, 2, 3), (6,), (7,)]"
660,26,5,"[(6, 6), (5, 2), (1, 2)]","[(1, 2, 3, 6), (7,)]"
661,12,7,"[(6, 3), (5, 4), (3, 5), (3, 4), (4, 6)]","[(1, 2, 6), (4, 5), (8,), (7,)]"
662,28,5,"[(4, 2), (6, 5), (5, 5)]","[(1, 2, 3), (4, 7)]"
663,36,3,"[(4, 5), (3, 3)]","[(1, 2, 6)]"
664,24,6,"[(5, 6), (6, 4), (4, 6)]","[(1, 2, 3, 5), (4, 6)]"
665,8,8,"[(2, 6), (2, 2), (1, 5), (3, 6), (6, 4), (3, 2)]","[(1, 2, 5), (4,), (6,), (9,), (3, 7)]"
666,34,4,"[(5, 6), (4, 1)]","[(1, 2, 3, 5)]"
667,30,5,"[(5, 5), (4, 1), (5, 5)]","[(1, 2, 3, 4), (5,)]"
668,24,6,"[(5, 6), (6, 4), (5, 1)]","[(1, 2, 3, 5), (4, 6)]"
669,21,6,"[(4, 6), (3, 5), (3, 3), (2, 6)]","[(1, 2, 3, 4), (8,), (6,)]"
670,19,6,"[(5, 4), (6, 2), (4, 5), (2, 3)]","[(1, 2, 6), (3, 5), (9,)]"
671,35,4,"[(1, 3), (4, 2), (4, 6)]","[(1, 3), (2, 4)]"
672,29,5,"[(5, 4), (6, 1), (4, 2)]","[(1, 2, 6), (3, 4)]"
673,33,4,"[(3, 1), (2, 6), (1, 1)]","[(1, 3), (2, 6)]"
674,27,5,"[(5, 6), (5, 2), (3, 4)]","[(1, 2, 3, 5), (7,)]"
675,22,6,"[(2, 2), (4, 2), (3, 5), (1, 4), (6, 6)]","[(1, 3), (2, 4), (8,), (5,)]"
676,30,5,"[(6, 2), (2, 5), (5, 5)]","[(1, 2, 5), (3, 4)]"
677,18,6,"[(4, 1), (4, 3), (4, 3), (3, 5), (2, 3)]","[(1, 4), (2, 5), (7,), (8,)]"
678,24,6,"[(4, 1), (2, 3), (1, 5), (2, 3), (2, 3)]","[(1, 4), (2, 3), (6,), (5,)]"
679,14,7,"[(6, 5), (6, 5), (3, 6), (1, 2)]","[(1, 2, 3, 5), (4, 7), (9,)]"
680,35,4,"[(4, 6), (1, 3)]","[(1, 2, 3, 4)]"
681,28,5,"[(6, 3), (6, 2), (4, 2)]","[(1, 2, 6), (3, 5)]"
682,21,6,"[(4, 2), (5, 1), (6, 6), (4, 6)]","[(1, 2, 3), (6,), (4, 8)]"
683,29,4,"[(2, 1), (1, 4), (2, 6), (1, 4)]","[(1, 2), (5,), (8,)]"
684,15,7,"[(3, 3), (2, 6), (3, 6), (4, 3), (6, 5)]","[(1, 2, 3), (8,), (4, 5), (7,)]"
685,26,5,"[(6, 2), (2, 2), (4, 3), (4, 1)]","[(1, 2, 5), (4,), (7,)]"
686,29,4,"[(2, 6), (3, 5), (4, 4)]","[(1, 2, 5), (8,)]"
687,27,5,"[(3, 5), (4, 6), (6, 5)]","[(1, 2, 5), (3, 7)]"
688,36,3,"[(4, 5), (4, 2)]","[(1, 2, 6)]"
689,17,7,"[(1, 3), (5, 2), (6, 5), (5, 1), (3, 1)]","[(1, 3), (2, 5), (4, 7), (6,)]"
690,21,6,"[(2, 3), (2, 3), (1, 5), (2, 6), (4, 6)]","[(1, 4), (2, 3), (6,), (8,)]"
691,41,2,"[(1, 3), (2, 1)]","[(1, 3)]"
692,21,6,"[(3, 4), (5, 6), (4, 2), (3, 5)]","[(1, 2, 4), (3, 8), (6,)]"
693,34,3,"[(4, 1), (3, 3), (3, 3)]","[(1, 4), (6,)]"
694,22,6,"[(3, 6), (5, 2), (6, 1), (2, 4)]","[(1, 2, 6), (3, 4), (7,)]"
695,0,9,"[(3, 1), (5, 2), (2, 6), (3, 4), (5, 4), (6, 4)]","[(1, 3), (2, 5), (8,), (7,), (9,), (4, 6)]"
696,10,7,"[(1, 4), (2, 5), (5, 1), (6, 3), (2, 6), (6, 5)]","[(1, 4), (2, 5), (6,), (9,), (8,)]"
697,8,8,"[(6, 1), (1, 6), (6, 6), (6, 5), (4, 2)]","[(1, 2, 4), (7,), (3, 9), (5, 6)]"
698,3,8,"[(3, 5), (1, 3), (2, 6), (3, 3), (6, 1), (3, 6), (4, 1)]","[(1, 2, 5), (4,), (8,), (6,), (7,), (9,)]"
699,38,3,"[(5, 2), (1, 3)]","[(1, 2, 4)]"
700,23,6,"[(1, 6), (2, 6), (3, 4), (1, 6)]","[(1, 2, 4), (3, 5), (7,)]"
701,17,7,"[(2, 4), (4, 5), (4, 3), (5, 1), (5, 2)]","[(1, 2, 3), (4, 5), (7,), (6,)]"
702,11,7,"[(2, 4), (2, 4), (5, 3), (3, 2), (5, 4), (5, 3)]","[(1, 2, 3), (6,), (8,), (5,), (9,)]"
703,31,4,"[(4, 5), (1, 4), (5, 1)]","[(1, 2, 6), (5,)]"
704,22,6,"[(3, 3), (5, 6), (4, 2), (2, 1)]","[(1, 2, 3), (4, 7), (6,)]"
705,38,3,"[(3, 4), (1, 1)]","[(1, 2, 4)]"
706,22,6,"[(1, 6), (1, 2), (3, 5), (1, 4), (3, 5)]","[(1, 2, 4), (3,), (8,), (5,)]"
707,17,7,"[(4, 2), (5, 6), (6, 5), (6, 5)]","[(1, 2, 3), (4, 7), (5, 6)]"
708,33,4,"[(6, 6), (3, 3)]","[(1, 2, 3, 6)]"
709,25,5,"[(4, 3), (2, 4), (6, 1), (1, 5)]","[(1, 2, 4), (6,), (7,)]"
710,31,4,"[(2, 6), (3, 3), (1, 4)]","[(1, 2, 5), (6,)]"
711,30,5,"[(1, 1), (1, 2), (5, 5), (6, 6)]","[(2,), (3,), (1, 4, 5)]"
712,15,7,"[(1, 5), (4, 4), (1, 6), (4, 5), (6, 1)]","[(1, 2, 3), (8,), (7,), (4, 5)]"
713,26,5,"[(4, 1), (3, 4), (3, 4), (4, 6)]","[(1, 4), (2, 5), (7,)]"
714,30,5,"[(6, 4), (2, 3), (2, 1)]","[(1, 2, 3, 4), (5,)]"
715,29,5,"[(3, 2), (2, 4), (2, 3), (3, 3)]","[(1, 4), (6,), (2, 3)]"
716,19,6,"[(1, 4), (6, 6), (6, 3), (4, 5)]","[(1, 4), (2, 3, 7), (9,)]"
717,30,5,"[(2, 3), (5, 5), (6, 6)]","[(1, 4), (2, 3, 5)]"
718,25,5,"[(1, 6), (4, 2), (1, 6), (4, 2)]","[(1, 2, 4), (6,), (7,)]"
719,13,7,"[(1, 1), (1, 6), (6, 4), (2, 3), (5, 3), (6, 2)]","[(2,), (1, 6), (3, 7), (5,), (8,)]"
720,17,6,"[(5, 3), (6, 6), (3, 5), (5, 4)]","[(1, 2, 5), (3, 9), (8,)]"
721,23,6,"[(5, 5), (6, 6), (3, 4)]","[(1, 2, 3, 4), (5, 7)]"
722,36,3,"[(3, 1), (1, 4), (2, 3)]","[(1, 3), (5,)]"
723,12,7,"[(4, 5), (5, 5), (3, 2), (4, 5), (2, 3)]","[(1, 2, 6), (3, 7), (5,), (9,)]"
724,20,6,"[(5, 4), (5, 4), (6, 1), (4, 2)]","[(1, 2, 6), (4, 5), (7,)]"
725,8,8,"[(3, 3), (6, 3), (1, 6), (3, 6), (4, 2), (3, 6)]","[(1, 2, 3), (4, 5), (7,), (9,), (6,)]"
726,23,6,"[(3, 1), (6, 3), (4, 5), (1, 4)]","[(1, 3), (2, 7), (4, 5)]"
727,19,6,"[(1, 2), (3, 5), (6, 2), (4, 3), (6, 5)]","[(1, 2), (3, 5), (8,), (7,)]"
728,33,4,"[(6, 6), (1, 2)]","[(1, 2, 3, 6)]"
729,24,6,"[(4, 3), (5, 3), (4, 2), (6, 6)]","[(1, 2, 4), (3, 5), (6,)]"
730,36,3,"[(5, 4), (1, 5)]","[(1, 2, 6)]"
731,37,3,"[(2, 1), (4, 1), (3, 2)]","[(1, 2), (5,)]"
732,30,5,"[(4, 6), (2, 3), (2, 3)]","[(1, 2, 3, 4), (5,)]"
733,37,3,"[(2, 6), (1, 1)]","[(1, 2, 5)]"
734,27,5,"[(5, 6), (2, 5), (6, 1)]","[(1, 2, 3, 5), (7,)]"
735,26,5,"[(5, 1), (5, 3), (1, 4), (2, 6)]","[(1, 2, 3), (8,), (5,)]"
736,16,6,"[(4, 3), (1, 5), (6, 3), (6, 1), (2, 4)]","[(1, 2, 4), (6,), (9,), (7,)]"
737,28,5,"[(6, 4), (2, 5), (3, 1)]","[(1, 2, 3, 4), (7,)]"
738,28,5,"[(6, 1), (4, 6), (6, 1)]","[(1, 2, 4), (3, 7)]"
739,8,8,"[(3, 4), (6, 6), (6, 5), (4, 3), (1, 2)]","[(1, 2, 4), (3, 9), (5, 6), (7,)]"
740,28,5,"[(5, 1), (4, 1), (1, 5), (3, 2)]","[(1, 2, 3), (5,), (6,)]"
741,25,5,"[(1, 4), (6, 3), (4, 2), (4, 2)]","[(1, 4), (2, 7), (6,)]"
742,27,5,"[(5, 1), (6, 6), (2, 2)]","[(1, 2, 3), (4, 8)]"
743,21,6,"[(1, 6), (6, 3), (4, 4), (5, 6)]","[(1, 2, 4), (3, 6), (8,)]"
744,25,5,"[(2, 2), (3, 4), (3, 6), (2, 1)]","[(1, 3), (2, 5), (9,)]"
745,25,5,"[(3, 4), (4, 2), (1, 6), (6, 4)]","[(1, 2, 4), (6,), (7,)]"
746,8,8,"[(2, 3), (4, 1), (3, 6), (5, 6), (5, 2), (3, 1)]","[(1, 4), (2, 3), (9,), (5, 6), (7,)]"
747,20,6,"[(4, 2), (2, 3), (4, 2), (2, 6), (5, 1)]","[(1, 2, 3), (5,), (6,), (8,)]"
748,41,2,"[(1, 3), (2, 1)]","[(1, 3)]"
749,34,4,"[(5, 6), (3, 2)]","[(1, 2, 3, 5)]"
750,22,6,"[(2, 3), (4, 6), (2, 6), (1, 1)]","[(1, 4), (2, 3, 5), (8,)]"
751,22,6,"[(3, 3), (6, 3), (3, 5), (3, 1)]","[(1, 2, 3), (4, 5), (8,)]"
752,28,5,"[(5, 2), (2, 1), (5, 2), (6, 4)]","[(1, 2, 4), (3,), (7,)]"
753,33,4,"[(6, 6), (1, 2)]","[(1, 2, 3, 6)]"
754,26,5,"[(4, 1), (4, 3), (2, 5), (6, 4)]","[(1, 4), (2, 5), (7,)]"
755,18,6,"[(4, 5), (4, 5), (6, 3), (3, 3)]","[(1, 2, 6), (4, 5), (9,)]"
756,7,8,"[(2, 4), (3, 3), (4, 5), (6, 3), (3, 5), (5, 6)]","[(1, 2, 3), (6,), (4, 5), (9,), (8,)]"
757,30,5,"[(1, 3), (3, 4), (3, 1), (6, 4)]","[(1, 3), (2, 5), (4,)]"
758,7,8,"[(3, 5), (5, 3), (3, 6), (3, 1), (4, 5), (4, 2)]","[(1, 2, 5), (8,), (3, 6), (4,), (9,)]"
759,31,4,"[(4, 3), (2, 5), (5, 2)]","[(1, 2, 4), (7,)]"
760,17,7,"[(5, 5), (1, 5), (6, 1), (4, 1), (3, 1)]","[(1, 2, 3, 4), (6,), (7,), (5,)]"
761,17,7,"[(5, 4), (4, 6), (6, 3), (6, 1)]","[(1, 2, 6), (3, 7), (4, 5)]"
