Game Number,Score,Tiles Closed,Rolls,Moves
6109,35,4,"[(6, 4), (1, 3)]","[(1, 2, 3, 4)]"
6110,35,4,"[(4, 6), (1, 3)]","[(1, 2, 3, 4)]"
6111,30,5,"[(2, 3), (4, 6), (5, 6)]","[(1, 4), (2, 3, 5)]"
6112,15,7,"[(1, 4), (6, 1), (3, 6), (6, 3), (3, 6)]","[(1, 4), (2, 5), (3, 6), (9,)]"
6113,9,8,"[(1, 1), (5, 1), (4, 6), (3, 5), (5, 5), (5, 6)]","[(2,), (1, 5), (3, 7), (8,), (4, 6)]"
6114,8,8,"[(3, 4), (5, 2), (1, 4), (4, 5), (4, 5), (5, 6)]","[(1, 2, 4), (7,), (5,), (3, 6), (9,)]"
6115,33,4,"[(6, 6), (5, 1)]","[(1, 2, 3, 6)]"
6116,29,5,"[(3, 6), (5, 2), (5, 5)]","[(1, 2, 6), (3, 4)]"
6117,9,8,"[(4, 6), (1, 4), (2, 4), (2, 5), (6, 2), (3, 4)]","[(1, 2, 3, 4), (5,), (6,), (7,), (8,)]"
6118,35,4,"[(1, 4), (3, 2), (5, 5)]","[(1, 4), (2, 3)]"
6119,14,7,"[(2, 5), (2, 5), (6, 2), (3, 6), (3, 6)]","[(1, 2, 4), (7,), (3, 5), (9,)]"
6120,22,6,"[(4, 3), (6, 3), (4, 3), (6, 5)]","[(1, 2, 4), (3, 6), (7,)]"
6121,9,8,"[(5, 5), (6, 5), (5, 2), (3, 5), (4, 1)]","[(1, 2, 3, 4), (5, 6), (7,), (8,)]"
6122,34,4,"[(5, 1), (1, 4), (2, 3)]","[(1, 2, 3), (5,)]"
6123,19,6,"[(2, 3), (5, 2), (2, 6), (3, 3), (2, 6)]","[(1, 4), (2, 5), (8,), (6,)]"
6124,24,6,"[(1, 6), (3, 3), (4, 4), (6, 5)]","[(1, 2, 4), (6,), (3, 5)]"
6125,15,7,"[(5, 2), (4, 2), (6, 6), (2, 3), (3, 2)]","[(1, 2, 4), (6,), (3, 9), (5,)]"
6126,37,3,"[(2, 6), (2, 3)]","[(1, 2, 5)]"
6127,19,6,"[(1, 3), (2, 5), (3, 6), (5, 1), (3, 6)]","[(1, 3), (2, 5), (9,), (6,)]"
6128,15,7,"[(2, 6), (5, 2), (2, 6), (2, 5), (2, 5)]","[(1, 2, 5), (3, 4), (8,), (7,)]"
6129,35,4,"[(4, 6), (3, 1)]","[(1, 2, 3, 4)]"
6130,35,4,"[(4, 2), (1, 3), (1, 2)]","[(1, 2, 3), (4,)]"
6131,21,6,"[(2, 2), (4, 2), (5, 3), (5, 1), (3, 3)]","[(1, 3), (2, 4), (8,), (6,)]"
6132,31,4,"[(5, 2), (4, 3), (4, 3)]","[(1, 2, 4), (7,)]"
6133,24,6,"[(5, 4), (1, 6), (1, 4), (1, 2)]","[(1, 2, 6), (3, 4), (5,)]"
6134,33,4,"[(2, 3), (4, 3), (3, 2)]","[(1, 4), (2, 5)]"
6135,15,7,"[(4, 2), (4, 3), (2, 6), (6, 3), (5, 6)]","[(1, 2, 3), (7,), (8,), (4, 5)]"
6136,18,6,"[(5, 3), (6, 6), (6, 1), (3, 4)]","[(1, 2, 5), (3, 9), (7,)]"
6137,19,6,"[(6, 5), (4, 4), (3, 4), (6, 1)]","[(1, 2, 3, 5), (8,), (7,)]"
6138,24,6,"[(2, 3), (4, 3), (4, 5), (2, 1)]","[(1, 4), (2, 5), (3, 6)]"
6139,22,6,"[(4, 6), (4, 4), (4, 1), (1, 4)]","[(1, 2, 3, 4), (8,), (5,)]"
6140,21,6,"[(3, 3), (1, 4), (4, 2), (1, 6), (3, 2)]","[(1, 2, 3), (5,), (6,), (7,)]"
6141,12,7,"[(2, 5), (6, 1), (4, 1), (2, 4), (4, 4), (5, 2)]","[(1, 2, 4), (7,), (5,), (6,), (8,)]"
6142,28,5,"[(6, 2), (2, 1), (3, 3), (3, 3)]","[(1, 2, 5), (3,), (6,)]"
6143,28,5,"[(6, 6), (1, 4), (3, 2)]","[(1, 2, 3, 6), (5,)]"
6144,33,4,"[(3, 2), (5, 2), (3, 2)]","[(1, 4), (2, 5)]"
6145,18,6,"[(6, 4), (4, 5), (6, 2), (5, 3)]","[(1, 2, 3, 4), (9,), (8,)]"
6146,32,4,"[(1, 4), (2, 6), (2, 4)]","[(1, 4), (2, 6)]"
6147,28,5,"[(4, 6), (3, 4), (4, 3)]","[(1, 2, 3, 4), (7,)]"
6148,28,5,"[(5, 3), (6, 3), (3, 2)]","[(1, 2, 5), (3, 6)]"
6149,28,5,"[(5, 4), (3, 5), (4, 2)]","[(1, 2, 6), (3, 5)]"
6150,28,5,"[(1, 2), (1, 2), (6, 1), (3, 1), (1, 6)]","[(1, 2), (3,), (7,), (4,)]"
6151,37,3,"[(6, 2), (1, 4)]","[(1, 2, 5)]"
6152,41,2,"[(1, 3), (2, 1)]","[(1, 3)]"
6153,27,5,"[(4, 1), (1, 1), (5, 6), (2, 6)]","[(1, 4), (2,), (3, 8)]"
6154,14,7,"[(6, 6), (6, 5), (5, 3), (3, 3)]","[(1, 2, 3, 6), (4, 7), (8,)]"
6155,28,5,"[(4, 6), (6, 1), (1, 6)]","[(1, 2, 3, 4), (7,)]"
6156,17,7,"[(5, 4), (3, 5), (6, 5), (4, 3)]","[(1, 2, 6), (3, 5), (4, 7)]"
6157,15,7,"[(2, 4), (4, 6), (3, 2), (3, 6), (2, 4)]","[(1, 2, 3), (4, 6), (5,), (9,)]"
6158,30,5,"[(5, 5), (1, 4), (6, 5)]","[(1, 2, 3, 4), (5,)]"
6159,17,7,"[(1, 2), (4, 3), (3, 4), (3, 2), (2, 4), (2, 5)]","[(1, 2), (3, 4), (7,), (5,), (6,)]"
6160,22,6,"[(2, 4), (5, 6), (5, 1), (5, 5)]","[(1, 2, 3), (4, 7), (6,)]"
6161,35,4,"[(3, 4), (2, 1), (2, 1)]","[(1, 2, 4), (3,)]"
6162,20,6,"[(6, 3), (6, 2), (5, 3), (5, 1)]","[(1, 2, 6), (3, 5), (8,)]"
6163,28,5,"[(2, 5), (5, 5), (4, 6)]","[(1, 2, 4), (3, 7)]"
6164,21,6,"[(3, 3), (5, 4), (5, 4), (2, 2)]","[(1, 2, 3), (4, 5), (9,)]"
6165,32,4,"[(2, 4), (5, 2), (2, 1)]","[(1, 2, 3), (7,)]"
6166,5,8,"[(6, 1), (2, 5), (1, 5), (5, 6), (6, 3), (5, 5)]","[(1, 2, 4), (7,), (6,), (3, 8), (9,)]"
6167,35,4,"[(4, 6), (5, 5)]","[(1, 2, 3, 4)]"
6168,35,4,"[(4, 6), (4, 6)]","[(1, 2, 3, 4)]"
6169,33,4,"[(6, 2), (1, 3), (2, 2)]","[(1, 2, 5), (4,)]"
6170,21,6,"[(3, 3), (3, 3), (6, 1), (3, 2), (4, 1)]","[(1, 2, 3), (6,), (7,), (5,)]"
6171,28,5,"[(1, 4), (6, 6), (2, 5)]","[(1, 4), (2, 3, 7)]"
6172,15,7,"[(4, 1), (1, 1), (4, 2), (5, 3), (3, 6), (1, 5)]","[(1, 4), (2,), (6,), (3, 5), (9,)]"
6173,28,5,"[(6, 1), (2, 1), (1, 6), (2, 1)]","[(1, 2, 4), (3,), (7,)]"
6174,37,3,"[(2, 6), (3, 2)]","[(1, 2, 5)]"
6175,29,5,"[(4, 5), (2, 5), (1, 5)]","[(1, 2, 6), (3, 4)]"
6176,5,8,"[(4, 2), (2, 2), (6, 1), (3, 6), (4, 4), (3, 3), (4, 6)]","[(1, 2, 3), (4,), (7,), (9,), (8,), (6,)]"
6177,33,4,"[(3, 2), (4, 3), (2, 3)]","[(1, 4), (2, 5)]"
6178,0,9,"[(6, 2), (4, 3), (4, 2), (6, 1), (5, 4), (3, 5)]","[(1, 2, 5), (3, 4), (6,), (7,), (9,), (8,)]"
6179,24,5,"[(1, 1), (6, 6), (5, 2), (3, 5)]","[(2,), (1, 3, 8), (7,)]"
6180,29,5,"[(5, 1), (6, 4), (1, 5)]","[(1, 2, 3), (4, 6)]"
6181,14,7,"[(3, 3), (6, 6), (1, 5), (2, 5), (2, 4)]","[(1, 2, 3), (4, 8), (6,), (7,)]"
6182,22,6,"[(6, 2), (6, 2), (1, 6), (5, 6)]","[(1, 2, 5), (8,), (3, 4)]"
6183,28,5,"[(6, 3), (6, 2), (4, 2)]","[(1, 2, 6), (3, 5)]"
6184,23,5,"[(4, 1), (5, 3), (6, 3), (6, 3)]","[(1, 4), (2, 6), (9,)]"
6185,17,7,"[(6, 6), (4, 5), (6, 1), (1, 4)]","[(1, 2, 3, 6), (4, 5), (7,)]"
6186,28,5,"[(5, 1), (5, 2), (3, 1), (3, 4)]","[(1, 2, 3), (7,), (4,)]"
6187,30,5,"[(5, 2), (1, 4), (2, 1), (5, 5)]","[(1, 2, 4), (5,), (3,)]"
6188,16,7,"[(4, 2), (4, 4), (4, 6), (1, 4), (2, 1)]","[(1, 2, 3), (8,), (4, 6), (5,)]"
6189,18,6,"[(1, 4), (4, 3), (4, 4), (5, 2), (4, 6)]","[(1, 4), (2, 5), (8,), (7,)]"
6190,28,5,"[(4, 6), (6, 1), (4, 3)]","[(1, 2, 3, 4), (7,)]"
6191,21,6,"[(5, 5), (5, 1), (6, 2), (2, 4)]","[(1, 2, 3, 4), (6,), (8,)]"
6192,30,5,"[(5, 1), (3, 6), (5, 5)]","[(1, 2, 3), (4, 5)]"
6193,11,7,"[(5, 4), (2, 1), (3, 2), (4, 5), (6, 2), (3, 3)]","[(1, 2, 6), (3,), (5,), (9,), (8,)]"
6194,30,5,"[(6, 5), (2, 2), (3, 1)]","[(1, 2, 3, 5), (4,)]"
6195,14,7,"[(1, 1), (6, 6), (5, 5), (2, 5), (2, 2)]","[(2,), (1, 3, 8), (4, 6), (7,)]"
6196,7,8,"[(5, 6), (4, 5), (6, 2), (4, 6), (4, 2)]","[(1, 2, 3, 5), (9,), (8,), (4, 6)]"
6197,34,4,"[(4, 2), (2, 3), (1, 2)]","[(1, 2, 3), (5,)]"
6198,17,7,"[(4, 6), (3, 4), (5, 6), (1, 4)]","[(1, 2, 3, 4), (7,), (5, 6)]"
6199,9,8,"[(3, 4), (2, 4), (4, 3), (6, 2), (5, 3), (2, 1)]","[(1, 2, 4), (6,), (7,), (3, 5), (8,)]"
6200,20,6,"[(3, 2), (5, 6), (3, 6), (3, 6)]","[(1, 4), (2, 3, 6), (9,)]"
6201,23,6,"[(5, 1), (5, 4), (5, 2), (5, 2)]","[(1, 2, 3), (4, 5), (7,)]"
6202,32,4,"[(4, 5), (2, 2), (5, 1)]","[(1, 2, 6), (4,)]"
6203,21,6,"[(2, 4), (1, 3), (4, 4), (2, 4), (6, 2)]","[(1, 2, 3), (4,), (8,), (6,)]"
6204,29,5,"[(3, 6), (4, 3), (5, 6)]","[(1, 2, 6), (3, 4)]"
6205,21,6,"[(4, 5), (2, 5), (4, 4), (2, 2)]","[(1, 2, 6), (3, 4), (8,)]"
6206,29,5,"[(4, 1), (6, 5), (4, 6)]","[(1, 4), (2, 3, 6)]"
6207,24,6,"[(6, 5), (1, 5), (1, 3), (2, 1)]","[(1, 2, 3, 5), (6,), (4,)]"
6208,42,2,"[(1, 2), (1, 1)]","[(1, 2)]"
6209,21,6,"[(1, 6), (1, 5), (2, 1), (2, 6), (1, 3)]","[(1, 2, 4), (6,), (3,), (8,)]"
6210,28,5,"[(6, 4), (4, 3), (1, 1)]","[(1, 2, 3, 4), (7,)]"
6211,21,6,"[(4, 6), (5, 1), (2, 6), (2, 2)]","[(1, 2, 3, 4), (6,), (8,)]"
6212,27,5,"[(2, 6), (6, 4), (4, 1)]","[(1, 2, 5), (3, 7)]"
6213,17,7,"[(3, 3), (5, 5), (6, 6), (6, 4)]","[(1, 2, 3), (4, 6), (5, 7)]"
6214,36,3,"[(6, 3), (2, 4)]","[(1, 2, 6)]"
6215,28,5,"[(3, 3), (5, 6), (1, 1)]","[(1, 2, 3), (4, 7)]"
6216,15,7,"[(3, 5), (4, 4), (3, 4), (3, 4), (6, 6)]","[(1, 2, 5), (8,), (3, 4), (7,)]"
6217,37,3,"[(4, 4), (1, 1)]","[(1, 2, 5)]"
6218,20,6,"[(4, 4), (5, 6), (2, 4), (1, 5)]","[(1, 2, 5), (3, 8), (6,)]"
6219,26,5,"[(2, 3), (4, 1), (5, 4), (3, 1)]","[(1, 4), (2, 3), (9,)]"
6220,30,5,"[(4, 6), (2, 3), (4, 1)]","[(1, 2, 3, 4), (5,)]"
6221,26,5,"[(4, 3), (1, 4), (1, 6), (2, 5)]","[(1, 2, 4), (5,), (7,)]"
6222,26,5,"[(2, 6), (6, 5), (3, 5)]","[(1, 2, 5), (3, 8)]"
6223,14,7,"[(5, 6), (6, 3), (5, 6), (1, 1)]","[(1, 2, 3, 5), (9,), (4, 7)]"
6224,33,4,"[(6, 6), (1, 2)]","[(1, 2, 3, 6)]"
6225,37,3,"[(1, 4), (2, 1), (1, 3)]","[(1, 4), (3,)]"
6226,22,6,"[(2, 5), (4, 5), (2, 5), (3, 1)]","[(1, 2, 4), (3, 6), (7,)]"
6227,25,5,"[(3, 2), (3, 3), (3, 6), (4, 2)]","[(1, 4), (6,), (2, 7)]"
6228,22,6,"[(2, 4), (2, 4), (5, 6), (6, 6)]","[(1, 2, 3), (6,), (4, 7)]"
6229,14,7,"[(1, 5), (1, 4), (5, 6), (5, 4), (3, 1)]","[(1, 2, 3), (5,), (4, 7), (9,)]"
6230,17,7,"[(1, 4), (2, 6), (1, 6), (5, 3), (5, 1)]","[(1, 4), (2, 6), (7,), (3, 5)]"
6231,26,5,"[(4, 1), (2, 5), (3, 4), (1, 1)]","[(1, 4), (2, 5), (7,)]"
6232,32,4,"[(3, 4), (4, 2), (2, 4)]","[(1, 2, 4), (6,)]"
6233,28,5,"[(1, 1), (3, 4), (2, 6), (2, 1)]","[(2,), (1, 6), (3, 5)]"
6234,16,7,"[(6, 5), (1, 3), (2, 6), (2, 4), (1, 2)]","[(1, 2, 3, 5), (4,), (8,), (6,)]"
6235,17,6,"[(5, 3), (6, 6), (3, 5), (5, 4)]","[(1, 2, 5), (3, 9), (8,)]"
6236,24,6,"[(2, 6), (6, 3), (3, 1), (4, 6)]","[(1, 2, 5), (3, 6), (4,)]"
6237,15,7,"[(3, 2), (5, 6), (3, 6), (4, 1), (5, 6)]","[(1, 4), (2, 3, 6), (9,), (5,)]"
6238,26,5,"[(2, 1), (4, 6), (3, 3), (6, 1)]","[(1, 2), (3, 7), (6,)]"
6239,27,5,"[(6, 3), (4, 5), (2, 2)]","[(1, 2, 6), (4, 5)]"
6240,31,4,"[(3, 3), (5, 3), (1, 2)]","[(1, 2, 3), (8,)]"
6241,20,6,"[(4, 3), (5, 2), (5, 6), (2, 5)]","[(1, 2, 4), (7,), (3, 8)]"
6242,21,6,"[(5, 4), (4, 4), (5, 2), (6, 5)]","[(1, 2, 6), (3, 5), (7,)]"
6243,41,2,"[(1, 3), (1, 2)]","[(1, 3)]"
6244,34,4,"[(5, 6), (1, 2)]","[(1, 2, 3, 5)]"
6245,33,4,"[(6, 6), (3, 3)]","[(1, 2, 3, 6)]"
6246,32,4,"[(3, 4), (4, 2), (3, 3)]","[(1, 2, 4), (6,)]"
6247,29,5,"[(4, 1), (6, 5), (1, 5)]","[(1, 4), (2, 3, 6)]"
6248,26,5,"[(5, 6), (5, 3), (3, 2)]","[(1, 2, 3, 5), (8,)]"
6249,29,5,"[(2, 5), (3, 6), (1, 3)]","[(1, 2, 4), (3, 6)]"
6250,35,4,"[(3, 3), (3, 1), (1, 1)]","[(1, 2, 3), (4,)]"
6251,28,5,"[(2, 3), (6, 6), (4, 3)]","[(1, 4), (2, 3, 7)]"
6252,8,8,"[(6, 4), (2, 3), (4, 2), (6, 3), (2, 5), (4, 3)]","[(1, 2, 3, 4), (5,), (6,), (9,), (7,)]"
6253,24,6,"[(6, 3), (5, 3), (3, 1), (2, 3)]","[(1, 2, 6), (3, 5), (4,)]"
6254,29,5,"[(1, 3), (6, 6), (2, 1)]","[(1, 3), (2, 4, 6)]"
6255,9,8,"[(4, 6), (5, 1), (4, 1), (1, 6), (2, 6), (1, 1)]","[(1, 2, 3, 4), (6,), (5,), (7,), (8,)]"
6256,34,3,"[(1, 4), (1, 5), (5, 1)]","[(1, 4), (6,)]"
6257,16,7,"[(4, 4), (6, 2), (1, 5), (2, 5), (4, 1)]","[(1, 2, 5), (8,), (6,), (3, 4)]"
6258,29,5,"[(4, 5), (2, 5), (3, 3)]","[(1, 2, 6), (3, 4)]"
6259,23,5,"[(1, 4), (2, 4), (5, 6), (6, 3)]","[(1, 4), (6,), (2, 9)]"
6260,36,3,"[(6, 3), (2, 4)]","[(1, 2, 6)]"
6261,30,5,"[(1, 3), (6, 5), (1, 3)]","[(1, 3), (2, 4, 5)]"
6262,37,3,"[(2, 6), (2, 3)]","[(1, 2, 5)]"
6263,36,3,"[(1, 1), (5, 2), (4, 2)]","[(2,), (1, 6)]"
6264,30,5,"[(2, 5), (1, 2), (1, 4), (5, 5)]","[(1, 2, 4), (3,), (5,)]"
6265,24,6,"[(4, 2), (5, 1), (4, 5), (4, 2)]","[(1, 2, 3), (6,), (4, 5)]"
6266,22,6,"[(3, 3), (6, 1), (6, 4), (6, 4)]","[(1, 2, 3), (7,), (4, 6)]"
6267,35,4,"[(4, 6), (2, 2)]","[(1, 2, 3, 4)]"
6268,26,5,"[(5, 5), (5, 4), (1, 2)]","[(1, 2, 3, 4), (9,)]"
6269,23,6,"[(2, 2), (5, 2), (2, 5), (1, 3), (4, 1)]","[(1, 3), (2, 5), (7,), (4,)]"
6270,18,6,"[(3, 5), (6, 6), (2, 5), (4, 5)]","[(1, 2, 5), (3, 9), (7,)]"
6271,19,6,"[(2, 6), (5, 5), (3, 5), (4, 1)]","[(1, 2, 5), (3, 7), (8,)]"
6272,21,6,"[(1, 1), (5, 2), (5, 2), (3, 5), (1, 5)]","[(2,), (1, 6), (3, 4), (8,)]"
6273,30,5,"[(3, 1), (1, 5), (3, 2), (2, 2)]","[(1, 3), (2, 4), (5,)]"
6274,24,6,"[(3, 5), (4, 2), (4, 3), (3, 1)]","[(1, 2, 5), (6,), (3, 4)]"
6275,32,4,"[(1, 3), (2, 3), (3, 1), (4, 1)]","[(1, 3), (5,), (4,)]"
6276,24,6,"[(1, 5), (5, 1), (3, 6), (2, 3)]","[(1, 2, 3), (6,), (4, 5)]"
6277,30,5,"[(5, 5), (4, 1), (2, 1)]","[(1, 2, 3, 4), (5,)]"
6278,29,5,"[(4, 2), (4, 6), (1, 1)]","[(1, 2, 3), (4, 6)]"
6279,20,6,"[(6, 6), (2, 2), (6, 3), (2, 1)]","[(1, 2, 3, 6), (4,), (9,)]"
6280,21,6,"[(4, 1), (6, 5), (5, 3), (3, 3)]","[(1, 4), (2, 3, 6), (8,)]"
6281,28,5,"[(6, 6), (2, 3), (2, 1)]","[(1, 2, 3, 6), (5,)]"
6282,24,6,"[(3, 6), (1, 6), (4, 1), (4, 6)]","[(1, 2, 6), (3, 4), (5,)]"
6283,27,5,"[(1, 3), (4, 6), (1, 3), (4, 6)]","[(1, 3), (2, 8), (4,)]"
6284,26,5,"[(6, 5), (3, 5), (2, 6)]","[(1, 2, 3, 5), (8,)]"
6285,27,5,"[(1, 3), (5, 4), (3, 2), (5, 2)]","[(1, 3), (2, 7), (5,)]"
6286,36,3,"[(4, 5), (4, 2)]","[(1, 2, 6)]"
6287,30,5,"[(2, 4), (3, 6), (5, 5)]","[(1, 2, 3), (4, 5)]"
6288,9,8,"[(4, 5), (6, 6), (2, 6), (3, 4), (4, 2)]","[(1, 2, 6), (3, 4, 5), (8,), (7,)]"
6289,30,5,"[(4, 3), (3, 5), (6, 6)]","[(1, 2, 4), (3, 5)]"
6290,39,3,"[(3, 3), (2, 1)]","[(1, 2, 3)]"
6291,29,5,"[(6, 3), (1, 6), (4, 2)]","[(1, 2, 6), (3, 4)]"
6292,25,5,"[(2, 2), (6, 4), (4, 2), (3, 3)]","[(1, 3), (2, 8), (6,)]"
6293,23,6,"[(3, 4), (5, 3), (4, 3), (5, 2)]","[(1, 2, 4), (3, 5), (7,)]"
6294,33,4,"[(1, 6), (2, 3), (4, 1)]","[(1, 2, 4), (5,)]"
6295,23,5,"[(4, 3), (5, 1), (5, 4), (4, 5)]","[(1, 2, 4), (6,), (9,)]"
6296,11,7,"[(3, 2), (4, 1), (6, 1), (4, 4), (4, 5), (1, 1)]","[(1, 4), (2, 3), (7,), (8,), (9,)]"
6297,37,3,"[(5, 3), (1, 4)]","[(1, 2, 5)]"
6298,23,6,"[(4, 2), (5, 6), (3, 2), (5, 2)]","[(1, 2, 3), (4, 7), (5,)]"
6299,29,5,"[(5, 4), (6, 1), (5, 5)]","[(1, 2, 6), (3, 4)]"
6300,22,6,"[(6, 6), (5, 6), (2, 2)]","[(1, 2, 3, 6), (4, 7)]"
6301,12,7,"[(3, 3), (1, 3), (2, 6), (1, 5), (4, 5), (4, 4)]","[(1, 2, 3), (4,), (8,), (6,), (9,)]"
6302,0,9,"[(6, 4), (2, 6), (3, 4), (4, 5), (4, 1), (5, 1)]","[(1, 2, 3, 4), (8,), (7,), (9,), (5,), (6,)]"
6303,30,5,"[(1, 2), (3, 2), (4, 3), (3, 1)]","[(1, 2), (5,), (3, 4)]"
6304,18,6,"[(3, 1), (1, 3), (3, 3), (2, 3), (5, 3), (6, 4)]","[(1, 3), (4,), (6,), (5,), (8,)]"
6305,27,5,"[(6, 3), (3, 6), (4, 2)]","[(1, 2, 6), (4, 5)]"
6306,33,4,"[(3, 1), (6, 2), (5, 1)]","[(1, 3), (2, 6)]"
6307,27,5,"[(3, 2), (4, 2), (1, 6), (2, 4)]","[(1, 4), (6,), (2, 5)]"
6308,36,3,"[(3, 6), (1, 1)]","[(1, 2, 6)]"
6309,28,5,"[(5, 2), (6, 4), (2, 1)]","[(1, 2, 4), (3, 7)]"
6310,26,5,"[(6, 6), (6, 1), (1, 2)]","[(1, 2, 3, 6), (7,)]"
6311,23,6,"[(2, 4), (3, 4), (1, 4), (2, 2), (2, 1)]","[(1, 2, 3), (7,), (5,), (4,)]"
6312,37,3,"[(5, 3), (4, 1)]","[(1, 2, 5)]"
6313,23,5,"[(3, 5), (2, 4), (4, 4), (1, 1)]","[(1, 2, 5), (6,), (8,)]"
6314,31,4,"[(3, 4), (3, 4), (6, 1)]","[(1, 2, 4), (7,)]"
6315,15,7,"[(3, 5), (4, 3), (3, 4), (2, 6), (3, 4)]","[(1, 2, 5), (3, 4), (7,), (8,)]"
6316,21,6,"[(3, 4), (6, 5), (4, 2), (5, 5)]","[(1, 2, 4), (3, 8), (6,)]"
6317,30,5,"[(3, 2), (1, 4), (2, 3), (4, 6)]","[(1, 4), (2, 3), (5,)]"
6318,12,7,"[(5, 3), (4, 4), (5, 6), (1, 5), (1, 5)]","[(1, 2, 5), (8,), (4, 7), (6,)]"
6319,29,5,"[(3, 6), (5, 2), (6, 5)]","[(1, 2, 6), (3, 4)]"
6320,26,5,"[(4, 5), (6, 4), (1, 1)]","[(1, 2, 6), (3, 7)]"
6321,21,6,"[(3, 6), (6, 2), (2, 5), (3, 2)]","[(1, 2, 6), (3, 5), (7,)]"
6322,15,7,"[(3, 4), (1, 4), (4, 6), (2, 6), (2, 3)]","[(1, 2, 4), (5,), (3, 7), (8,)]"
6323,38,3,"[(1, 6), (1, 1)]","[(1, 2, 4)]"
6324,0,9,"[(5, 2), (6, 2), (2, 5), (6, 3), (1, 5), (4, 4)]","[(1, 2, 4), (3, 5), (7,), (9,), (6,), (8,)]"
6325,22,6,"[(1, 4), (5, 5), (3, 5), (2, 3)]","[(1, 4), (2, 3, 5), (8,)]"
6326,24,6,"[(6, 3), (5, 4), (1, 2), (3, 3)]","[(1, 2, 6), (4, 5), (3,)]"
6327,38,3,"[(6, 1), (3, 1)]","[(1, 2, 4)]"
6328,19,6,"[(2, 4), (5, 3), (2, 3), (2, 5), (1, 4)]","[(1, 2, 3), (8,), (5,), (7,)]"
6329,9,8,"[(1, 1), (3, 4), (4, 4), (2, 2), (2, 5), (4, 4), (1, 6)]","[(2,), (1, 6), (3, 5), (4,), (7,), (8,)]"
6330,32,4,"[(6, 1), (2, 4), (1, 1)]","[(1, 2, 4), (6,)]"
6331,30,5,"[(1, 3), (3, 3), (3, 2), (6, 5)]","[(1, 3), (2, 4), (5,)]"
6332,24,6,"[(6, 6), (5, 4), (2, 3)]","[(1, 2, 3, 6), (4, 5)]"
6333,27,5,"[(5, 4), (3, 6), (1, 5)]","[(1, 2, 6), (4, 5)]"
6334,0,9,"[(6, 1), (5, 4), (3, 4), (6, 2), (3, 2), (5, 4)]","[(1, 2, 4), (3, 6), (7,), (8,), (5,), (9,)]"
6335,35,4,"[(2, 3), (4, 1), (6, 4)]","[(1, 4), (2, 3)]"
6336,15,7,"[(5, 3), (4, 6), (6, 6), (3, 1)]","[(1, 2, 5), (3, 7), (4, 8)]"
6337,21,6,"[(6, 5), (5, 1), (5, 2), (1, 2)]","[(1, 2, 3, 5), (6,), (7,)]"
6338,31,4,"[(1, 2), (3, 2), (1, 5), (4, 1)]","[(1, 2), (5,), (6,)]"
6339,9,8,"[(2, 2), (4, 1), (5, 4), (4, 6), (3, 5), (2, 5)]","[(1, 3), (5,), (2, 7), (4, 6), (8,)]"
6340,0,9,"[(1, 2), (2, 1), (6, 1), (3, 2), (5, 5), (4, 4), (3, 6)]","[(1, 2), (3,), (7,), (5,), (4, 6), (8,), (9,)]"
6341,31,4,"[(4, 3), (2, 5), (6, 4)]","[(1, 2, 4), (7,)]"
6342,18,6,"[(6, 2), (4, 6), (5, 4), (6, 5)]","[(1, 2, 5), (3, 7), (9,)]"
6343,18,6,"[(1, 4), (5, 1), (4, 3), (4, 5), (4, 5)]","[(1, 4), (6,), (2, 5), (9,)]"
6344,14,7,"[(6, 6), (3, 1), (4, 3), (5, 3), (6, 4)]","[(1, 2, 3, 6), (4,), (7,), (8,)]"
6345,24,6,"[(4, 1), (4, 1), (6, 5), (3, 1)]","[(1, 4), (2, 3), (5, 6)]"
6346,4,8,"[(5, 3), (2, 6), (1, 5), (6, 4), (4, 5), (5, 3)]","[(1, 2, 5), (8,), (6,), (3, 7), (9,)]"
6347,27,5,"[(6, 2), (6, 4), (4, 1)]","[(1, 2, 5), (3, 7)]"
6348,32,4,"[(1, 5), (3, 4), (2, 5)]","[(1, 2, 3), (7,)]"
6349,20,6,"[(1, 2), (4, 5), (4, 1), (5, 3), (5, 5)]","[(1, 2), (3, 6), (5,), (8,)]"
6350,28,5,"[(3, 6), (6, 2), (2, 4)]","[(1, 2, 6), (3, 5)]"
6351,9,8,"[(5, 5), (1, 5), (2, 6), (6, 6), (2, 3)]","[(1, 2, 3, 4), (6,), (8,), (5, 7)]"
6352,17,7,"[(4, 2), (2, 5), (5, 4), (2, 4), (6, 6)]","[(1, 2, 3), (7,), (4, 5), (6,)]"
6353,34,4,"[(5, 6), (2, 1)]","[(1, 2, 3, 5)]"
6354,28,5,"[(6, 2), (3, 6), (1, 1)]","[(1, 2, 5), (3, 6)]"
6355,30,5,"[(6, 5), (1, 3), (6, 4)]","[(1, 2, 3, 5), (4,)]"
6356,9,8,"[(1, 4), (6, 5), (4, 4), (2, 3), (1, 6), (6, 5)]","[(1, 4), (2, 3, 6), (8,), (5,), (7,)]"
6357,23,6,"[(4, 3), (6, 4), (2, 3), (2, 5)]","[(1, 2, 4), (3, 7), (5,)]"
6358,29,5,"[(5, 1), (5, 5), (1, 1)]","[(1, 2, 3), (4, 6)]"
6359,28,5,"[(3, 4), (6, 4), (3, 1)]","[(1, 2, 4), (3, 7)]"
