Game Number,Score,Tiles Closed,Rolls,Moves
5908,13,7,"[(1, 2), (3, 5), (4, 4), (1, 5), (3, 4), (1, 1)]","[(1, 2), (3, 5), (8,), (6,), (7,)]"
5909,35,4,"[(5, 5), (2, 2)]","[(1, 2, 3, 4)]"
5910,16,7,"[(1, 4), (2, 6), (5, 6), (1, 4), (6, 5)]","[(1, 4), (2, 6), (3, 8), (5,)]"
5911,21,6,"[(2, 2), (3, 6), (5, 1), (2, 3), (1, 2)]","[(1, 3), (2, 7), (6,), (5,)]"
5912,24,6,"[(3, 1), (4, 4), (1, 3), (2, 3), (1, 4)]","[(1, 3), (2, 6), (4,), (5,)]"
5913,19,6,"[(6, 1), (4, 6), (5, 4), (5, 4)]","[(1, 2, 4), (3, 7), (9,)]"
5914,31,4,"[(5, 1), (3, 5), (6, 2)]","[(1, 2, 3), (8,)]"
5915,7,8,"[(3, 5), (4, 5), (1, 3), (6, 2), (4, 5), (4, 1)]","[(1, 2, 5), (3, 6), (4,), (8,), (9,)]"
5916,12,7,"[(1, 5), (6, 6), (5, 4), (5, 1), (4, 2)]","[(1, 2, 3), (4, 8), (9,), (6,)]"
5917,25,5,"[(3, 6), (6, 5), (4, 6)]","[(1, 2, 6), (3, 8)]"
5918,36,3,"[(5, 4), (5, 1)]","[(1, 2, 6)]"
5919,33,4,"[(3, 1), (5, 3), (3, 3)]","[(1, 3), (2, 6)]"
5920,17,6,"[(2, 1), (4, 1), (5, 3), (6, 6), (3, 6)]","[(1, 2), (5,), (8,), (3, 9)]"
5921,31,4,"[(3, 5), (4, 2), (2, 4)]","[(1, 2, 5), (6,)]"
5922,30,5,"[(1, 3), (5, 6), (5, 5)]","[(1, 3), (2, 4, 5)]"
5923,13,7,"[(1, 5), (5, 4), (3, 6), (5, 3), (2, 3)]","[(1, 2, 3), (4, 5), (9,), (8,)]"
5924,22,6,"[(5, 4), (1, 3), (4, 6), (5, 5)]","[(1, 2, 6), (4,), (3, 7)]"
5925,17,7,"[(1, 2), (2, 6), (5, 5), (3, 4), (1, 4)]","[(1, 2), (3, 5), (4, 6), (7,)]"
5926,28,5,"[(2, 1), (6, 4), (2, 2), (3, 4)]","[(1, 2), (3, 7), (4,)]"
5927,22,6,"[(2, 4), (6, 5), (1, 5), (5, 6)]","[(1, 2, 3), (4, 7), (6,)]"
5928,35,4,"[(6, 4), (1, 1)]","[(1, 2, 3, 4)]"
5929,9,8,"[(4, 2), (2, 5), (2, 3), (3, 5), (3, 1), (1, 5), (6, 2)]","[(1, 2, 3), (7,), (5,), (8,), (4,), (6,)]"
5930,17,7,"[(5, 5), (6, 5), (6, 1), (3, 4)]","[(1, 2, 3, 4), (5, 6), (7,)]"
5931,22,6,"[(3, 3), (2, 6), (4, 5), (5, 5)]","[(1, 2, 3), (8,), (4, 5)]"
5932,37,3,"[(5, 3), (1, 4)]","[(1, 2, 5)]"
5933,3,8,"[(2, 3), (6, 1), (3, 3), (1, 6), (5, 4), (4, 4), (4, 5)]","[(1, 4), (2, 5), (6,), (7,), (9,), (8,)]"
5934,35,4,"[(6, 4), (2, 1)]","[(1, 2, 3, 4)]"
5935,26,5,"[(4, 4), (5, 6), (2, 3)]","[(1, 2, 5), (3, 8)]"
5936,20,6,"[(4, 6), (5, 4), (5, 1), (5, 5)]","[(1, 2, 3, 4), (9,), (6,)]"
5937,24,6,"[(6, 4), (6, 5), (4, 2)]","[(1, 2, 3, 4), (5, 6)]"
5938,24,6,"[(5, 6), (3, 3), (3, 1), (1, 1)]","[(1, 2, 3, 5), (6,), (4,)]"
5939,37,3,"[(2, 6), (4, 1)]","[(1, 2, 5)]"
5940,29,5,"[(5, 1), (5, 5), (2, 2)]","[(1, 2, 3), (4, 6)]"
5941,16,7,"[(6, 4), (5, 6), (3, 5), (2, 1)]","[(1, 2, 3, 4), (5, 6), (8,)]"
5942,33,4,"[(6, 6), (1, 5)]","[(1, 2, 3, 6)]"
5943,29,5,"[(5, 4), (4, 3), (5, 1)]","[(1, 2, 6), (3, 4)]"
5944,33,4,"[(1, 1), (4, 6), (3, 3)]","[(2,), (1, 3, 6)]"
5945,28,5,"[(3, 5), (6, 3), (3, 3)]","[(1, 2, 5), (3, 6)]"
5946,23,6,"[(4, 3), (4, 3), (3, 5), (1, 4)]","[(1, 2, 4), (7,), (3, 5)]"
5947,17,7,"[(3, 3), (1, 6), (2, 4), (5, 4), (1, 6)]","[(1, 2, 3), (7,), (6,), (4, 5)]"
5948,30,5,"[(2, 2), (3, 3), (2, 3), (3, 2)]","[(1, 3), (2, 4), (5,)]"
5949,18,6,"[(1, 2), (5, 1), (6, 5), (2, 5), (5, 2)]","[(1, 2), (6,), (3, 8), (7,)]"
5950,14,7,"[(1, 5), (3, 4), (4, 5), (5, 4), (2, 2)]","[(1, 2, 3), (7,), (4, 5), (9,)]"
5951,29,5,"[(1, 2), (1, 5), (3, 4), (3, 3)]","[(1, 2), (6,), (3, 4)]"
5952,22,6,"[(3, 4), (3, 4), (3, 6), (6, 5)]","[(1, 2, 4), (7,), (3, 6)]"
5953,9,8,"[(1, 4), (5, 4), (4, 2), (2, 6), (6, 2), (1, 3)]","[(1, 4), (2, 7), (6,), (3, 5), (8,)]"
5954,35,4,"[(4, 6), (2, 2)]","[(1, 2, 3, 4)]"
5955,30,5,"[(6, 4), (3, 2), (4, 6)]","[(1, 2, 3, 4), (5,)]"
5956,27,5,"[(6, 4), (3, 5), (2, 6)]","[(1, 2, 3, 4), (8,)]"
5957,34,4,"[(5, 6), (2, 1)]","[(1, 2, 3, 5)]"
5958,28,5,"[(5, 2), (6, 4), (2, 1)]","[(1, 2, 4), (3, 7)]"
5959,28,5,"[(6, 4), (4, 3), (6, 6)]","[(1, 2, 3, 4), (7,)]"
5960,29,5,"[(1, 3), (5, 3), (1, 3), (5, 1)]","[(1, 3), (2, 6), (4,)]"
5961,19,6,"[(3, 3), (1, 4), (6, 2), (3, 4), (3, 4)]","[(1, 2, 3), (5,), (8,), (7,)]"
5962,39,3,"[(2, 4), (1, 1)]","[(1, 2, 3)]"
5963,34,4,"[(5, 6), (2, 1)]","[(1, 2, 3, 5)]"
5964,15,7,"[(4, 3), (4, 1), (6, 5), (3, 4), (1, 1)]","[(1, 2, 4), (5,), (3, 8), (7,)]"
5965,30,5,"[(2, 5), (4, 4), (2, 3)]","[(1, 2, 4), (3, 5)]"
5966,15,7,"[(6, 4), (1, 4), (3, 5), (5, 2), (2, 6)]","[(1, 2, 3, 4), (5,), (8,), (7,)]"
5967,6,8,"[(3, 3), (4, 3), (2, 2), (4, 5), (3, 2), (5, 3), (1, 4)]","[(1, 2, 3), (7,), (4,), (9,), (5,), (8,)]"
5968,25,5,"[(1, 6), (2, 4), (1, 6), (5, 1)]","[(1, 2, 4), (6,), (7,)]"
5969,17,7,"[(1, 4), (4, 4), (6, 1), (4, 4), (5, 6)]","[(1, 4), (2, 6), (7,), (3, 5)]"
5970,24,6,"[(4, 1), (6, 1), (6, 3), (3, 3)]","[(1, 4), (2, 5), (3, 6)]"
5971,26,5,"[(3, 3), (1, 6), (5, 1), (3, 3)]","[(1, 2, 3), (7,), (6,)]"
5972,27,5,"[(6, 3), (3, 6), (1, 3)]","[(1, 2, 6), (4, 5)]"
5973,40,2,"[(4, 1), (2, 2)]","[(1, 4)]"
5974,11,7,"[(3, 1), (4, 1), (4, 6), (4, 2), (3, 6), (6, 6)]","[(1, 3), (5,), (2, 8), (6,), (9,)]"
5975,20,6,"[(6, 4), (3, 4), (3, 5), (1, 6)]","[(1, 2, 3, 4), (7,), (8,)]"
5976,13,7,"[(4, 3), (5, 3), (5, 4), (4, 4), (3, 2)]","[(1, 2, 4), (3, 5), (9,), (8,)]"
5977,17,7,"[(2, 4), (5, 6), (5, 6), (4, 3)]","[(1, 2, 3), (4, 7), (5, 6)]"
5978,12,7,"[(6, 6), (1, 4), (6, 3), (4, 3), (4, 1)]","[(1, 2, 3, 6), (5,), (9,), (7,)]"
5979,29,5,"[(3, 2), (5, 6), (1, 1)]","[(1, 4), (2, 3, 6)]"
5980,33,4,"[(6, 2), (3, 1), (3, 1)]","[(1, 2, 5), (4,)]"
5981,16,7,"[(1, 2), (4, 1), (5, 6), (6, 4), (1, 2)]","[(1, 2), (5,), (3, 8), (4, 6)]"
5982,39,3,"[(4, 2), (1, 1)]","[(1, 2, 3)]"
5983,34,4,"[(6, 5), (1, 1)]","[(1, 2, 3, 5)]"
5984,26,5,"[(2, 2), (6, 2), (5, 2), (2, 4)]","[(1, 3), (2, 6), (7,)]"
5985,29,5,"[(4, 6), (5, 1), (5, 5)]","[(1, 2, 3, 4), (6,)]"
5986,36,3,"[(5, 4), (5, 1)]","[(1, 2, 6)]"
5987,28,5,"[(4, 4), (1, 5), (2, 1), (4, 1)]","[(1, 2, 5), (6,), (3,)]"
5988,28,5,"[(1, 1), (2, 1), (1, 5), (3, 3), (3, 2)]","[(2,), (3,), (1, 5), (6,)]"
5989,31,4,"[(1, 3), (2, 2), (1, 5), (2, 1)]","[(1, 3), (4,), (6,)]"
5990,22,6,"[(1, 1), (4, 2), (1, 3), (6, 5), (2, 2)]","[(2,), (1, 5), (4,), (3, 8)]"
5991,20,6,"[(5, 4), (4, 5), (3, 4), (2, 5)]","[(1, 2, 6), (4, 5), (7,)]"
5992,12,7,"[(1, 5), (3, 5), (6, 4), (6, 3), (3, 5)]","[(1, 2, 3), (8,), (4, 6), (9,)]"
5993,29,4,"[(2, 6), (6, 2), (3, 5)]","[(1, 2, 5), (8,)]"
5994,14,7,"[(5, 1), (2, 5), (6, 6), (5, 1), (6, 5)]","[(1, 2, 3), (7,), (4, 8), (6,)]"
5995,22,6,"[(2, 1), (4, 4), (1, 3), (2, 6), (6, 2)]","[(1, 2), (3, 5), (4,), (8,)]"
5996,35,4,"[(6, 4), (1, 3)]","[(1, 2, 3, 4)]"
5997,24,6,"[(4, 2), (3, 2), (5, 5), (4, 1)]","[(1, 2, 3), (5,), (4, 6)]"
5998,40,2,"[(2, 3), (3, 1)]","[(1, 4)]"
5999,24,6,"[(1, 1), (3, 2), (3, 2), (5, 4), (4, 2)]","[(2,), (1, 4), (5,), (3, 6)]"
6000,37,3,"[(6, 2), (2, 3)]","[(1, 2, 5)]"
6001,25,5,"[(3, 2), (4, 4), (2, 5), (1, 1)]","[(1, 4), (2, 6), (7,)]"
6002,20,6,"[(2, 1), (3, 4), (2, 4), (5, 4), (6, 4)]","[(1, 2), (3, 4), (6,), (9,)]"
6003,29,5,"[(4, 5), (6, 1), (1, 5)]","[(1, 2, 6), (3, 4)]"
6004,23,5,"[(3, 2), (3, 5), (4, 5), (1, 1)]","[(1, 4), (2, 6), (9,)]"
6005,23,6,"[(3, 4), (2, 6), (2, 5), (1, 3)]","[(1, 2, 4), (3, 5), (7,)]"
6006,31,4,"[(4, 3), (1, 6), (3, 4)]","[(1, 2, 4), (7,)]"
6007,27,5,"[(1, 4), (5, 1), (4, 3), (3, 1)]","[(1, 4), (6,), (2, 5)]"
6008,21,6,"[(2, 6), (6, 1), (6, 3), (3, 2)]","[(1, 2, 5), (3, 4), (9,)]"
6009,13,7,"[(6, 5), (4, 4), (1, 5), (4, 3), (5, 2)]","[(1, 2, 3, 5), (8,), (6,), (7,)]"
6010,36,3,"[(3, 6), (1, 5)]","[(1, 2, 6)]"
6011,33,4,"[(1, 2), (4, 5), (1, 2)]","[(1, 2), (3, 6)]"
6012,28,5,"[(2, 4), (6, 5), (6, 6)]","[(1, 2, 3), (4, 7)]"
6013,18,6,"[(6, 5), (2, 5), (4, 5), (3, 4)]","[(1, 2, 3, 5), (7,), (9,)]"
6014,21,6,"[(6, 4), (4, 4), (4, 2), (6, 5)]","[(1, 2, 3, 4), (8,), (6,)]"
6015,31,4,"[(4, 5), (2, 3), (2, 3)]","[(1, 2, 6), (5,)]"
6016,18,6,"[(5, 3), (3, 1), (4, 4), (2, 5), (5, 6)]","[(1, 2, 5), (4,), (8,), (7,)]"
6017,25,5,"[(3, 5), (1, 2), (3, 6), (5, 4)]","[(1, 2, 5), (3,), (9,)]"
6018,7,8,"[(5, 5), (4, 1), (1, 5), (4, 4), (5, 4), (4, 6)]","[(1, 2, 3, 4), (5,), (6,), (8,), (9,)]"
6019,27,5,"[(6, 5), (4, 3), (4, 3)]","[(1, 2, 3, 5), (7,)]"
6020,30,5,"[(5, 6), (2, 2), (5, 6)]","[(1, 2, 3, 5), (4,)]"
6021,38,3,"[(5, 2), (1, 3)]","[(1, 2, 4)]"
6022,20,6,"[(4, 6), (5, 4), (2, 4), (4, 5)]","[(1, 2, 3, 4), (9,), (6,)]"
6023,21,6,"[(6, 3), (4, 6), (3, 2), (1, 1)]","[(1, 2, 6), (3, 7), (5,)]"
6024,29,5,"[(1, 3), (6, 6), (1, 1)]","[(1, 3), (2, 4, 6)]"
6025,30,5,"[(1, 3), (3, 2), (1, 5), (1, 4)]","[(1, 3), (5,), (2, 4)]"
6026,23,6,"[(3, 3), (3, 2), (2, 5), (2, 2), (4, 3)]","[(1, 2, 3), (5,), (7,), (4,)]"
6027,26,5,"[(5, 3), (5, 6), (6, 2)]","[(1, 2, 5), (3, 8)]"
6028,35,4,"[(2, 1), (2, 5), (6, 4)]","[(1, 2), (3, 4)]"
6029,30,5,"[(4, 6), (4, 1), (2, 2)]","[(1, 2, 3, 4), (5,)]"
6030,16,7,"[(6, 6), (4, 5), (3, 5), (2, 4)]","[(1, 2, 3, 6), (4, 5), (8,)]"
6031,20,6,"[(1, 1), (3, 4), (1, 2), (4, 4), (1, 4), (5, 5)]","[(2,), (1, 6), (3,), (8,), (5,)]"
6032,22,6,"[(5, 6), (6, 6), (6, 5)]","[(1, 2, 3, 5), (4, 8)]"
6033,39,3,"[(4, 2), (1, 1)]","[(1, 2, 3)]"
6034,22,5,"[(4, 4), (1, 5), (5, 4), (2, 4)]","[(1, 2, 5), (6,), (9,)]"
6035,21,6,"[(6, 3), (3, 2), (5, 5), (2, 3)]","[(1, 2, 6), (5,), (3, 7)]"
6036,9,8,"[(2, 6), (3, 3), (5, 6), (6, 5), (2, 3)]","[(1, 2, 5), (6,), (3, 8), (4, 7)]"
6037,36,3,"[(5, 4), (3, 3)]","[(1, 2, 6)]"
6038,22,6,"[(1, 1), (3, 2), (3, 6), (2, 5), (2, 2)]","[(2,), (1, 4), (3, 6), (7,)]"
6039,33,4,"[(1, 6), (4, 1), (2, 3)]","[(1, 2, 4), (5,)]"
6040,33,4,"[(3, 2), (2, 5), (2, 2)]","[(1, 4), (2, 5)]"
6041,23,6,"[(5, 1), (3, 6), (6, 1), (4, 6)]","[(1, 2, 3), (4, 5), (7,)]"
6042,33,4,"[(1, 4), (5, 2), (3, 2)]","[(1, 4), (2, 5)]"
6043,8,8,"[(2, 2), (6, 3), (6, 5), (6, 3), (1, 3), (2, 3)]","[(1, 3), (2, 7), (5, 6), (9,), (4,)]"
6044,8,8,"[(5, 1), (5, 4), (4, 5), (1, 6), (2, 4), (1, 5)]","[(1, 2, 3), (4, 5), (9,), (7,), (6,)]"
6045,24,6,"[(4, 3), (3, 6), (3, 2), (1, 1)]","[(1, 2, 4), (3, 6), (5,)]"
6046,11,7,"[(5, 6), (4, 4), (4, 5), (2, 4), (4, 5)]","[(1, 2, 3, 5), (8,), (9,), (6,)]"
6047,14,7,"[(4, 3), (4, 2), (1, 2), (4, 4), (2, 5), (6, 6)]","[(1, 2, 4), (6,), (3,), (8,), (7,)]"
6048,27,5,"[(3, 6), (6, 3), (1, 1)]","[(1, 2, 6), (4, 5)]"
6049,21,6,"[(1, 1), (6, 5), (6, 5), (3, 3)]","[(2,), (1, 3, 7), (5, 6)]"
6050,8,8,"[(5, 6), (3, 3), (4, 5), (6, 5), (2, 3)]","[(1, 2, 3, 5), (6,), (9,), (4, 7)]"
6051,8,8,"[(5, 4), (6, 4), (3, 6), (3, 6), (3, 2)]","[(1, 2, 6), (3, 7), (4, 5), (9,)]"
6052,24,6,"[(1, 6), (4, 5), (3, 2), (3, 2)]","[(1, 2, 4), (3, 6), (5,)]"
6053,10,7,"[(3, 3), (4, 1), (2, 5), (2, 6), (5, 4), (3, 4)]","[(1, 2, 3), (5,), (7,), (8,), (9,)]"
6054,9,8,"[(6, 4), (2, 5), (2, 6), (6, 5), (1, 2)]","[(1, 2, 3, 4), (7,), (8,), (5, 6)]"
6055,20,6,"[(2, 6), (3, 5), (5, 4), (5, 1)]","[(1, 2, 5), (8,), (3, 6)]"
6056,31,4,"[(4, 2), (6, 2), (2, 1)]","[(1, 2, 3), (8,)]"
6057,21,6,"[(1, 2), (6, 1), (6, 2), (4, 2), (2, 4)]","[(1, 2), (3, 4), (8,), (6,)]"
6058,33,4,"[(4, 1), (5, 2), (3, 1)]","[(1, 4), (2, 5)]"
6059,28,5,"[(2, 1), (4, 5), (2, 3), (1, 2)]","[(1, 2), (3, 6), (5,)]"
6060,22,6,"[(1, 1), (1, 2), (5, 3), (1, 3), (1, 5), (1, 1)]","[(2,), (3,), (1, 7), (4,), (6,)]"
6061,16,7,"[(5, 1), (6, 4), (3, 5), (2, 3), (2, 1)]","[(1, 2, 3), (4, 6), (8,), (5,)]"
6062,28,5,"[(5, 2), (2, 1), (5, 2), (2, 2)]","[(1, 2, 4), (3,), (7,)]"
6063,30,5,"[(3, 1), (6, 5), (5, 5)]","[(1, 3), (2, 4, 5)]"
6064,22,6,"[(6, 1), (5, 1), (2, 1), (6, 1), (2, 2)]","[(1, 2, 4), (6,), (3,), (7,)]"
6065,9,8,"[(3, 2), (3, 5), (4, 6), (5, 3), (3, 2), (3, 4)]","[(1, 4), (2, 6), (3, 7), (8,), (5,)]"
6066,5,8,"[(5, 1), (5, 1), (2, 2), (6, 2), (3, 4), (6, 3), (3, 4)]","[(1, 2, 3), (6,), (4,), (8,), (7,), (9,)]"
6067,35,4,"[(3, 1), (4, 2), (4, 6)]","[(1, 3), (2, 4)]"
6068,27,5,"[(4, 5), (6, 3), (3, 1)]","[(1, 2, 6), (4, 5)]"
6069,32,4,"[(2, 2), (4, 5), (2, 1)]","[(1, 3), (2, 7)]"
6070,26,5,"[(5, 4), (4, 6), (6, 1)]","[(1, 2, 6), (3, 7)]"
6071,18,6,"[(2, 3), (1, 6), (1, 6), (2, 6), (5, 3)]","[(1, 4), (2, 5), (7,), (8,)]"
6072,13,7,"[(1, 1), (4, 5), (6, 1), (4, 4), (4, 2), (5, 3)]","[(2,), (1, 3, 5), (7,), (8,), (6,)]"
6073,13,7,"[(3, 6), (4, 1), (4, 6), (2, 6), (2, 4)]","[(1, 2, 6), (5,), (3, 7), (8,)]"
6074,32,4,"[(1, 4), (6, 2), (2, 2)]","[(1, 4), (2, 6)]"
6075,27,5,"[(6, 1), (5, 1), (1, 4), (1, 5)]","[(1, 2, 4), (6,), (5,)]"
6076,38,3,"[(3, 4), (3, 1)]","[(1, 2, 4)]"
6077,26,5,"[(1, 5), (5, 3), (1, 4), (6, 2)]","[(1, 2, 3), (8,), (5,)]"
6078,30,5,"[(2, 5), (5, 3), (2, 1)]","[(1, 2, 4), (3, 5)]"
6079,32,4,"[(2, 1), (1, 3), (5, 1), (2, 2)]","[(1, 2), (4,), (6,)]"
6080,16,7,"[(1, 1), (3, 2), (5, 3), (2, 4), (5, 3), (5, 6)]","[(2,), (1, 4), (3, 5), (6,), (8,)]"
6081,8,8,"[(6, 1), (4, 3), (6, 6), (3, 3), (4, 1), (2, 1)]","[(1, 2, 4), (7,), (3, 9), (6,), (5,)]"
6082,15,7,"[(5, 6), (3, 3), (3, 1), (5, 4), (6, 5)]","[(1, 2, 3, 5), (6,), (4,), (9,)]"
6083,31,4,"[(2, 6), (4, 2), (5, 1)]","[(1, 2, 5), (6,)]"
6084,25,5,"[(1, 6), (2, 5), (4, 2), (1, 6)]","[(1, 2, 4), (7,), (6,)]"
6085,22,6,"[(4, 4), (3, 4), (2, 6), (6, 4)]","[(1, 2, 5), (3, 4), (8,)]"
6086,20,6,"[(6, 3), (2, 5), (5, 4), (1, 1)]","[(1, 2, 6), (3, 4), (9,)]"
6087,25,5,"[(5, 2), (5, 1), (3, 4), (5, 2)]","[(1, 2, 4), (6,), (7,)]"
6088,23,6,"[(3, 4), (3, 4), (4, 4), (3, 1)]","[(1, 2, 4), (7,), (3, 5)]"
6089,21,6,"[(6, 3), (5, 5), (1, 4), (6, 1)]","[(1, 2, 6), (3, 7), (5,)]"
6090,16,7,"[(6, 5), (4, 6), (3, 5), (1, 3)]","[(1, 2, 3, 5), (4, 6), (8,)]"
6091,30,5,"[(6, 5), (3, 1), (3, 1)]","[(1, 2, 3, 5), (4,)]"
6092,14,7,"[(2, 5), (6, 4), (5, 4), (3, 2), (3, 2)]","[(1, 2, 4), (3, 7), (9,), (5,)]"
6093,31,4,"[(5, 1), (2, 6), (2, 6)]","[(1, 2, 3), (8,)]"
6094,17,7,"[(4, 1), (4, 6), (3, 3), (5, 2), (2, 3)]","[(1, 4), (2, 3, 5), (6,), (7,)]"
6095,23,6,"[(5, 2), (6, 2), (5, 2), (2, 3)]","[(1, 2, 4), (3, 5), (7,)]"
6096,24,5,"[(3, 3), (4, 4), (1, 6), (1, 6)]","[(1, 2, 3), (8,), (7,)]"
6097,32,4,"[(5, 1), (2, 5), (5, 2)]","[(1, 2, 3), (7,)]"
6098,24,6,"[(2, 3), (1, 6), (6, 3), (6, 5)]","[(1, 4), (2, 5), (3, 6)]"
6099,22,6,"[(1, 4), (6, 5), (3, 4), (1, 6)]","[(1, 4), (2, 3, 6), (7,)]"
6100,22,6,"[(3, 3), (5, 6), (2, 4), (1, 5)]","[(1, 2, 3), (4, 7), (6,)]"
6101,24,6,"[(6, 1), (4, 2), (6, 2), (6, 6)]","[(1, 2, 4), (6,), (3, 5)]"
6102,21,6,"[(3, 1), (5, 5), (4, 6), (5, 1)]","[(1, 3), (2, 8), (4, 6)]"
6103,20,6,"[(2, 3), (4, 1), (5, 3), (5, 2), (1, 6)]","[(1, 4), (2, 3), (8,), (7,)]"
6104,19,6,"[(4, 5), (3, 2), (6, 6), (1, 4)]","[(1, 2, 6), (5,), (3, 9)]"
6105,16,7,"[(4, 4), (3, 3), (2, 5), (2, 6), (5, 5)]","[(1, 2, 5), (6,), (3, 4), (8,)]"
6106,17,7,"[(6, 4), (6, 6), (5, 1), (6, 6)]","[(1, 2, 3, 4), (5, 7), (6,)]"
6107,40,2,"[(4, 1), (1, 3)]","[(1, 4)]"
6108,35,4,"[(4, 6), (1, 3)]","[(1, 2, 3, 4)]"
6109,27,5,"[(4, 3), (1, 5), (3, 2), (2, 2)]","[(1, 2, 4), (6,), (5,)]"
6110,13,7,"[(4, 2), (6, 1), (5, 6), (3, 5), (2, 1)]","[(1, 2, 3), (7,), (5, 6), (8,)]"
6111,21,6,"[(6, 3), (3, 1), (5, 6), (2, 1)]","[(1, 2, 6), (4,), (3, 8)]"
6112,26,5,"[(6, 3), (5, 5), (6, 5)]","[(1, 2, 6), (3, 7)]"
6113,28,5,"[(4, 4), (6, 3), (1, 5)]","[(1, 2, 5), (3, 6)]"
6114,23,6,"[(4, 6), (6, 6), (6, 1)]","[(1, 2, 3, 4), (5, 7)]"
6115,36,3,"[(5, 4), (1, 5)]","[(1, 2, 6)]"
6116,6,8,"[(3, 1), (5, 5), (5, 4), (6, 3), (6, 1), (1, 6)]","[(1, 3), (2, 8), (4, 5), (9,), (7,)]"
6117,39,3,"[(4, 2), (1, 2)]","[(1, 2, 3)]"
6118,13,7,"[(5, 4), (1, 4), (6, 2), (6, 4), (2, 5)]","[(1, 2, 6), (5,), (8,), (3, 7)]"
6119,33,4,"[(1, 4), (4, 3), (2, 2)]","[(1, 4), (2, 5)]"
6120,13,7,"[(5, 6), (6, 6), (4, 5), (2, 1)]","[(1, 2, 3, 5), (4, 8), (9,)]"
6121,4,8,"[(2, 4), (6, 1), (4, 4), (1, 4), (5, 4), (4, 2), (3, 5)]","[(1, 2, 3), (7,), (8,), (5,), (9,), (6,)]"
6122,36,3,"[(3, 6), (2, 4)]","[(1, 2, 6)]"
6123,15,7,"[(5, 1), (1, 3), (3, 5), (1, 4), (6, 1), (1, 4)]","[(1, 2, 3), (4,), (8,), (5,), (7,)]"
6124,38,3,"[(4, 3), (1, 3)]","[(1, 2, 4)]"
6125,23,6,"[(5, 5), (6, 6), (6, 1)]","[(1, 2, 3, 4), (5, 7)]"
6126,19,6,"[(5, 2), (6, 4), (3, 6), (6, 4)]","[(1, 2, 4), (3, 7), (9,)]"
6127,17,7,"[(1, 4), (2, 3), (1, 4), (4, 3), (2, 4), (4, 3)]","[(1, 4), (2, 3), (5,), (7,), (6,)]"
6128,37,3,"[(4, 1), (2, 1), (1, 3)]","[(1, 4), (3,)]"
6129,37,3,"[(6, 2), (4, 1)]","[(1, 2, 5)]"
6130,35,4,"[(4, 1), (4, 1), (3, 1)]","[(1, 4), (2, 3)]"
6131,25,5,"[(6, 6), (5, 3), (1, 2)]","[(1, 2, 3, 6), (8,)]"
6132,25,5,"[(3, 1), (1, 1), (1, 5), (2, 6), (3, 5)]","[(1, 3), (2,), (6,), (8,)]"
6133,24,6,"[(6, 6), (5, 4), (2, 3)]","[(1, 2, 3, 6), (4, 5)]"
6134,29,5,"[(2, 5), (4, 5), (1, 1)]","[(1, 2, 4), (3, 6)]"
6135,30,5,"[(2, 4), (5, 4), (1, 2)]","[(1, 2, 3), (4, 5)]"
6136,33,4,"[(4, 1), (1, 6), (4, 1)]","[(1, 4), (2, 5)]"
6137,38,3,"[(2, 5), (1, 3)]","[(1, 2, 4)]"
6138,36,3,"[(6, 3), (3, 3)]","[(1, 2, 6)]"
6139,30,5,"[(2, 1), (1, 2), (4, 5), (6, 6)]","[(1, 2), (3,), (4, 5)]"
6140,0,9,"[(2, 1), (1, 2), (5, 5), (5, 2), (5, 3), (4, 1), (5, 4)]","[(1, 2), (3,), (4, 6), (7,), (8,), (5,), (9,)]"
6141,11,7,"[(3, 2), (5, 1), (1, 6), (4, 3), (5, 4), (2, 3)]","[(1, 4), (6,), (2, 5), (7,), (9,)]"
6142,30,5,"[(4, 2), (3, 6), (1, 4)]","[(1, 2, 3), (4, 5)]"
6143,36,3,"[(1, 1), (2, 1), (2, 2), (2, 1)]","[(2,), (3,), (4,)]"
6144,29,5,"[(1, 6), (3, 6), (1, 1)]","[(1, 2, 4), (3, 6)]"
6145,21,6,"[(3, 3), (1, 6), (6, 5), (4, 6)]","[(1, 2, 3), (7,), (5, 6)]"
6146,33,4,"[(4, 1), (1, 6), (1, 1)]","[(1, 4), (2, 5)]"
6147,38,3,"[(3, 4), (1, 3)]","[(1, 2, 4)]"
6148,4,8,"[(1, 3), (2, 3), (2, 5), (5, 3), (5, 3), (3, 6), (4, 6)]","[(1, 3), (5,), (7,), (2, 6), (8,), (9,)]"
6149,15,7,"[(5, 6), (5, 4), (5, 5), (6, 6)]","[(1, 2, 3, 5), (9,), (4, 6)]"
6150,20,6,"[(5, 3), (3, 6), (4, 4), (3, 5)]","[(1, 2, 5), (3, 6), (8,)]"
6151,8,8,"[(5, 2), (6, 4), (5, 6), (4, 5), (4, 2)]","[(1, 2, 4), (3, 7), (5, 6), (9,)]"
6152,22,5,"[(4, 4), (2, 4), (5, 4), (1, 5)]","[(1, 2, 5), (6,), (9,)]"
6153,15,7,"[(4, 3), (2, 4), (4, 4), (6, 3), (1, 5)]","[(1, 2, 4), (6,), (3, 5), (9,)]"
6154,32,4,"[(6, 1), (2, 4), (1, 3)]","[(1, 2, 4), (6,)]"
6155,20,6,"[(2, 5), (4, 2), (6, 6), (6, 3)]","[(1, 2, 4), (6,), (3, 9)]"
6156,40,2,"[(1, 4), (1, 3)]","[(1, 4)]"
