Game Number,Score,Tiles Closed,Rolls,Moves
393,4,8,"[(1, 6), (3, 6), (3, 6), (3, 5), (2, 6), (2, 1)]","[(7,), (9,), (1, 8), (2, 6), (3, 5)]"
394,0,9,"[(5, 4), (2, 3), (6, 1), (4, 2), (5, 1), (6, 6)]","[(9,), (5,), (7,), (6,), (2, 4), (1, 3, 8)]"
395,22,5,"[(3, 5), (6, 2), (1, 6), (3, 5)]","[(8,), (1, 7), (2, 5)]"
396,13,7,"[(2, 4), (1, 5), (2, 5), (2, 6), (1, 4), (3, 2)]","[(6,), (1, 5), (7,), (8,), (2, 3)]"
397,0,9,"[(2, 2), (6, 3), (1, 3), (3, 5), (1, 1), (4, 3), (2, 3), (5, 1)]","[(4,), (9,), (1, 3), (8,), (2,), (7,), (5,), (6,)]"
398,22,5,"[(6, 3), (3, 1), (3, 3), (1, 3), (5, 6)]","[(9,), (4,), (6,), (1, 3)]"
399,0,9,"[(5, 5), (6, 2), (2, 3), (4, 3), (5, 3), (2, 5)]","[(1, 9), (8,), (5,), (7,), (2, 6), (3, 4)]"
400,7,7,"[(4, 5), (4, 2), (4, 5), (3, 2), (6, 3), (2, 4)]","[(9,), (6,), (1, 8), (5,), (2, 7)]"
401,0,9,"[(2, 3), (2, 5), (4, 6), (5, 1), (5, 4), (4, 4)]","[(5,), (7,), (1, 9), (6,), (2, 3, 4), (8,)]"
402,14,6,"[(6, 2), (1, 4), (5, 3), (4, 6), (2, 2)]","[(8,), (5,), (1, 7), (4, 6)]"
403,11,7,"[(1, 2), (3, 3), (4, 4), (3, 3), (6, 3), (1, 1), (5, 5)]","[(3,), (6,), (8,), (1, 5), (9,), (2,)]"
404,5,8,"[(2, 4), (4, 6), (5, 1), (3, 5), (6, 4), (1, 6)]","[(6,), (1, 9), (2, 4), (8,), (3, 7)]"
405,28,4,"[(3, 2), (1, 4), (6, 1), (1, 6)]","[(5,), (1, 4), (7,)]"
406,0,9,"[(1, 5), (3, 6), (3, 3), (5, 3), (6, 4), (3, 3)]","[(6,), (9,), (1, 5), (8,), (3, 7), (2, 4)]"
407,24,6,"[(1, 4), (2, 4), (2, 4), (3, 1), (6, 4)]","[(5,), (6,), (2, 4), (1, 3)]"
408,5,7,"[(4, 1), (6, 6), (3, 4), (2, 6), (2, 6), (2, 1)]","[(5,), (3, 9), (7,), (8,), (2, 6)]"
409,7,7,"[(2, 5), (2, 4), (3, 5), (5, 1), (1, 1), (4, 5), (6, 4)]","[(7,), (6,), (8,), (1, 5), (2,), (9,)]"
410,13,6,"[(3, 1), (5, 3), (5, 6), (5, 4), (6, 3)]","[(4,), (8,), (2, 9), (3, 6)]"
411,11,6,"[(6, 6), (6, 1), (3, 3), (3, 2), (1, 3), (5, 1)]","[(3, 9), (7,), (6,), (5,), (4,)]"
412,19,6,"[(5, 2), (1, 3), (5, 6), (1, 3), (6, 1)]","[(7,), (4,), (2, 9), (1, 3)]"
413,16,5,"[(1, 1), (3, 6), (1, 6), (6, 5), (1, 1)]","[(2,), (9,), (7,), (3, 8)]"
414,9,7,"[(4, 1), (1, 3), (5, 6), (6, 2), (4, 4), (6, 5)]","[(5,), (4,), (2, 9), (8,), (1, 7)]"
415,24,5,"[(3, 4), (5, 2), (3, 4), (3, 3)]","[(7,), (1, 6), (2, 5)]"
416,15,6,"[(3, 6), (6, 1), (3, 4), (1, 3), (1, 2), (4, 5)]","[(9,), (7,), (1, 6), (4,), (3,)]"
417,9,8,"[(6, 2), (4, 4), (6, 2), (5, 2), (2, 3), (3, 2)]","[(8,), (1, 7), (2, 6), (3, 4), (5,)]"
418,11,6,"[(3, 4), (6, 3), (4, 2), (2, 1), (4, 5), (5, 5)]","[(7,), (9,), (6,), (3,), (1, 8)]"
419,21,6,"[(5, 5), (3, 2), (2, 2), (3, 2), (3, 1)]","[(1, 9), (5,), (4,), (2, 3)]"
420,12,7,"[(4, 5), (1, 1), (6, 4), (3, 3), (5, 1), (3, 2)]","[(9,), (2,), (3, 7), (6,), (1, 5)]"
421,17,6,"[(1, 4), (6, 2), (6, 4), (1, 4), (1, 2)]","[(5,), (8,), (1, 9), (2, 3)]"
422,15,7,"[(2, 1), (6, 6), (3, 5), (3, 4), (3, 2)]","[(3,), (4, 8), (1, 7), (2, 5)]"
423,9,6,"[(5, 3), (4, 1), (5, 2), (6, 3), (6, 1), (6, 2)]","[(8,), (5,), (7,), (9,), (1, 6)]"
424,5,8,"[(4, 6), (2, 6), (3, 6), (2, 5), (4, 2), (2, 6)]","[(1, 9), (8,), (2, 7), (3, 4), (6,)]"
425,10,7,"[(4, 4), (6, 6), (2, 6), (6, 1), (3, 6)]","[(8,), (3, 9), (1, 7), (2, 5)]"
426,33,3,"[(1, 1), (4, 6), (1, 1)]","[(2,), (1, 9)]"
427,19,6,"[(3, 1), (2, 5), (5, 6), (3, 1), (4, 6)]","[(4,), (7,), (2, 9), (1, 3)]"
428,5,8,"[(4, 4), (6, 6), (4, 2), (6, 4), (3, 1), (3, 1)]","[(8,), (3, 9), (6,), (1, 2, 7), (4,)]"
429,7,7,"[(1, 6), (4, 4), (1, 3), (5, 1), (3, 1), (3, 6), (5, 5)]","[(7,), (8,), (4,), (6,), (1, 3), (9,)]"
430,6,8,"[(3, 1), (6, 4), (6, 2), (3, 6), (6, 2), (4, 1)]","[(4,), (1, 9), (8,), (2, 7), (3, 5)]"
431,19,6,"[(2, 4), (6, 6), (1, 2), (1, 4), (3, 3)]","[(6,), (3, 9), (1, 2), (5,)]"
432,5,8,"[(6, 1), (6, 2), (1, 6), (5, 6), (5, 2), (4, 4)]","[(7,), (8,), (1, 6), (2, 9), (3, 4)]"
433,19,6,"[(3, 1), (3, 2), (3, 1), (1, 5), (6, 1), (6, 1)]","[(4,), (5,), (1, 3), (6,), (7,)]"
434,18,6,"[(6, 3), (1, 3), (3, 1), (6, 4), (4, 4)]","[(9,), (4,), (1, 3), (2, 8)]"
435,14,6,"[(2, 6), (4, 3), (2, 6), (1, 4), (1, 2), (4, 2)]","[(8,), (7,), (2, 6), (5,), (3,)]"
436,3,8,"[(2, 6), (5, 6), (4, 1), (1, 6), (1, 5), (2, 3), (3, 3)]","[(8,), (2, 9), (5,), (7,), (6,), (1, 4)]"
437,14,6,"[(2, 1), (3, 3), (6, 4), (3, 5), (1, 3), (3, 3)]","[(3,), (6,), (1, 9), (8,), (4,)]"
438,19,5,"[(2, 3), (1, 5), (4, 5), (2, 4), (4, 1)]","[(5,), (6,), (9,), (2, 4)]"
439,17,7,"[(5, 1), (1, 3), (1, 5), (1, 4), (1, 6), (5, 5)]","[(6,), (4,), (1, 5), (2, 3), (7,)]"
440,8,7,"[(4, 5), (5, 4), (5, 6), (3, 5), (1, 3)]","[(9,), (1, 8), (4, 7), (2, 6)]"
441,26,4,"[(2, 2), (1, 1), (3, 4), (5, 1), (4, 3)]","[(4,), (2,), (7,), (6,)]"
442,22,5,"[(1, 3), (6, 4), (6, 3), (1, 3)]","[(4,), (1, 9), (2, 7)]"
443,16,5,"[(4, 4), (6, 6), (4, 1), (1, 3), (5, 6)]","[(8,), (3, 9), (5,), (4,)]"
444,0,9,"[(5, 4), (5, 4), (6, 6), (3, 5), (3, 4)]","[(9,), (1, 8), (5, 7), (2, 6), (3, 4)]"
445,5,8,"[(6, 4), (6, 5), (4, 4), (1, 3), (2, 5), (4, 3)]","[(1, 9), (3, 8), (2, 6), (4,), (7,)]"
446,10,7,"[(4, 3), (6, 6), (3, 2), (1, 1), (4, 5), (1, 6)]","[(7,), (3, 9), (5,), (2,), (1, 8)]"
447,15,6,"[(3, 6), (6, 3), (3, 6), (2, 1), (6, 6)]","[(9,), (1, 8), (2, 7), (3,)]"
448,4,8,"[(2, 6), (4, 2), (3, 6), (3, 2), (6, 4), (2, 1), (3, 6)]","[(8,), (6,), (9,), (5,), (3, 7), (1, 2)]"
449,11,6,"[(1, 1), (1, 6), (5, 4), (6, 2), (3, 5), (2, 1)]","[(2,), (7,), (9,), (8,), (3, 5)]"
450,10,7,"[(1, 4), (3, 5), (1, 3), (3, 2), (5, 2), (3, 3), (6, 1)]","[(5,), (8,), (4,), (2, 3), (7,), (6,)]"
451,17,6,"[(6, 5), (5, 5), (5, 2), (3, 4)]","[(2, 9), (3, 7), (1, 6)]"
452,12,6,"[(3, 1), (4, 2), (1, 4), (1, 2), (2, 6), (4, 3), (2, 5)]","[(4,), (6,), (5,), (3,), (8,), (7,)]"
453,17,6,"[(1, 2), (6, 2), (4, 1), (6, 6), (6, 6)]","[(3,), (8,), (5,), (1, 2, 9)]"
454,9,8,"[(3, 4), (2, 6), (1, 3), (1, 4), (3, 1), (6, 2), (5, 1)]","[(7,), (8,), (4,), (5,), (1, 3), (2, 6)]"
455,18,5,"[(2, 2), (3, 4), (5, 4), (5, 2), (3, 1)]","[(4,), (7,), (9,), (1, 6)]"
456,16,6,"[(6, 1), (2, 5), (2, 4), (5, 4), (6, 4)]","[(7,), (1, 6), (2, 4), (9,)]"
457,0,9,"[(1, 3), (3, 3), (3, 1), (6, 3), (3, 2), (2, 5), (5, 5)]","[(4,), (6,), (1, 3), (9,), (5,), (7,), (2, 8)]"
458,20,5,"[(2, 2), (2, 6), (1, 3), (6, 3), (1, 2)]","[(4,), (8,), (1, 3), (9,)]"
459,29,4,"[(1, 5), (1, 5), (3, 1), (2, 4)]","[(6,), (1, 5), (4,)]"
460,25,5,"[(4, 3), (3, 4), (3, 3), (3, 3)]","[(7,), (1, 6), (2, 4)]"
461,26,5,"[(2, 1), (4, 2), (1, 3), (2, 4), (1, 2)]","[(3,), (6,), (4,), (1, 5)]"
462,9,6,"[(1, 3), (4, 1), (5, 3), (6, 6), (6, 1), (6, 5)]","[(4,), (5,), (8,), (3, 9), (7,)]"
463,9,7,"[(6, 2), (2, 3), (2, 1), (5, 1), (6, 3), (3, 2), (2, 6)]","[(8,), (5,), (3,), (6,), (9,), (1, 4)]"
464,15,7,"[(1, 2), (4, 3), (4, 1), (2, 2), (5, 3), (2, 1), (4, 4)]","[(3,), (7,), (5,), (4,), (8,), (1, 2)]"
465,7,7,"[(3, 3), (5, 5), (4, 1), (6, 2), (5, 4), (1, 4)]","[(6,), (1, 9), (5,), (8,), (2, 7)]"
466,18,6,"[(3, 1), (3, 1), (5, 4), (6, 4), (3, 5)]","[(4,), (1, 3), (9,), (2, 8)]"
467,16,6,"[(3, 4), (5, 2), (5, 5), (1, 4), (6, 2)]","[(7,), (1, 6), (2, 8), (5,)]"
468,8,7,"[(5, 4), (6, 1), (3, 4), (2, 2), (6, 4), (6, 6)]","[(9,), (7,), (1, 6), (4,), (2, 8)]"
469,8,6,"[(2, 3), (4, 4), (3, 6), (2, 5), (5, 3), (4, 6)]","[(5,), (8,), (9,), (7,), (2, 6)]"
470,8,6,"[(1, 1), (4, 3), (2, 3), (3, 5), (5, 1), (5, 4), (4, 2)]","[(2,), (7,), (5,), (8,), (6,), (9,)]"
471,14,7,"[(6, 1), (6, 1), (4, 2), (6, 5), (2, 4)]","[(7,), (1, 6), (2, 4), (3, 8)]"
472,3,8,"[(2, 5), (2, 6), (6, 5), (1, 3), (3, 2), (5, 2), (6, 5)]","[(7,), (8,), (2, 9), (4,), (5,), (1, 6)]"
473,17,6,"[(6, 2), (1, 4), (3, 5), (2, 5), (6, 6)]","[(8,), (5,), (1, 7), (3, 4)]"
474,15,7,"[(4, 6), (2, 3), (4, 2), (3, 2), (3, 1), (5, 5)]","[(1, 9), (5,), (6,), (2, 3), (4,)]"
475,6,7,"[(3, 6), (2, 6), (3, 4), (5, 3), (4, 3), (4, 6)]","[(9,), (8,), (7,), (2, 6), (3, 4)]"
476,12,6,"[(5, 6), (1, 6), (6, 2), (3, 4), (1, 1)]","[(2, 9), (7,), (8,), (1, 6)]"
477,8,6,"[(2, 4), (3, 6), (6, 4), (6, 6), (6, 3)]","[(6,), (9,), (2, 8), (5, 7)]"
478,8,8,"[(2, 4), (3, 3), (3, 1), (6, 6), (3, 6), (6, 1)]","[(6,), (1, 5), (4,), (3, 9), (2, 7)]"
479,24,5,"[(3, 2), (4, 3), (1, 1), (5, 2), (3, 2)]","[(5,), (7,), (2,), (1, 6)]"
480,10,6,"[(5, 1), (3, 6), (5, 2), (5, 3), (1, 1), (2, 1), (6, 6)]","[(6,), (9,), (7,), (8,), (2,), (3,)]"
481,12,7,"[(5, 6), (4, 6), (1, 4), (1, 6), (6, 1)]","[(2, 9), (3, 7), (5,), (1, 6)]"
482,12,7,"[(5, 1), (6, 3), (5, 1), (3, 2), (5, 2), (6, 5)]","[(6,), (9,), (1, 5), (2, 3), (7,)]"
483,0,9,"[(3, 4), (6, 4), (4, 4), (4, 6), (1, 6), (2, 1)]","[(7,), (1, 9), (8,), (4, 6), (2, 5), (3,)]"
484,1,8,"[(4, 3), (4, 5), (6, 4), (6, 2), (4, 6), (6, 6)]","[(7,), (9,), (2, 8), (3, 5), (4, 6)]"
485,14,6,"[(4, 2), (6, 3), (3, 6), (1, 2), (2, 2), (5, 3)]","[(6,), (9,), (1, 8), (3,), (4,)]"
486,7,8,"[(6, 5), (5, 1), (6, 6), (3, 6), (3, 6)]","[(2, 9), (6,), (4, 8), (1, 3, 5)]"
487,9,7,"[(5, 4), (3, 2), (2, 2), (4, 5), (5, 4), (1, 1)]","[(9,), (5,), (4,), (1, 8), (2, 7)]"
488,11,7,"[(1, 6), (2, 2), (3, 5), (6, 6), (2, 1), (4, 3)]","[(7,), (4,), (8,), (3, 9), (1, 2)]"
489,6,8,"[(3, 4), (6, 4), (6, 6), (4, 6), (1, 3)]","[(7,), (1, 9), (4, 8), (2, 3, 5)]"
490,20,6,"[(2, 5), (1, 5), (2, 4), (4, 2), (3, 3)]","[(7,), (6,), (1, 5), (2, 4)]"
491,28,3,"[(5, 1), (5, 6), (1, 1)]","[(6,), (2, 9)]"
492,8,7,"[(6, 3), (2, 1), (4, 5), (6, 1), (5, 4), (4, 1)]","[(9,), (3,), (1, 8), (7,), (4, 5)]"
493,8,7,"[(1, 6), (6, 3), (1, 3), (5, 5), (5, 2), (3, 6)]","[(7,), (9,), (4,), (2, 8), (1, 6)]"
494,13,6,"[(3, 5), (4, 6), (3, 3), (2, 6), (4, 6)]","[(8,), (1, 9), (6,), (3, 5)]"
495,0,9,"[(6, 1), (4, 4), (1, 3), (1, 5), (6, 5), (6, 3)]","[(7,), (8,), (4,), (6,), (2, 9), (1, 3, 5)]"
496,10,6,"[(4, 5), (4, 4), (3, 6), (4, 5), (4, 3)]","[(9,), (8,), (2, 7), (3, 6)]"
497,19,4,"[(4, 5), (3, 5), (3, 6), (1, 1)]","[(9,), (8,), (2, 7)]"
498,8,7,"[(4, 4), (4, 6), (6, 3), (6, 4), (4, 5)]","[(8,), (1, 9), (2, 7), (4, 6)]"
499,6,8,"[(4, 6), (4, 4), (4, 3), (1, 6), (3, 4), (6, 1)]","[(1, 9), (8,), (7,), (2, 5), (3, 4)]"
500,29,4,"[(6, 1), (1, 6), (1, 1), (6, 4)]","[(7,), (1, 6), (2,)]"
501,9,8,"[(3, 5), (2, 2), (2, 5), (2, 1), (2, 5), (5, 2), (5, 1)]","[(8,), (4,), (7,), (3,), (1, 6), (2, 5)]"
502,10,7,"[(3, 1), (1, 5), (3, 6), (5, 3), (1, 1), (1, 5), (3, 6)]","[(4,), (6,), (9,), (8,), (2,), (1, 5)]"
503,20,5,"[(6, 5), (6, 1), (6, 1), (4, 2)]","[(2, 9), (7,), (1, 6)]"
504,8,7,"[(2, 6), (6, 2), (6, 3), (6, 6), (6, 6)]","[(8,), (1, 7), (9,), (2, 4, 6)]"
505,3,7,"[(4, 2), (3, 6), (5, 3), (6, 5), (6, 2), (4, 1)]","[(6,), (9,), (8,), (4, 7), (3, 5)]"
506,3,8,"[(5, 5), (4, 3), (3, 5), (2, 6), (3, 6), (6, 5)]","[(1, 9), (7,), (8,), (2, 6), (4, 5)]"
507,1,8,"[(6, 3), (2, 4), (3, 5), (2, 5), (2, 2), (1, 4), (4, 1), (4, 6)]","[(9,), (6,), (8,), (7,), (4,), (5,), (2, 3)]"
508,17,7,"[(1, 4), (1, 6), (4, 2), (2, 3), (1, 4), (1, 5)]","[(5,), (7,), (6,), (1, 4), (2, 3)]"
509,18,5,"[(3, 5), (5, 3), (3, 3), (2, 3), (4, 6)]","[(8,), (1, 7), (6,), (5,)]"
510,9,8,"[(6, 2), (1, 5), (4, 2), (2, 4), (6, 4), (3, 3)]","[(8,), (6,), (1, 5), (2, 4), (3, 7)]"
511,8,8,"[(2, 2), (6, 6), (2, 1), (6, 5), (1, 6), (1, 1)]","[(4,), (3, 9), (1, 2), (5, 6), (7,)]"
512,6,8,"[(5, 6), (2, 2), (4, 6), (6, 3), (3, 2), (1, 4)]","[(2, 9), (4,), (3, 7), (1, 8), (5,)]"
513,20,5,"[(1, 6), (2, 6), (2, 1), (3, 4), (5, 3)]","[(7,), (8,), (3,), (1, 6)]"
514,10,7,"[(1, 1), (2, 6), (1, 5), (5, 5), (5, 4), (3, 6)]","[(2,), (8,), (6,), (1, 9), (4, 5)]"
515,19,5,"[(3, 4), (5, 5), (3, 2), (2, 2), (6, 1)]","[(7,), (1, 9), (5,), (4,)]"
516,23,6,"[(2, 3), (2, 3), (1, 4), (2, 5), (4, 6)]","[(5,), (1, 4), (2, 3), (7,)]"
517,13,7,"[(4, 4), (1, 2), (5, 6), (1, 4), (3, 2), (4, 6)]","[(8,), (3,), (2, 9), (5,), (1, 4)]"
518,10,7,"[(1, 4), (3, 6), (3, 1), (6, 1), (2, 2), (4, 2), (1, 4)]","[(5,), (9,), (4,), (7,), (1, 3), (6,)]"
519,2,8,"[(2, 2), (4, 5), (3, 4), (5, 1), (6, 2), (4, 5), (6, 1)]","[(4,), (9,), (7,), (6,), (8,), (1, 3, 5)]"
520,14,6,"[(4, 3), (1, 4), (3, 5), (2, 3), (4, 2), (4, 2)]","[(7,), (5,), (8,), (1, 4), (6,)]"
521,17,5,"[(4, 5), (5, 6), (6, 2), (1, 2)]","[(9,), (3, 8), (1, 7)]"
522,0,9,"[(6, 2), (6, 4), (2, 2), (6, 5), (1, 1), (6, 4)]","[(8,), (1, 9), (4,), (5, 6), (2,), (3, 7)]"
523,5,7,"[(2, 6), (2, 4), (6, 6), (4, 1), (4, 5), (5, 6)]","[(8,), (6,), (3, 9), (5,), (2, 7)]"
524,12,6,"[(1, 5), (6, 2), (5, 6), (6, 2), (1, 1)]","[(6,), (8,), (2, 9), (1, 7)]"
525,9,6,"[(4, 5), (5, 2), (5, 3), (1, 5), (5, 1), (6, 6)]","[(9,), (7,), (8,), (6,), (1, 5)]"
526,2,8,"[(2, 2), (3, 4), (3, 3), (6, 3), (3, 6), (2, 6), (5, 5)]","[(4,), (7,), (6,), (9,), (1, 8), (3, 5)]"
527,0,9,"[(1, 1), (5, 5), (3, 5), (2, 6), (3, 3), (2, 2), (4, 3)]","[(2,), (1, 9), (8,), (3, 5), (6,), (4,), (7,)]"
528,0,9,"[(3, 5), (3, 2), (2, 4), (5, 1), (2, 2), (4, 3), (6, 3)]","[(8,), (5,), (6,), (2, 4), (1, 3), (7,), (9,)]"
529,9,7,"[(1, 2), (6, 5), (1, 3), (1, 6), (2, 3), (3, 3), (2, 3)]","[(3,), (2, 9), (4,), (7,), (5,), (6,)]"
530,9,8,"[(3, 5), (2, 4), (4, 4), (1, 6), (3, 4), (2, 3)]","[(8,), (6,), (1, 7), (2, 5), (3, 4)]"
531,8,8,"[(4, 1), (6, 3), (1, 2), (6, 1), (1, 2), (2, 4), (3, 1), (3, 2)]","[(5,), (9,), (3,), (7,), (1, 2), (6,), (4,)]"
532,19,5,"[(5, 3), (1, 1), (6, 6), (2, 2), (1, 3)]","[(8,), (2,), (3, 9), (4,)]"
533,10,6,"[(6, 1), (5, 4), (3, 4), (1, 3), (3, 5), (2, 4)]","[(7,), (9,), (1, 6), (4,), (8,)]"
534,23,5,"[(1, 5), (4, 2), (4, 6), (3, 5)]","[(6,), (1, 5), (2, 8)]"
535,8,7,"[(1, 3), (4, 4), (1, 3), (6, 1), (4, 5), (4, 1), (1, 6)]","[(4,), (8,), (1, 3), (7,), (9,), (5,)]"
536,4,8,"[(5, 2), (2, 5), (5, 3), (6, 5), (2, 6), (2, 5)]","[(7,), (1, 6), (8,), (2, 9), (3, 5)]"
537,21,6,"[(2, 4), (5, 2), (1, 5), (4, 1), (1, 1)]","[(6,), (7,), (1, 5), (2, 3)]"
538,2,8,"[(2, 6), (3, 2), (2, 5), (2, 4), (6, 4), (3, 4), (1, 3)]","[(8,), (5,), (7,), (6,), (1, 9), (3, 4)]"
539,29,4,"[(3, 1), (5, 3), (1, 3), (2, 1)]","[(4,), (8,), (1, 3)]"
540,30,3,"[(1, 2), (6, 6), (3, 1)]","[(3,), (4, 8)]"
541,23,5,"[(2, 3), (6, 3), (1, 3), (1, 3), (3, 1)]","[(5,), (9,), (4,), (1, 3)]"
542,9,6,"[(1, 4), (5, 2), (3, 6), (5, 4), (5, 1), (3, 5)]","[(5,), (7,), (9,), (1, 8), (6,)]"
543,31,4,"[(5, 1), (2, 2), (1, 3), (3, 3)]","[(6,), (4,), (1, 3)]"
544,17,6,"[(2, 6), (1, 4), (3, 5), (6, 1), (1, 4)]","[(8,), (5,), (1, 7), (3, 4)]"
545,8,7,"[(3, 2), (1, 3), (4, 2), (1, 2), (4, 5), (4, 6), (1, 2)]","[(5,), (4,), (6,), (3,), (9,), (2, 8)]"
546,21,5,"[(2, 4), (3, 2), (2, 5), (2, 4), (4, 2)]","[(6,), (5,), (7,), (2, 4)]"
547,33,3,"[(3, 1), (2, 1), (3, 2), (3, 2)]","[(4,), (3,), (5,)]"
548,1,8,"[(3, 6), (5, 3), (1, 5), (6, 1), (3, 6), (2, 3), (5, 5)]","[(9,), (8,), (6,), (7,), (4, 5), (2, 3)]"
549,20,5,"[(2, 1), (4, 1), (4, 6), (1, 6), (2, 3)]","[(3,), (5,), (1, 9), (7,)]"
550,6,7,"[(6, 3), (6, 4), (1, 2), (5, 5), (6, 1), (6, 6)]","[(9,), (2, 8), (3,), (4, 6), (7,)]"
551,0,9,"[(5, 1), (5, 1), (1, 4), (5, 6), (6, 2), (4, 5)]","[(6,), (1, 5), (2, 3), (4, 7), (8,), (9,)]"
552,10,6,"[(6, 2), (3, 4), (5, 6), (4, 5), (2, 1)]","[(8,), (7,), (2, 9), (3, 6)]"
553,9,7,"[(4, 6), (6, 4), (1, 5), (5, 5), (5, 1)]","[(1, 9), (2, 8), (6,), (3, 7)]"
554,10,6,"[(2, 5), (3, 6), (6, 5), (5, 3), (2, 1)]","[(7,), (9,), (3, 8), (2, 6)]"
555,20,5,"[(4, 1), (3, 5), (5, 2), (2, 3), (2, 5)]","[(5,), (8,), (7,), (1, 4)]"
556,6,8,"[(5, 3), (5, 4), (5, 4), (3, 5), (4, 1), (3, 1)]","[(8,), (9,), (2, 7), (3, 5), (1, 4)]"
557,11,7,"[(5, 2), (5, 1), (2, 2), (4, 2), (5, 6), (3, 4)]","[(7,), (6,), (4,), (1, 5), (2, 9)]"
558,5,7,"[(6, 2), (6, 3), (6, 5), (4, 1), (6, 1), (2, 6)]","[(8,), (9,), (4, 7), (5,), (1, 6)]"
559,14,6,"[(1, 2), (6, 5), (1, 3), (1, 4), (5, 3), (4, 5)]","[(3,), (2, 9), (4,), (5,), (8,)]"
560,0,9,"[(4, 5), (5, 2), (3, 4), (3, 5), (5, 2), (1, 6)]","[(9,), (7,), (1, 6), (8,), (2, 5), (3, 4)]"
561,13,6,"[(4, 4), (5, 6), (3, 5), (1, 4), (6, 5)]","[(8,), (2, 9), (1, 7), (5,)]"
562,21,5,"[(4, 6), (3, 2), (5, 4), (3, 2)]","[(1, 9), (5,), (2, 7)]"
563,7,7,"[(2, 6), (6, 1), (5, 5), (5, 1), (3, 4), (5, 6)]","[(8,), (7,), (1, 9), (6,), (2, 5)]"
564,18,6,"[(2, 2), (3, 6), (2, 2), (6, 4), (6, 3)]","[(4,), (9,), (1, 3), (2, 8)]"
565,8,8,"[(6, 5), (6, 4), (3, 3), (4, 6), (2, 1)]","[(2, 9), (3, 7), (6,), (1, 4, 5)]"
566,4,8,"[(4, 1), (4, 5), (3, 4), (5, 6), (5, 4), (3, 5)]","[(5,), (9,), (7,), (3, 8), (1, 2, 6)]"
567,10,7,"[(3, 4), (2, 4), (3, 2), (4, 6), (2, 2), (1, 2), (2, 2)]","[(7,), (6,), (5,), (1, 9), (4,), (3,)]"
568,14,7,"[(3, 5), (3, 1), (2, 1), (5, 3), (5, 3), (6, 4)]","[(8,), (4,), (3,), (1, 7), (2, 6)]"
569,6,8,"[(5, 2), (3, 1), (2, 3), (3, 1), (6, 5), (6, 2), (5, 4)]","[(7,), (4,), (5,), (1, 3), (2, 9), (8,)]"
570,20,6,"[(4, 2), (2, 1), (1, 5), (6, 4), (5, 3)]","[(6,), (3,), (1, 5), (2, 8)]"
571,16,5,"[(2, 4), (3, 4), (3, 2), (6, 5), (3, 3)]","[(6,), (7,), (5,), (2, 9)]"
572,11,7,"[(6, 5), (4, 4), (6, 3), (2, 4), (5, 3)]","[(2, 9), (8,), (3, 6), (1, 5)]"
573,17,6,"[(5, 5), (4, 6), (2, 6), (2, 3)]","[(1, 9), (2, 8), (3, 5)]"
574,11,7,"[(4, 6), (1, 4), (3, 6), (6, 4), (6, 3)]","[(1, 9), (5,), (2, 7), (4, 6)]"
575,0,9,"[(3, 6), (5, 1), (5, 4), (4, 5), (4, 3), (4, 1)]","[(9,), (6,), (1, 8), (2, 7), (3, 4), (5,)]"
576,13,6,"[(3, 4), (6, 5), (3, 2), (5, 4), (1, 4)]","[(7,), (2, 9), (5,), (1, 8)]"
577,23,4,"[(5, 4), (2, 2), (6, 3), (3, 1)]","[(9,), (4,), (1, 8)]"
578,7,7,"[(1, 2), (5, 6), (2, 6), (6, 6), (3, 1), (5, 5)]","[(3,), (2, 9), (8,), (5, 7), (4,)]"
579,9,7,"[(6, 4), (6, 1), (4, 6), (6, 3), (2, 5)]","[(1, 9), (7,), (2, 8), (3, 6)]"
580,19,6,"[(4, 4), (4, 1), (2, 6), (4, 1), (6, 1)]","[(8,), (5,), (1, 7), (2, 3)]"
581,18,6,"[(1, 4), (3, 1), (1, 4), (2, 5), (1, 5), (2, 3)]","[(5,), (4,), (2, 3), (7,), (6,)]"
582,20,5,"[(4, 6), (5, 1), (4, 5), (1, 5)]","[(1, 9), (6,), (2, 7)]"
583,22,5,"[(5, 2), (2, 4), (4, 3), (2, 1), (4, 2)]","[(7,), (6,), (2, 5), (3,)]"
584,6,7,"[(2, 1), (1, 5), (5, 6), (6, 5), (5, 3), (5, 2)]","[(3,), (6,), (2, 9), (4, 7), (8,)]"
585,12,6,"[(2, 5), (3, 5), (2, 3), (4, 2), (2, 5), (3, 2)]","[(7,), (8,), (5,), (6,), (3, 4)]"
586,7,7,"[(5, 5), (5, 4), (6, 2), (4, 2), (2, 3), (2, 4)]","[(1, 9), (2, 7), (8,), (6,), (5,)]"
587,22,5,"[(4, 2), (2, 4), (2, 5), (3, 1), (2, 5)]","[(6,), (1, 5), (7,), (4,)]"
588,8,7,"[(5, 2), (6, 2), (6, 1), (3, 3), (5, 4), (4, 2)]","[(7,), (8,), (1, 6), (2, 4), (9,)]"
589,0,9,"[(6, 6), (3, 5), (2, 3), (4, 2), (2, 6), (4, 2)]","[(3, 9), (8,), (5,), (6,), (1, 7), (2, 4)]"
590,20,6,"[(1, 6), (1, 1), (6, 1), (2, 3), (3, 1), (6, 4)]","[(7,), (2,), (1, 6), (5,), (4,)]"
591,6,8,"[(5, 4), (4, 5), (4, 6), (3, 4), (2, 2), (1, 3)]","[(9,), (1, 8), (3, 7), (2, 5), (4,)]"
