Game Number,Score,Tiles Closed,Rolls,Moves
5077,31,4,"[(4, 3), (2, 5), (5, 2)]","[(1, 2, 4), (7,)]"
5078,33,4,"[(1, 5), (1, 5), (6, 4)]","[(1, 2, 3), (6,)]"
5079,29,5,"[(6, 4), (2, 4), (5, 6)]","[(1, 2, 3, 4), (6,)]"
5080,28,5,"[(1, 3), (6, 1), (3, 3), (1, 4)]","[(1, 3), (2, 5), (6,)]"
5081,17,6,"[(6, 5), (3, 6), (2, 6), (1, 4)]","[(1, 2, 3, 5), (9,), (8,)]"
5082,29,5,"[(4, 3), (3, 6), (4, 6)]","[(1, 2, 4), (3, 6)]"
5083,33,4,"[(6, 6), (1, 5)]","[(1, 2, 3, 6)]"
5084,14,7,"[(3, 4), (6, 5), (2, 4), (1, 6), (4, 4)]","[(1, 2, 4), (3, 8), (6,), (7,)]"
5085,17,7,"[(1, 6), (4, 2), (5, 5), (2, 3), (1, 1)]","[(1, 2, 4), (6,), (3, 7), (5,)]"
5086,17,7,"[(6, 3), (6, 1), (3, 2), (1, 6), (1, 2)]","[(1, 2, 6), (3, 4), (5,), (7,)]"
5087,16,7,"[(1, 1), (4, 3), (6, 6), (4, 4), (3, 2)]","[(2,), (1, 6), (3, 4, 5), (8,)]"
5088,25,5,"[(5, 3), (1, 2), (5, 4), (6, 3)]","[(1, 2, 5), (3,), (9,)]"
5089,27,5,"[(6, 3), (6, 3), (1, 1)]","[(1, 2, 6), (4, 5)]"
5090,5,8,"[(1, 4), (6, 5), (2, 5), (3, 5), (4, 5), (6, 3)]","[(1, 4), (2, 3, 6), (7,), (8,), (9,)]"
5091,20,6,"[(1, 5), (5, 6), (4, 4), (1, 6)]","[(1, 2, 3), (4, 7), (8,)]"
5092,20,6,"[(4, 6), (1, 6), (6, 2), (1, 2)]","[(1, 2, 3, 4), (7,), (8,)]"
5093,9,8,"[(1, 2), (2, 6), (3, 3), (5, 3), (6, 5), (6, 1)]","[(1, 2), (3, 5), (6,), (8,), (4, 7)]"
5094,22,6,"[(2, 5), (2, 5), (6, 3), (1, 6)]","[(1, 2, 4), (7,), (3, 6)]"
5095,19,6,"[(3, 2), (1, 4), (5, 4), (1, 6), (6, 1)]","[(1, 4), (2, 3), (9,), (7,)]"
5096,19,6,"[(2, 1), (5, 1), (4, 5), (6, 2), (1, 3)]","[(1, 2), (6,), (4, 5), (8,)]"
5097,16,7,"[(4, 2), (1, 3), (5, 6), (6, 2), (2, 6)]","[(1, 2, 3), (4,), (5, 6), (8,)]"
5098,11,7,"[(1, 5), (5, 3), (4, 2), (2, 3), (4, 5), (6, 4)]","[(1, 2, 3), (8,), (6,), (5,), (9,)]"
5099,11,7,"[(6, 6), (4, 1), (3, 6), (3, 5), (4, 6)]","[(1, 2, 3, 6), (5,), (9,), (8,)]"
5100,18,6,"[(5, 1), (3, 4), (5, 1), (4, 4), (1, 5)]","[(1, 2, 3), (7,), (6,), (8,)]"
5101,30,5,"[(6, 1), (3, 5), (2, 3)]","[(1, 2, 4), (3, 5)]"
5102,26,5,"[(1, 5), (2, 6), (1, 4), (2, 6)]","[(1, 2, 3), (8,), (5,)]"
5103,32,4,"[(1, 6), (2, 4), (3, 1)]","[(1, 2, 4), (6,)]"
5104,23,5,"[(2, 6), (2, 6), (1, 5), (3, 5)]","[(1, 2, 5), (8,), (6,)]"
5105,17,7,"[(1, 6), (6, 4), (3, 2), (2, 4), (3, 4)]","[(1, 2, 4), (3, 7), (5,), (6,)]"
5106,24,6,"[(6, 5), (6, 4), (1, 3)]","[(1, 2, 3, 5), (4, 6)]"
5107,32,4,"[(1, 4), (2, 6), (4, 2)]","[(1, 4), (2, 6)]"
5108,28,5,"[(2, 6), (6, 3), (2, 3)]","[(1, 2, 5), (3, 6)]"
5109,27,5,"[(6, 4), (2, 6), (3, 1)]","[(1, 2, 3, 4), (8,)]"
5110,13,7,"[(5, 6), (1, 5), (4, 4), (6, 1), (6, 1)]","[(1, 2, 3, 5), (6,), (8,), (7,)]"
5111,34,4,"[(5, 6), (4, 1)]","[(1, 2, 3, 5)]"
5112,5,8,"[(5, 1), (6, 4), (2, 5), (2, 6), (6, 3), (6, 3)]","[(1, 2, 3), (4, 6), (7,), (8,), (9,)]"
5113,15,7,"[(2, 6), (1, 6), (5, 1), (6, 3), (4, 2)]","[(1, 2, 5), (3, 4), (6,), (9,)]"
5114,30,5,"[(1, 6), (2, 6), (4, 1)]","[(1, 2, 4), (3, 5)]"
5115,15,7,"[(5, 5), (3, 6), (5, 6), (5, 1)]","[(1, 2, 3, 4), (9,), (5, 6)]"
5116,21,6,"[(4, 2), (3, 3), (6, 6), (3, 3)]","[(1, 2, 3), (6,), (4, 8)]"
5117,39,3,"[(4, 2), (2, 1)]","[(1, 2, 3)]"
5118,23,6,"[(1, 3), (4, 1), (3, 3), (5, 2), (3, 2)]","[(1, 3), (5,), (2, 4), (7,)]"
5119,22,6,"[(4, 3), (2, 3), (6, 5), (5, 6)]","[(1, 2, 4), (5,), (3, 8)]"
5120,24,6,"[(1, 5), (3, 6), (2, 4), (3, 3)]","[(1, 2, 3), (4, 5), (6,)]"
5121,31,4,"[(2, 3), (5, 1), (1, 2), (2, 4)]","[(1, 4), (6,), (3,)]"
5122,19,6,"[(3, 3), (6, 1), (1, 4), (6, 2), (4, 4)]","[(1, 2, 3), (7,), (5,), (8,)]"
5123,34,4,"[(3, 3), (3, 2), (2, 3)]","[(1, 2, 3), (5,)]"
5124,35,4,"[(4, 6), (2, 2)]","[(1, 2, 3, 4)]"
5125,16,7,"[(2, 4), (3, 6), (1, 5), (4, 4), (3, 3)]","[(1, 2, 3), (4, 5), (6,), (8,)]"
5126,26,5,"[(1, 5), (5, 3), (2, 3), (1, 1)]","[(1, 2, 3), (8,), (5,)]"
5127,27,5,"[(5, 1), (6, 6), (4, 6)]","[(1, 2, 3), (4, 8)]"
5128,20,6,"[(3, 4), (2, 5), (5, 6), (4, 4)]","[(1, 2, 4), (7,), (3, 8)]"
5129,25,5,"[(3, 6), (1, 3), (6, 1), (1, 6)]","[(1, 2, 6), (4,), (7,)]"
5130,33,4,"[(4, 2), (4, 2), (5, 5)]","[(1, 2, 3), (6,)]"
5131,33,4,"[(1, 5), (5, 1), (1, 2)]","[(1, 2, 3), (6,)]"
5132,22,6,"[(6, 5), (6, 6), (5, 5)]","[(1, 2, 3, 5), (4, 8)]"
5133,27,5,"[(3, 1), (5, 5), (1, 3), (4, 6)]","[(1, 3), (2, 8), (4,)]"
5134,29,5,"[(2, 3), (6, 5), (1, 5)]","[(1, 4), (2, 3, 6)]"
5135,39,3,"[(4, 2), (1, 2)]","[(1, 2, 3)]"
5136,24,6,"[(4, 3), (2, 1), (2, 3), (1, 5), (5, 6)]","[(1, 2, 4), (3,), (5,), (6,)]"
5137,32,4,"[(4, 3), (3, 3), (1, 1)]","[(1, 2, 4), (6,)]"
5138,22,6,"[(6, 5), (6, 6), (2, 3)]","[(1, 2, 3, 5), (4, 8)]"
5139,20,6,"[(3, 4), (6, 4), (4, 4), (2, 6)]","[(1, 2, 4), (3, 7), (8,)]"
5140,28,5,"[(5, 4), (4, 4), (4, 1)]","[(1, 2, 6), (3, 5)]"
5141,24,6,"[(3, 3), (4, 5), (5, 1), (1, 5)]","[(1, 2, 3), (4, 5), (6,)]"
5142,37,3,"[(1, 3), (1, 3), (1, 3)]","[(1, 3), (4,)]"
5143,30,5,"[(6, 1), (5, 3), (1, 3)]","[(1, 2, 4), (3, 5)]"
5144,20,6,"[(3, 6), (2, 3), (6, 5), (5, 1)]","[(1, 2, 6), (5,), (3, 8)]"
5145,25,5,"[(3, 4), (3, 4), (4, 2), (1, 5)]","[(1, 2, 4), (7,), (6,)]"
5146,39,3,"[(4, 2), (1, 1)]","[(1, 2, 3)]"
5147,30,5,"[(2, 1), (2, 6), (3, 1), (6, 4)]","[(1, 2), (3, 5), (4,)]"
5148,28,5,"[(6, 4), (6, 1), (3, 4)]","[(1, 2, 3, 4), (7,)]"
5149,39,3,"[(3, 3), (2, 1)]","[(1, 2, 3)]"
5150,22,6,"[(3, 6), (1, 6), (2, 5), (3, 3)]","[(1, 2, 6), (3, 4), (7,)]"
5151,24,6,"[(3, 1), (3, 2), (2, 4), (1, 5), (1, 3)]","[(1, 3), (5,), (2, 4), (6,)]"
5152,30,5,"[(3, 4), (2, 6), (2, 2)]","[(1, 2, 4), (3, 5)]"
5153,35,4,"[(6, 4), (6, 4)]","[(1, 2, 3, 4)]"
5154,33,4,"[(3, 6), (2, 1), (1, 2)]","[(1, 2, 6), (3,)]"
5155,6,8,"[(2, 1), (2, 2), (1, 2), (3, 6), (2, 3), (3, 4), (3, 5), (3, 2)]","[(1, 2), (4,), (3,), (9,), (5,), (7,), (8,)]"
5156,24,6,"[(6, 6), (5, 4), (3, 1)]","[(1, 2, 3, 6), (4, 5)]"
5157,30,5,"[(5, 6), (3, 1), (6, 6)]","[(1, 2, 3, 5), (4,)]"
5158,19,6,"[(4, 1), (2, 6), (2, 3), (5, 3), (1, 5)]","[(1, 4), (2, 6), (5,), (8,)]"
5159,31,4,"[(4, 3), (1, 6), (1, 1)]","[(1, 2, 4), (7,)]"
5160,37,3,"[(3, 5), (1, 1)]","[(1, 2, 5)]"
5161,23,5,"[(2, 6), (6, 2), (3, 3), (5, 1)]","[(1, 2, 5), (8,), (6,)]"
5162,34,3,"[(1, 4), (2, 4), (1, 3)]","[(1, 4), (6,)]"
5163,18,6,"[(5, 4), (5, 5), (6, 2), (2, 5)]","[(1, 2, 6), (3, 7), (8,)]"
5164,18,6,"[(3, 6), (6, 5), (6, 1), (1, 2)]","[(1, 2, 6), (3, 8), (7,)]"
5165,16,7,"[(1, 1), (6, 1), (6, 1), (4, 1), (4, 4), (5, 5)]","[(2,), (1, 6), (3, 4), (5,), (8,)]"
5166,32,4,"[(4, 1), (5, 3), (1, 5)]","[(1, 4), (2, 6)]"
5167,39,3,"[(5, 1), (1, 2)]","[(1, 2, 3)]"
5168,22,6,"[(1, 5), (1, 5), (1, 3), (1, 6), (4, 2)]","[(1, 2, 3), (6,), (4,), (7,)]"
5169,13,7,"[(6, 1), (5, 3), (4, 5), (3, 5), (3, 2)]","[(1, 2, 4), (3, 5), (9,), (8,)]"
5170,36,3,"[(4, 5), (1, 5)]","[(1, 2, 6)]"
5171,14,7,"[(5, 5), (6, 2), (6, 1), (2, 4), (6, 5)]","[(1, 2, 3, 4), (8,), (7,), (6,)]"
5172,26,5,"[(1, 5), (3, 3), (5, 2), (1, 1)]","[(1, 2, 3), (6,), (7,)]"
5173,24,6,"[(2, 1), (1, 5), (1, 4), (2, 5), (6, 4)]","[(1, 2), (6,), (5,), (3, 4)]"
5174,32,4,"[(2, 4), (2, 5), (2, 5)]","[(1, 2, 3), (7,)]"
5175,15,7,"[(5, 5), (6, 6), (6, 2), (3, 5)]","[(1, 2, 3, 4), (5, 7), (8,)]"
5176,41,2,"[(1, 3), (1, 2)]","[(1, 3)]"
5177,18,6,"[(3, 6), (4, 6), (4, 4), (4, 6)]","[(1, 2, 6), (3, 7), (8,)]"
5178,30,5,"[(4, 2), (1, 3), (4, 1), (6, 6)]","[(1, 2, 3), (4,), (5,)]"
5179,20,6,"[(6, 4), (6, 2), (3, 4), (5, 3)]","[(1, 2, 3, 4), (8,), (7,)]"
5180,30,5,"[(3, 1), (6, 5), (4, 1)]","[(1, 3), (2, 4, 5)]"
5181,32,4,"[(3, 1), (5, 4), (4, 3)]","[(1, 3), (2, 7)]"
5182,15,7,"[(3, 3), (2, 6), (2, 2), (6, 6), (2, 6)]","[(1, 2, 3), (8,), (4,), (5, 7)]"
5183,30,5,"[(3, 4), (4, 4), (6, 5)]","[(1, 2, 4), (3, 5)]"
5184,23,6,"[(6, 1), (6, 4), (1, 4), (6, 6)]","[(1, 2, 4), (3, 7), (5,)]"
5185,26,5,"[(2, 1), (5, 2), (6, 3), (1, 3)]","[(1, 2), (3, 4), (9,)]"
5186,29,5,"[(1, 3), (3, 3), (3, 3), (1, 1)]","[(1, 3), (2, 4), (6,)]"
5187,29,5,"[(1, 3), (2, 4), (3, 3), (2, 4)]","[(1, 3), (2, 4), (6,)]"
5188,27,5,"[(6, 1), (5, 6), (2, 1)]","[(1, 2, 4), (3, 8)]"
5189,31,4,"[(3, 2), (3, 6), (3, 1)]","[(1, 4), (2, 7)]"
5190,30,5,"[(5, 3), (6, 1), (5, 5)]","[(1, 2, 5), (3, 4)]"
5191,28,5,"[(5, 6), (4, 2), (5, 1)]","[(1, 2, 3, 5), (6,)]"
5192,23,5,"[(3, 5), (3, 5), (5, 1), (4, 4)]","[(1, 2, 5), (8,), (6,)]"
5193,17,7,"[(1, 3), (5, 1), (5, 6), (3, 4), (1, 1)]","[(1, 3), (2, 4), (5, 6), (7,)]"
5194,17,7,"[(1, 3), (5, 2), (6, 5), (2, 4), (4, 1)]","[(1, 3), (2, 5), (4, 7), (6,)]"
5195,36,3,"[(3, 6), (2, 4)]","[(1, 2, 6)]"
5196,24,6,"[(6, 2), (2, 4), (5, 2), (1, 1)]","[(1, 2, 5), (6,), (3, 4)]"
5197,18,6,"[(3, 5), (4, 6), (3, 6), (2, 1)]","[(1, 2, 5), (3, 7), (9,)]"
5198,15,7,"[(4, 3), (6, 2), (4, 2), (4, 5), (3, 2)]","[(1, 2, 4), (3, 5), (6,), (9,)]"
5199,20,6,"[(3, 6), (2, 3), (6, 2), (1, 2), (5, 1)]","[(1, 2, 6), (5,), (8,), (3,)]"
5200,20,6,"[(4, 2), (2, 5), (5, 3), (1, 3), (1, 1)]","[(1, 2, 3), (7,), (8,), (4,)]"
5201,30,5,"[(3, 1), (6, 5), (4, 1)]","[(1, 3), (2, 4, 5)]"
5202,29,5,"[(2, 2), (2, 4), (4, 2), (5, 5)]","[(1, 3), (2, 4), (6,)]"
5203,14,7,"[(2, 3), (6, 6), (2, 4), (4, 4), (2, 1)]","[(1, 4), (2, 3, 7), (6,), (8,)]"
5204,22,6,"[(3, 4), (5, 4), (2, 5), (5, 5)]","[(1, 2, 4), (3, 6), (7,)]"
5205,33,4,"[(1, 3), (2, 6), (4, 6)]","[(1, 3), (2, 6)]"
5206,31,4,"[(3, 6), (3, 2), (3, 3)]","[(1, 2, 6), (5,)]"
5207,33,4,"[(4, 3), (2, 3), (3, 2)]","[(1, 2, 4), (5,)]"
5208,24,6,"[(2, 1), (6, 6), (4, 2), (5, 5)]","[(1, 2), (3, 4, 5), (6,)]"
5209,11,7,"[(4, 6), (5, 2), (4, 4), (3, 6), (2, 1)]","[(1, 2, 3, 4), (7,), (8,), (9,)]"
5210,24,6,"[(2, 1), (1, 5), (3, 1), (6, 2), (5, 5)]","[(1, 2), (6,), (4,), (3, 5)]"
5211,28,5,"[(5, 6), (4, 2), (1, 4)]","[(1, 2, 3, 5), (6,)]"
5212,18,6,"[(3, 1), (6, 4), (3, 1), (5, 4), (6, 3)]","[(1, 3), (2, 8), (4,), (9,)]"
5213,35,4,"[(2, 1), (3, 4), (6, 4)]","[(1, 2), (3, 4)]"
5214,23,5,"[(3, 5), (5, 1), (3, 5), (2, 4)]","[(1, 2, 5), (6,), (8,)]"
5215,9,8,"[(5, 5), (4, 2), (1, 4), (4, 4), (5, 2), (1, 4)]","[(1, 2, 3, 4), (6,), (5,), (8,), (7,)]"
5216,8,8,"[(5, 4), (2, 2), (3, 5), (6, 3), (2, 5), (2, 4)]","[(1, 2, 6), (4,), (3, 5), (9,), (7,)]"
5217,35,4,"[(5, 5), (5, 5)]","[(1, 2, 3, 4)]"
5218,32,4,"[(2, 4), (4, 3), (1, 1)]","[(1, 2, 3), (7,)]"
5219,35,4,"[(1, 2), (3, 4), (6, 4)]","[(1, 2), (3, 4)]"
5220,32,4,"[(3, 3), (2, 5), (1, 1)]","[(1, 2, 3), (7,)]"
5221,28,5,"[(3, 1), (5, 4), (1, 3), (2, 1)]","[(1, 3), (2, 7), (4,)]"
5222,23,5,"[(6, 3), (1, 4), (3, 5), (2, 4)]","[(1, 2, 6), (5,), (8,)]"
5223,29,5,"[(6, 3), (2, 5), (2, 4)]","[(1, 2, 6), (3, 4)]"
5224,33,4,"[(5, 1), (1, 5), (4, 6)]","[(1, 2, 3), (6,)]"
5225,24,6,"[(5, 3), (4, 5), (2, 2), (1, 2)]","[(1, 2, 5), (3, 6), (4,)]"
5226,33,4,"[(2, 6), (2, 2), (2, 3)]","[(1, 2, 5), (4,)]"
5227,14,7,"[(2, 5), (6, 5), (5, 2), (4, 2), (3, 3)]","[(1, 2, 4), (3, 8), (7,), (6,)]"
5228,19,6,"[(1, 4), (6, 6), (4, 5), (1, 3)]","[(1, 4), (2, 3, 7), (9,)]"
5229,5,8,"[(2, 1), (6, 5), (4, 6), (2, 5), (5, 4), (4, 3)]","[(1, 2), (3, 8), (4, 6), (7,), (9,)]"
5230,26,5,"[(5, 3), (5, 6), (1, 1)]","[(1, 2, 5), (3, 8)]"
5231,29,5,"[(1, 5), (6, 4), (5, 6)]","[(1, 2, 3), (4, 6)]"
5232,27,5,"[(4, 4), (2, 4), (1, 3), (2, 4)]","[(1, 2, 5), (6,), (4,)]"
5233,24,6,"[(1, 3), (3, 4), (4, 6), (1, 5)]","[(1, 3), (2, 5), (4, 6)]"
5234,28,5,"[(4, 5), (6, 2), (1, 5)]","[(1, 2, 6), (3, 5)]"
5235,27,5,"[(5, 4), (3, 6), (1, 5)]","[(1, 2, 6), (4, 5)]"
5236,19,6,"[(1, 3), (2, 5), (3, 4), (6, 2), (4, 4)]","[(1, 3), (2, 5), (7,), (8,)]"
5237,24,6,"[(5, 4), (3, 2), (3, 4), (3, 3)]","[(1, 2, 6), (5,), (3, 4)]"
5238,26,5,"[(5, 5), (6, 3), (4, 6)]","[(1, 2, 3, 4), (9,)]"
5239,13,7,"[(6, 4), (6, 3), (2, 3), (2, 6), (6, 5)]","[(1, 2, 3, 4), (9,), (5,), (8,)]"
5240,27,5,"[(6, 4), (5, 3), (5, 3)]","[(1, 2, 3, 4), (8,)]"
5241,17,7,"[(1, 5), (4, 5), (5, 1), (3, 4), (5, 1)]","[(1, 2, 3), (4, 5), (6,), (7,)]"
5242,31,4,"[(2, 3), (6, 3), (5, 5)]","[(1, 4), (2, 7)]"
5243,32,4,"[(1, 3), (4, 5), (5, 2)]","[(1, 3), (2, 7)]"
5244,17,6,"[(5, 6), (3, 5), (4, 5), (4, 1)]","[(1, 2, 3, 5), (8,), (9,)]"
5245,28,5,"[(6, 5), (5, 1), (4, 6)]","[(1, 2, 3, 5), (6,)]"
5246,6,8,"[(3, 1), (6, 5), (6, 3), (1, 6), (6, 2), (2, 3)]","[(1, 3), (2, 4, 5), (9,), (7,), (8,)]"
5247,25,5,"[(4, 4), (1, 2), (3, 6), (1, 2)]","[(1, 2, 5), (3,), (9,)]"
5248,26,5,"[(1, 1), (3, 5), (4, 5), (6, 3)]","[(2,), (1, 3, 4), (9,)]"
5249,33,4,"[(1, 3), (5, 3), (3, 3)]","[(1, 3), (2, 6)]"
5250,25,5,"[(4, 3), (5, 1), (4, 3), (5, 5)]","[(1, 2, 4), (6,), (7,)]"
5251,32,4,"[(1, 5), (4, 3), (4, 3)]","[(1, 2, 3), (7,)]"
5252,30,5,"[(4, 6), (3, 2), (6, 4)]","[(1, 2, 3, 4), (5,)]"
5253,30,5,"[(5, 1), (1, 4), (1, 3), (2, 2)]","[(1, 2, 3), (5,), (4,)]"
5254,19,6,"[(6, 3), (6, 3), (6, 2), (1, 4)]","[(1, 2, 6), (4, 5), (8,)]"
5255,40,2,"[(2, 3), (1, 3)]","[(1, 4)]"
5256,15,7,"[(4, 2), (6, 2), (5, 4), (4, 3), (5, 2)]","[(1, 2, 3), (8,), (4, 5), (7,)]"
5257,20,6,"[(2, 4), (5, 5), (3, 6), (1, 3)]","[(1, 2, 3), (4, 6), (9,)]"
5258,29,5,"[(4, 6), (3, 3), (1, 3)]","[(1, 2, 3, 4), (6,)]"
5259,36,3,"[(4, 5), (1, 5)]","[(1, 2, 6)]"
5260,6,8,"[(5, 5), (5, 2), (3, 5), (4, 1), (3, 6), (4, 5)]","[(1, 2, 3, 4), (7,), (8,), (5,), (9,)]"
5261,9,8,"[(1, 4), (4, 3), (2, 4), (5, 2), (5, 6), (1, 1)]","[(1, 4), (2, 5), (6,), (7,), (3, 8)]"
5262,17,7,"[(1, 4), (5, 2), (4, 6), (4, 2), (1, 1)]","[(1, 4), (2, 5), (3, 7), (6,)]"
5263,24,6,"[(2, 2), (3, 5), (4, 5), (3, 1)]","[(1, 3), (2, 6), (4, 5)]"
5264,24,6,"[(6, 5), (4, 6), (1, 3)]","[(1, 2, 3, 5), (4, 6)]"
5265,26,5,"[(6, 6), (5, 2), (2, 5)]","[(1, 2, 3, 6), (7,)]"
5266,8,8,"[(5, 6), (1, 6), (4, 6), (6, 3), (1, 6)]","[(1, 2, 3, 5), (7,), (4, 6), (9,)]"
5267,30,5,"[(3, 2), (6, 4), (4, 6)]","[(1, 4), (2, 3, 5)]"
5268,24,6,"[(6, 3), (6, 6), (2, 1)]","[(1, 2, 6), (3, 4, 5)]"
5269,39,3,"[(3, 3), (1, 1)]","[(1, 2, 3)]"
5270,32,4,"[(3, 3), (1, 6), (4, 3)]","[(1, 2, 3), (7,)]"
5271,24,6,"[(1, 3), (3, 5), (2, 2), (3, 2), (1, 3)]","[(1, 3), (2, 6), (4,), (5,)]"
5272,38,3,"[(4, 3), (2, 2)]","[(1, 2, 4)]"
5273,14,7,"[(2, 1), (4, 3), (1, 6), (2, 4), (4, 4), (5, 2)]","[(1, 2), (3, 4), (7,), (6,), (8,)]"
5274,22,6,"[(1, 4), (4, 1), (1, 4), (5, 3), (1, 3)]","[(1, 4), (2, 3), (5,), (8,)]"
5275,27,5,"[(3, 2), (3, 5), (3, 2), (2, 2)]","[(1, 4), (2, 6), (5,)]"
5276,23,6,"[(1, 3), (2, 3), (3, 6), (2, 2), (1, 4)]","[(1, 3), (5,), (2, 7), (4,)]"
5277,20,6,"[(3, 1), (2, 4), (3, 6), (5, 1), (2, 2)]","[(1, 3), (2, 4), (9,), (6,)]"
5278,21,6,"[(6, 6), (6, 6), (2, 4)]","[(1, 2, 3, 6), (4, 8)]"
5279,20,6,"[(1, 5), (6, 2), (3, 1), (3, 4), (4, 3)]","[(1, 2, 3), (8,), (4,), (7,)]"
5280,24,6,"[(1, 4), (3, 5), (5, 3), (2, 1)]","[(1, 4), (2, 6), (3, 5)]"
5281,21,6,"[(1, 2), (2, 4), (3, 4), (4, 4), (3, 1)]","[(1, 2), (6,), (3, 4), (8,)]"
5282,22,6,"[(4, 1), (5, 6), (3, 4), (5, 2)]","[(1, 4), (2, 3, 6), (7,)]"
5283,20,6,"[(6, 2), (1, 3), (2, 5), (2, 4), (2, 3)]","[(1, 2, 5), (4,), (7,), (6,)]"
5284,30,5,"[(3, 5), (1, 2), (3, 1), (4, 6)]","[(1, 2, 5), (3,), (4,)]"
5285,33,4,"[(3, 2), (1, 6), (3, 2)]","[(1, 4), (2, 5)]"
5286,6,8,"[(3, 2), (6, 4), (3, 4), (4, 4), (4, 5), (6, 4)]","[(1, 4), (2, 3, 5), (7,), (8,), (9,)]"
5287,14,7,"[(6, 6), (6, 6), (4, 3), (1, 3)]","[(1, 2, 3, 6), (4, 8), (7,)]"
5288,40,2,"[(4, 1), (1, 3)]","[(1, 4)]"
5289,30,5,"[(3, 4), (6, 2), (2, 1)]","[(1, 2, 4), (3, 5)]"
5290,28,5,"[(6, 5), (1, 5), (1, 5)]","[(1, 2, 3, 5), (6,)]"
5291,17,7,"[(4, 2), (5, 5), (6, 6), (6, 4)]","[(1, 2, 3), (4, 6), (5, 7)]"
5292,25,5,"[(2, 6), (6, 6), (1, 2)]","[(1, 2, 5), (3, 9)]"
5293,7,8,"[(6, 4), (6, 2), (2, 4), (4, 1), (5, 4), (3, 1)]","[(1, 2, 3, 4), (8,), (6,), (5,), (9,)]"
5294,21,6,"[(4, 4), (3, 3), (4, 6), (4, 6)]","[(1, 2, 5), (6,), (3, 7)]"
5295,15,7,"[(2, 6), (2, 2), (4, 5), (6, 3), (1, 4)]","[(1, 2, 5), (4,), (3, 6), (9,)]"
5296,25,5,"[(4, 5), (5, 6), (2, 6)]","[(1, 2, 6), (3, 8)]"
5297,13,7,"[(5, 6), (3, 1), (4, 5), (6, 2), (5, 3)]","[(1, 2, 3, 5), (4,), (9,), (8,)]"
5298,34,4,"[(1, 1), (2, 1), (4, 2), (1, 2)]","[(2,), (3,), (1, 5)]"
5299,24,6,"[(6, 3), (6, 6), (1, 5)]","[(1, 2, 6), (3, 4, 5)]"
5300,21,6,"[(2, 3), (2, 3), (3, 5), (1, 5), (3, 3)]","[(1, 4), (2, 3), (8,), (6,)]"
5301,23,6,"[(2, 1), (3, 2), (3, 1), (2, 1), (2, 5), (1, 3)]","[(1, 2), (5,), (4,), (3,), (7,)]"
5302,21,6,"[(1, 6), (2, 3), (6, 6), (1, 3)]","[(1, 2, 4), (5,), (3, 9)]"
5303,32,4,"[(5, 2), (5, 1), (2, 4)]","[(1, 2, 4), (6,)]"
5304,33,4,"[(5, 4), (2, 1), (4, 2)]","[(1, 2, 6), (3,)]"
5305,29,5,"[(4, 5), (1, 6), (4, 6)]","[(1, 2, 6), (3, 4)]"
5306,20,6,"[(2, 4), (5, 5), (4, 5), (3, 3)]","[(1, 2, 3), (4, 6), (9,)]"
5307,32,4,"[(1, 5), (1, 6), (1, 2)]","[(1, 2, 3), (7,)]"
5308,29,5,"[(6, 1), (5, 4), (6, 5)]","[(1, 2, 4), (3, 6)]"
5309,20,6,"[(2, 6), (5, 6), (4, 2), (3, 3)]","[(1, 2, 5), (3, 8), (6,)]"
5310,16,7,"[(3, 4), (4, 2), (5, 3), (3, 5), (2, 3)]","[(1, 2, 4), (6,), (3, 5), (8,)]"
5311,35,4,"[(2, 1), (4, 3), (2, 2)]","[(1, 2), (3, 4)]"
5312,21,6,"[(6, 2), (4, 2), (4, 6), (3, 3)]","[(1, 2, 5), (6,), (3, 7)]"
5313,24,6,"[(4, 5), (3, 4), (3, 2), (5, 6)]","[(1, 2, 6), (3, 4), (5,)]"
5314,35,4,"[(4, 6), (6, 4)]","[(1, 2, 3, 4)]"
5315,10,7,"[(4, 2), (6, 1), (3, 2), (4, 4), (5, 4), (5, 2)]","[(1, 2, 3), (7,), (5,), (8,), (9,)]"
5316,26,5,"[(6, 6), (5, 2), (4, 3)]","[(1, 2, 3, 6), (7,)]"
5317,24,6,"[(1, 2), (2, 3), (1, 6), (3, 3), (6, 5)]","[(1, 2), (5,), (3, 4), (6,)]"
5318,31,4,"[(1, 5), (2, 6), (5, 3)]","[(1, 2, 3), (8,)]"
5319,29,4,"[(3, 5), (2, 6), (1, 4)]","[(1, 2, 5), (8,)]"
5320,23,6,"[(1, 1), (3, 6), (5, 6), (2, 3)]","[(2,), (1, 3, 5), (4, 7)]"
5321,28,5,"[(6, 4), (4, 3), (3, 4)]","[(1, 2, 3, 4), (7,)]"
5322,34,4,"[(1, 2), (6, 2), (2, 1)]","[(1, 2), (3, 5)]"
5323,18,6,"[(4, 2), (2, 5), (5, 1), (3, 5), (1, 6)]","[(1, 2, 3), (7,), (6,), (8,)]"
5324,20,6,"[(4, 4), (4, 5), (3, 5), (4, 1)]","[(1, 2, 5), (3, 6), (8,)]"
5325,29,5,"[(1, 5), (1, 3), (5, 1), (5, 5)]","[(1, 2, 3), (4,), (6,)]"
5326,30,5,"[(2, 2), (3, 4), (3, 1), (2, 2)]","[(1, 3), (2, 5), (4,)]"
5327,34,4,"[(4, 4), (1, 2), (1, 1)]","[(1, 2, 5), (3,)]"
