Game Number,Score,Tiles Closed,Rolls,Moves
5268,13,7,"[(5, 3), (2, 5), (4, 5), (6, 2), (2, 2)]","[(1, 2, 5), (3, 4), (9,), (8,)]"
5269,30,5,"[(5, 2), (3, 5), (2, 2)]","[(1, 2, 4), (3, 5)]"
5270,24,6,"[(2, 3), (2, 5), (3, 6), (2, 2)]","[(1, 4), (2, 5), (3, 6)]"
5271,32,4,"[(1, 1), (6, 5), (6, 1)]","[(2,), (1, 3, 7)]"
5272,14,7,"[(2, 1), (3, 5), (3, 6), (3, 4), (2, 2), (1, 2)]","[(1, 2), (3, 5), (9,), (7,), (4,)]"
5273,23,5,"[(3, 5), (2, 4), (5, 3), (4, 2)]","[(1, 2, 5), (6,), (8,)]"
5274,27,5,"[(6, 2), (6, 4), (1, 6)]","[(1, 2, 5), (3, 7)]"
5275,32,4,"[(2, 3), (6, 2), (1, 5)]","[(1, 4), (2, 6)]"
5276,26,5,"[(1, 3), (3, 1), (6, 5), (2, 2)]","[(1, 3), (4,), (2, 9)]"
5277,8,8,"[(1, 4), (2, 5), (2, 1), (3, 6), (1, 6), (2, 4), (3, 4)]","[(1, 4), (2, 5), (3,), (9,), (7,), (6,)]"
5278,17,7,"[(1, 5), (5, 6), (5, 6), (6, 4)]","[(1, 2, 3), (4, 7), (5, 6)]"
5279,34,4,"[(6, 5), (1, 2)]","[(1, 2, 3, 5)]"
5280,20,6,"[(6, 1), (1, 6), (6, 5), (2, 2)]","[(1, 2, 4), (7,), (3, 8)]"
5281,33,4,"[(6, 6), (1, 1)]","[(1, 2, 3, 6)]"
5282,17,7,"[(1, 2), (5, 4), (3, 1), (6, 1), (4, 1), (3, 3)]","[(1, 2), (3, 6), (4,), (7,), (5,)]"
5283,25,5,"[(1, 1), (4, 6), (2, 6), (1, 2)]","[(2,), (1, 3, 6), (8,)]"
5284,33,4,"[(2, 1), (4, 5), (6, 4)]","[(1, 2), (3, 6)]"
5285,26,5,"[(4, 6), (4, 5), (4, 5)]","[(1, 2, 3, 4), (9,)]"
5286,37,3,"[(4, 4), (1, 4)]","[(1, 2, 5)]"
5287,21,6,"[(1, 5), (6, 4), (5, 3), (1, 1)]","[(1, 2, 3), (4, 6), (8,)]"
5288,35,4,"[(5, 5), (1, 3)]","[(1, 2, 3, 4)]"
5289,15,7,"[(5, 2), (5, 3), (4, 3), (2, 6), (2, 1)]","[(1, 2, 4), (3, 5), (7,), (8,)]"
5290,31,4,"[(3, 5), (2, 4), (1, 1)]","[(1, 2, 5), (6,)]"
5291,5,8,"[(5, 2), (2, 4), (6, 6), (3, 5), (3, 4), (3, 6)]","[(1, 2, 4), (6,), (3, 9), (8,), (7,)]"
5292,31,4,"[(3, 3), (6, 2), (1, 1)]","[(1, 2, 3), (8,)]"
5293,26,5,"[(6, 6), (2, 5), (6, 1)]","[(1, 2, 3, 6), (7,)]"
5294,8,8,"[(4, 3), (6, 3), (1, 6), (4, 1), (3, 6), (5, 6)]","[(1, 2, 4), (3, 6), (7,), (5,), (9,)]"
5295,25,5,"[(6, 5), (4, 5), (2, 1)]","[(1, 2, 3, 5), (9,)]"
5296,22,6,"[(1, 1), (3, 2), (5, 4), (6, 1), (6, 5)]","[(2,), (1, 4), (3, 6), (7,)]"
5297,30,5,"[(2, 4), (2, 2), (4, 1), (2, 1)]","[(1, 2, 3), (4,), (5,)]"
5298,17,7,"[(2, 3), (3, 2), (1, 6), (1, 5), (3, 2), (6, 5)]","[(1, 4), (2, 3), (7,), (6,), (5,)]"
5299,32,4,"[(2, 5), (5, 1), (1, 5)]","[(1, 2, 4), (6,)]"
5300,16,7,"[(6, 6), (4, 1), (6, 6), (1, 2)]","[(1, 2, 3, 6), (5,), (4, 8)]"
5301,15,7,"[(4, 4), (6, 2), (5, 2), (4, 3), (6, 4)]","[(1, 2, 5), (8,), (3, 4), (7,)]"
5302,32,4,"[(3, 4), (3, 3), (3, 3)]","[(1, 2, 4), (6,)]"
5303,21,6,"[(4, 3), (5, 3), (5, 4), (4, 6)]","[(1, 2, 4), (3, 5), (9,)]"
5304,9,8,"[(3, 2), (3, 2), (5, 6), (5, 3), (4, 3), (6, 2)]","[(1, 4), (2, 3), (5, 6), (8,), (7,)]"
5305,33,4,"[(4, 4), (3, 1), (2, 3)]","[(1, 2, 5), (4,)]"
5306,11,7,"[(3, 2), (6, 2), (6, 3), (6, 6), (4, 6)]","[(1, 4), (2, 6), (9,), (5, 7)]"
5307,12,7,"[(6, 1), (5, 4), (4, 4), (3, 6), (1, 3)]","[(1, 2, 4), (3, 6), (8,), (9,)]"
5308,35,4,"[(6, 4), (6, 4)]","[(1, 2, 3, 4)]"
5309,23,6,"[(1, 3), (4, 5), (3, 6), (1, 1)]","[(1, 3), (2, 7), (4, 5)]"
5310,22,6,"[(2, 5), (3, 3), (5, 5), (1, 1)]","[(1, 2, 4), (6,), (3, 7)]"
5311,5,8,"[(1, 6), (3, 3), (1, 2), (6, 3), (5, 3), (5, 2), (6, 1)]","[(1, 2, 4), (6,), (3,), (9,), (8,), (7,)]"
5312,31,4,"[(2, 4), (6, 2), (2, 1)]","[(1, 2, 3), (8,)]"
5313,11,7,"[(4, 4), (1, 5), (5, 6), (4, 5), (1, 1)]","[(1, 2, 5), (6,), (3, 8), (9,)]"
5314,29,5,"[(4, 3), (6, 3), (3, 3)]","[(1, 2, 4), (3, 6)]"
5315,5,8,"[(5, 2), (6, 1), (5, 4), (6, 3), (3, 5), (6, 6)]","[(1, 2, 4), (7,), (3, 6), (9,), (8,)]"
5316,16,7,"[(6, 4), (2, 4), (6, 2), (2, 3), (3, 3)]","[(1, 2, 3, 4), (6,), (8,), (5,)]"
5317,38,3,"[(5, 2), (3, 1)]","[(1, 2, 4)]"
5318,34,3,"[(2, 3), (3, 3), (4, 2)]","[(1, 4), (6,)]"
5319,15,7,"[(3, 1), (3, 5), (6, 3), (3, 6), (1, 3)]","[(1, 3), (2, 6), (4, 5), (9,)]"
5320,31,4,"[(4, 5), (1, 4), (2, 3)]","[(1, 2, 6), (5,)]"
5321,37,3,"[(5, 3), (2, 3)]","[(1, 2, 5)]"
5322,29,4,"[(5, 3), (3, 5), (3, 2)]","[(1, 2, 5), (8,)]"
5323,31,4,"[(2, 3), (6, 3), (1, 3)]","[(1, 4), (2, 7)]"
5324,24,6,"[(5, 5), (5, 6), (5, 1)]","[(1, 2, 3, 4), (5, 6)]"
5325,16,7,"[(5, 3), (5, 6), (5, 5), (5, 6)]","[(1, 2, 5), (3, 8), (4, 6)]"
5326,30,5,"[(3, 5), (3, 4), (2, 2)]","[(1, 2, 5), (3, 4)]"
5327,29,5,"[(1, 5), (6, 4), (1, 1)]","[(1, 2, 3), (4, 6)]"
5328,15,7,"[(1, 6), (6, 5), (6, 6), (6, 6)]","[(1, 2, 4), (3, 8), (5, 7)]"
5329,7,8,"[(5, 6), (5, 5), (5, 3), (4, 5), (4, 1)]","[(1, 2, 3, 5), (4, 6), (8,), (9,)]"
5330,16,7,"[(1, 3), (1, 3), (5, 5), (2, 3), (5, 1), (3, 1)]","[(1, 3), (4,), (2, 8), (5,), (6,)]"
5331,26,5,"[(6, 4), (3, 6), (6, 3)]","[(1, 2, 3, 4), (9,)]"
5332,40,2,"[(1, 1), (1, 2), (1, 2)]","[(2,), (3,)]"
5333,39,3,"[(5, 1), (2, 1)]","[(1, 2, 3)]"
5334,9,8,"[(5, 4), (1, 3), (2, 3), (5, 2), (5, 6), (6, 2)]","[(1, 2, 6), (4,), (5,), (7,), (3, 8)]"
5335,33,4,"[(3, 6), (2, 1), (6, 4)]","[(1, 2, 6), (3,)]"
5336,25,5,"[(3, 2), (6, 2), (6, 1), (1, 6)]","[(1, 4), (2, 6), (7,)]"
5337,33,4,"[(6, 6), (5, 1)]","[(1, 2, 3, 6)]"
5338,37,3,"[(5, 3), (3, 2)]","[(1, 2, 5)]"
5339,17,7,"[(4, 4), (5, 5), (1, 5), (3, 1), (5, 5)]","[(1, 2, 5), (3, 7), (6,), (4,)]"
5340,20,6,"[(6, 1), (4, 2), (2, 5), (1, 4), (4, 1)]","[(1, 2, 4), (6,), (7,), (5,)]"
5341,27,5,"[(5, 1), (2, 5), (1, 4), (2, 3)]","[(1, 2, 3), (7,), (5,)]"
5342,17,7,"[(3, 6), (5, 5), (3, 6), (5, 2)]","[(1, 2, 6), (3, 7), (4, 5)]"
5343,17,7,"[(4, 1), (3, 5), (3, 2), (4, 6), (3, 3)]","[(1, 4), (2, 6), (5,), (3, 7)]"
5344,34,4,"[(5, 6), (1, 2)]","[(1, 2, 3, 5)]"
5345,15,7,"[(4, 1), (3, 4), (4, 4), (6, 4), (5, 3)]","[(1, 4), (2, 5), (8,), (3, 7)]"
5346,24,5,"[(3, 3), (4, 3), (5, 3), (2, 6)]","[(1, 2, 3), (7,), (8,)]"
5347,35,4,"[(6, 4), (1, 2)]","[(1, 2, 3, 4)]"
5348,25,5,"[(6, 6), (3, 5), (1, 1)]","[(1, 2, 3, 6), (8,)]"
5349,22,6,"[(5, 1), (3, 6), (4, 4), (2, 6)]","[(1, 2, 3), (4, 5), (8,)]"
5350,18,6,"[(4, 4), (4, 6), (5, 4), (4, 5)]","[(1, 2, 5), (3, 7), (9,)]"
5351,26,5,"[(3, 5), (2, 2), (4, 3), (5, 5)]","[(1, 2, 5), (4,), (7,)]"
5352,34,4,"[(1, 2), (5, 3), (1, 4)]","[(1, 2), (3, 5)]"
5353,17,7,"[(1, 1), (6, 4), (3, 6), (6, 1), (2, 5)]","[(2,), (1, 3, 6), (4, 5), (7,)]"
5354,31,4,"[(4, 2), (3, 5), (2, 6)]","[(1, 2, 3), (8,)]"
5355,30,5,"[(3, 1), (2, 5), (2, 2), (4, 1)]","[(1, 3), (2, 5), (4,)]"
5356,29,5,"[(6, 4), (3, 3), (2, 2)]","[(1, 2, 3, 4), (6,)]"
5357,7,8,"[(2, 2), (1, 3), (6, 4), (6, 3), (5, 6), (3, 2)]","[(1, 3), (4,), (2, 8), (9,), (5, 6)]"
5358,32,4,"[(4, 2), (5, 2), (1, 2)]","[(1, 2, 3), (7,)]"
5359,36,3,"[(5, 4), (1, 1)]","[(1, 2, 6)]"
5360,27,5,"[(5, 4), (6, 3), (3, 2)]","[(1, 2, 6), (4, 5)]"
5361,21,6,"[(2, 2), (5, 3), (6, 6), (3, 3)]","[(1, 3), (2, 6), (4, 8)]"
5362,22,6,"[(5, 1), (3, 6), (3, 5), (4, 1)]","[(1, 2, 3), (4, 5), (8,)]"
5363,29,5,"[(2, 3), (6, 5), (5, 6)]","[(1, 4), (2, 3, 6)]"
5364,29,5,"[(5, 2), (4, 2), (1, 2), (5, 6)]","[(1, 2, 4), (6,), (3,)]"
5365,33,4,"[(2, 5), (4, 1), (3, 1)]","[(1, 2, 4), (5,)]"
5366,25,5,"[(6, 3), (6, 5), (6, 2)]","[(1, 2, 6), (3, 8)]"
5367,33,4,"[(3, 5), (3, 1), (4, 1)]","[(1, 2, 5), (4,)]"
5368,38,3,"[(5, 2), (1, 1)]","[(1, 2, 4)]"
5369,17,7,"[(2, 4), (3, 2), (5, 1), (2, 2), (2, 5), (1, 5)]","[(1, 2, 3), (5,), (6,), (4,), (7,)]"
5370,36,3,"[(6, 3), (2, 4)]","[(1, 2, 6)]"
5371,13,7,"[(5, 1), (6, 4), (4, 3), (4, 5), (6, 5)]","[(1, 2, 3), (4, 6), (7,), (9,)]"
5372,24,5,"[(5, 1), (2, 5), (3, 5), (5, 3)]","[(1, 2, 3), (7,), (8,)]"
5373,17,7,"[(6, 6), (3, 1), (3, 2), (3, 4), (5, 6)]","[(1, 2, 3, 6), (4,), (5,), (7,)]"
5374,6,8,"[(1, 1), (1, 5), (3, 1), (4, 6), (2, 6), (3, 6), (6, 5)]","[(2,), (1, 5), (4,), (3, 7), (8,), (9,)]"
5375,33,4,"[(3, 2), (3, 4), (3, 2)]","[(1, 4), (2, 5)]"
5376,22,6,"[(4, 4), (2, 6), (1, 6), (1, 1)]","[(1, 2, 5), (8,), (3, 4)]"
5377,25,5,"[(6, 5), (5, 4), (6, 3)]","[(1, 2, 3, 5), (9,)]"
5378,26,5,"[(4, 4), (2, 6), (1, 2), (1, 1)]","[(1, 2, 5), (8,), (3,)]"
5379,28,5,"[(2, 5), (6, 4), (5, 5)]","[(1, 2, 4), (3, 7)]"
5380,17,7,"[(3, 4), (3, 3), (2, 6), (2, 5), (5, 1)]","[(1, 2, 4), (6,), (3, 5), (7,)]"
5381,4,8,"[(2, 6), (6, 6), (2, 6), (5, 1), (2, 5), (5, 3)]","[(1, 2, 5), (3, 9), (8,), (6,), (7,)]"
5382,7,8,"[(2, 2), (1, 5), (3, 5), (3, 6), (5, 6), (2, 1)]","[(1, 3), (2, 4), (8,), (9,), (5, 6)]"
5383,35,4,"[(6, 4), (1, 2)]","[(1, 2, 3, 4)]"
5384,32,4,"[(2, 4), (1, 6), (4, 3)]","[(1, 2, 3), (7,)]"
5385,29,4,"[(5, 3), (4, 4), (2, 3)]","[(1, 2, 5), (8,)]"
5386,36,3,"[(3, 6), (2, 4)]","[(1, 2, 6)]"
5387,22,6,"[(6, 6), (6, 5), (1, 2)]","[(1, 2, 3, 6), (4, 7)]"
5388,24,6,"[(4, 6), (1, 4), (5, 1), (5, 1)]","[(1, 2, 3, 4), (5,), (6,)]"
5389,14,7,"[(2, 1), (5, 6), (1, 5), (2, 2), (5, 2), (4, 2)]","[(1, 2), (3, 8), (6,), (4,), (7,)]"
5390,18,6,"[(5, 2), (3, 4), (4, 1), (5, 3), (1, 3)]","[(1, 2, 4), (7,), (5,), (8,)]"
5391,15,7,"[(4, 1), (6, 1), (5, 2), (1, 2), (2, 6), (6, 2)]","[(1, 4), (2, 5), (7,), (3,), (8,)]"
5392,31,4,"[(3, 3), (6, 2), (6, 2)]","[(1, 2, 3), (8,)]"
5393,31,4,"[(3, 4), (3, 4), (4, 6)]","[(1, 2, 4), (7,)]"
5394,23,6,"[(2, 4), (1, 6), (4, 5), (4, 3)]","[(1, 2, 3), (7,), (4, 5)]"
5395,22,6,"[(4, 6), (1, 5), (3, 4), (1, 6)]","[(1, 2, 3, 4), (6,), (7,)]"
5396,26,5,"[(4, 6), (5, 4), (1, 1)]","[(1, 2, 3, 4), (9,)]"
5397,23,5,"[(6, 2), (3, 5), (3, 3), (3, 5)]","[(1, 2, 5), (8,), (6,)]"
5398,36,3,"[(4, 5), (1, 1)]","[(1, 2, 6)]"
5399,26,5,"[(3, 2), (3, 6), (4, 1), (4, 3)]","[(1, 4), (2, 7), (5,)]"
5400,38,3,"[(1, 6), (1, 3)]","[(1, 2, 4)]"
5401,25,5,"[(6, 6), (3, 5), (5, 3)]","[(1, 2, 3, 6), (8,)]"
5402,21,6,"[(6, 1), (2, 4), (5, 6), (5, 1)]","[(1, 2, 4), (6,), (3, 8)]"
5403,34,4,"[(6, 5), (1, 2)]","[(1, 2, 3, 5)]"
5404,28,5,"[(3, 2), (6, 6), (2, 2)]","[(1, 4), (2, 3, 7)]"
5405,32,4,"[(1, 3), (6, 3), (2, 1)]","[(1, 3), (2, 7)]"
5406,35,4,"[(4, 1), (4, 1), (5, 5)]","[(1, 4), (2, 3)]"
5407,29,5,"[(5, 1), (3, 3), (1, 3), (1, 5)]","[(1, 2, 3), (6,), (4,)]"
5408,21,6,"[(5, 5), (4, 1), (3, 6), (4, 6)]","[(1, 2, 3, 4), (5,), (9,)]"
5409,35,4,"[(4, 6), (4, 6)]","[(1, 2, 3, 4)]"
5410,28,5,"[(3, 3), (1, 5), (2, 3), (1, 4)]","[(1, 2, 3), (6,), (5,)]"
5411,38,3,"[(3, 4), (1, 3)]","[(1, 2, 4)]"
5412,16,7,"[(1, 3), (6, 4), (3, 6), (2, 4), (1, 4)]","[(1, 3), (2, 8), (4, 5), (6,)]"
5413,23,5,"[(5, 2), (3, 3), (4, 5), (4, 2)]","[(1, 2, 4), (6,), (9,)]"
5414,28,5,"[(5, 4), (6, 2), (1, 5)]","[(1, 2, 6), (3, 5)]"
5415,21,6,"[(4, 4), (4, 5), (1, 6), (4, 3)]","[(1, 2, 5), (3, 6), (7,)]"
5416,25,5,"[(5, 6), (5, 4), (6, 3)]","[(1, 2, 3, 5), (9,)]"
5417,29,5,"[(5, 5), (2, 4), (6, 4)]","[(1, 2, 3, 4), (6,)]"
5418,24,6,"[(4, 2), (3, 2), (4, 6), (4, 2)]","[(1, 2, 3), (5,), (4, 6)]"
5419,12,7,"[(3, 2), (2, 6), (5, 4), (5, 6), (2, 1)]","[(1, 4), (2, 6), (9,), (3, 8)]"
5420,30,5,"[(2, 6), (2, 5), (5, 6)]","[(1, 2, 5), (3, 4)]"
5421,36,3,"[(2, 1), (2, 4), (5, 1)]","[(1, 2), (6,)]"
5422,9,8,"[(3, 6), (1, 2), (6, 1), (1, 4), (3, 5), (1, 3), (5, 5)]","[(1, 2, 6), (3,), (7,), (5,), (8,), (4,)]"
5423,29,5,"[(1, 4), (4, 4), (2, 1), (3, 1)]","[(1, 4), (2, 6), (3,)]"
5424,39,3,"[(1, 5), (2, 1)]","[(1, 2, 3)]"
5425,24,6,"[(2, 3), (5, 2), (3, 6), (1, 3)]","[(1, 4), (2, 5), (3, 6)]"
5426,7,8,"[(1, 3), (6, 6), (5, 4), (1, 4), (2, 6), (3, 6)]","[(1, 3), (2, 4, 6), (9,), (5,), (8,)]"
5427,22,6,"[(4, 5), (4, 6), (2, 2), (2, 5)]","[(1, 2, 6), (3, 7), (4,)]"
5428,31,4,"[(2, 5), (6, 1), (1, 1)]","[(1, 2, 4), (7,)]"
5429,28,5,"[(2, 5), (5, 5), (4, 3)]","[(1, 2, 4), (3, 7)]"
5430,31,4,"[(5, 2), (4, 3), (3, 1)]","[(1, 2, 4), (7,)]"
5431,25,5,"[(3, 1), (2, 5), (3, 6), (2, 1)]","[(1, 3), (2, 5), (9,)]"
5432,24,6,"[(2, 6), (4, 2), (1, 6), (1, 3)]","[(1, 2, 5), (6,), (3, 4)]"
5433,17,7,"[(1, 5), (1, 5), (5, 4), (4, 3), (1, 2)]","[(1, 2, 3), (6,), (4, 5), (7,)]"
5434,19,6,"[(4, 1), (2, 3), (5, 2), (6, 3), (6, 6)]","[(1, 4), (2, 3), (7,), (9,)]"
5435,13,7,"[(6, 6), (6, 5), (6, 3), (6, 5)]","[(1, 2, 3, 6), (4, 7), (9,)]"
5436,13,7,"[(4, 3), (2, 3), (6, 5), (3, 6), (5, 3)]","[(1, 2, 4), (5,), (3, 8), (9,)]"
5437,35,4,"[(1, 6), (2, 1), (2, 2)]","[(1, 2, 4), (3,)]"
5438,20,6,"[(4, 6), (4, 3), (6, 2), (6, 2)]","[(1, 2, 3, 4), (7,), (8,)]"
5439,33,4,"[(6, 6), (4, 2)]","[(1, 2, 3, 6)]"
5440,28,5,"[(5, 1), (5, 1), (4, 1), (4, 6)]","[(1, 2, 3), (6,), (5,)]"
5441,29,5,"[(5, 1), (5, 5), (2, 4)]","[(1, 2, 3), (4, 6)]"
5442,25,5,"[(1, 6), (6, 1), (2, 4), (3, 3)]","[(1, 2, 4), (7,), (6,)]"
5443,31,4,"[(4, 2), (6, 2), (2, 6)]","[(1, 2, 3), (8,)]"
5444,20,6,"[(3, 6), (4, 4), (3, 5), (5, 3)]","[(1, 2, 6), (3, 5), (8,)]"
5445,31,4,"[(1, 2), (6, 5), (2, 1)]","[(1, 2), (3, 8)]"
5446,17,7,"[(5, 6), (5, 2), (3, 1), (2, 4), (4, 2)]","[(1, 2, 3, 5), (7,), (4,), (6,)]"
5447,24,6,"[(4, 5), (1, 3), (2, 3), (1, 2), (1, 1)]","[(1, 2, 6), (4,), (5,), (3,)]"
5448,24,6,"[(4, 1), (4, 3), (4, 5), (2, 3)]","[(1, 4), (2, 5), (3, 6)]"
5449,31,4,"[(3, 2), (5, 4), (6, 1)]","[(1, 4), (2, 7)]"
5450,15,7,"[(5, 3), (6, 6), (2, 2), (3, 3), (2, 4)]","[(1, 2, 5), (3, 9), (4,), (6,)]"
5451,15,7,"[(4, 3), (6, 2), (6, 3), (5, 1), (3, 6)]","[(1, 2, 4), (3, 5), (9,), (6,)]"
5452,16,7,"[(1, 3), (1, 6), (2, 2), (4, 2), (6, 2), (1, 2)]","[(1, 3), (2, 5), (4,), (6,), (8,)]"
5453,22,6,"[(2, 4), (5, 2), (6, 4), (5, 1)]","[(1, 2, 3), (7,), (4, 6)]"
5454,18,6,"[(3, 3), (6, 2), (1, 5), (1, 6), (4, 6)]","[(1, 2, 3), (8,), (6,), (7,)]"
5455,22,6,"[(5, 2), (5, 2), (5, 4), (6, 1)]","[(1, 2, 4), (7,), (3, 6)]"
5456,38,3,"[(6, 1), (3, 1)]","[(1, 2, 4)]"
5457,17,7,"[(1, 1), (3, 6), (4, 6), (5, 2), (2, 1)]","[(2,), (1, 3, 5), (4, 6), (7,)]"
5458,27,5,"[(6, 3), (4, 5), (1, 1)]","[(1, 2, 6), (4, 5)]"
5459,28,5,"[(5, 3), (3, 6), (2, 1)]","[(1, 2, 5), (3, 6)]"
5460,23,6,"[(1, 4), (2, 1), (6, 6), (1, 1), (4, 1)]","[(1, 4), (3,), (5, 7), (2,)]"
5461,21,6,"[(5, 2), (3, 3), (5, 6), (2, 6)]","[(1, 2, 4), (6,), (3, 8)]"
5462,27,5,"[(5, 4), (6, 3), (1, 4)]","[(1, 2, 6), (4, 5)]"
5463,17,7,"[(3, 1), (3, 4), (6, 5), (5, 1), (2, 1)]","[(1, 3), (2, 5), (4, 7), (6,)]"
5464,17,7,"[(5, 6), (4, 3), (2, 2), (3, 3), (4, 6)]","[(1, 2, 3, 5), (7,), (4,), (6,)]"
5465,24,6,"[(1, 1), (1, 4), (4, 2), (2, 1), (4, 1), (2, 2)]","[(2,), (1, 4), (6,), (3,), (5,)]"
5466,4,8,"[(4, 2), (2, 5), (6, 5), (6, 3), (6, 2), (6, 2)]","[(1, 2, 3), (7,), (5, 6), (9,), (8,)]"
5467,24,6,"[(5, 6), (5, 1), (2, 2), (4, 6)]","[(1, 2, 3, 5), (6,), (4,)]"
5468,13,7,"[(5, 2), (6, 5), (2, 3), (4, 5), (6, 5)]","[(1, 2, 4), (3, 8), (5,), (9,)]"
5469,33,4,"[(6, 6), (1, 2)]","[(1, 2, 3, 6)]"
5470,14,7,"[(5, 1), (5, 3), (3, 3), (6, 5), (2, 6)]","[(1, 2, 3), (8,), (6,), (4, 7)]"
5471,23,6,"[(4, 1), (3, 2), (2, 3), (5, 2), (4, 3)]","[(1, 4), (2, 3), (5,), (7,)]"
5472,33,4,"[(1, 3), (4, 4), (5, 5)]","[(1, 3), (2, 6)]"
5473,26,5,"[(5, 2), (4, 1), (5, 2), (6, 1)]","[(1, 2, 4), (5,), (7,)]"
5474,30,5,"[(2, 6), (4, 3), (1, 3)]","[(1, 2, 5), (3, 4)]"
5475,21,6,"[(3, 5), (6, 6), (1, 3), (5, 6)]","[(1, 2, 5), (3, 9), (4,)]"
5476,19,6,"[(6, 2), (6, 5), (3, 4), (6, 2)]","[(1, 2, 5), (3, 8), (7,)]"
5477,29,5,"[(5, 1), (6, 4), (4, 6)]","[(1, 2, 3), (4, 6)]"
5478,35,4,"[(2, 3), (4, 1), (3, 1)]","[(1, 4), (2, 3)]"
5479,23,5,"[(4, 5), (1, 3), (6, 3), (3, 6)]","[(1, 2, 6), (4,), (9,)]"
5480,39,3,"[(2, 4), (1, 2)]","[(1, 2, 3)]"
5481,30,5,"[(4, 1), (6, 4), (2, 3)]","[(1, 4), (2, 3, 5)]"
5482,6,8,"[(3, 5), (6, 1), (3, 6), (5, 3), (3, 4), (6, 6)]","[(1, 2, 5), (3, 4), (9,), (8,), (7,)]"
5483,12,7,"[(6, 2), (1, 5), (5, 5), (4, 5), (3, 2)]","[(1, 2, 5), (6,), (3, 7), (9,)]"
5484,22,6,"[(3, 1), (6, 4), (3, 6), (4, 4)]","[(1, 3), (2, 8), (4, 5)]"
5485,33,4,"[(3, 5), (2, 2), (2, 2)]","[(1, 2, 5), (4,)]"
5486,8,8,"[(6, 4), (5, 1), (4, 3), (1, 4), (6, 3), (4, 3)]","[(1, 2, 3, 4), (6,), (7,), (5,), (9,)]"
5487,22,6,"[(3, 2), (3, 4), (1, 2), (2, 6), (3, 2)]","[(1, 4), (2, 5), (3,), (8,)]"
5488,9,8,"[(3, 6), (4, 3), (6, 2), (1, 4), (1, 6), (1, 2)]","[(1, 2, 6), (3, 4), (8,), (5,), (7,)]"
5489,20,6,"[(4, 6), (6, 3), (2, 4), (1, 5)]","[(1, 2, 3, 4), (9,), (6,)]"
5490,28,5,"[(2, 1), (4, 3), (1, 6), (5, 2)]","[(1, 2), (3, 4), (7,)]"
5491,29,5,"[(5, 4), (3, 4), (2, 1)]","[(1, 2, 6), (3, 4)]"
5492,22,6,"[(4, 2), (6, 1), (2, 2), (3, 3), (3, 4)]","[(1, 2, 3), (7,), (4,), (6,)]"
5493,5,8,"[(5, 4), (1, 2), (2, 2), (4, 5), (6, 2), (4, 3), (4, 3)]","[(1, 2, 6), (3,), (4,), (9,), (8,), (7,)]"
5494,32,4,"[(1, 3), (6, 3), (2, 1)]","[(1, 3), (2, 7)]"
5495,9,8,"[(2, 1), (6, 3), (5, 3), (6, 6), (2, 2), (4, 1)]","[(1, 2), (3, 6), (8,), (5, 7), (4,)]"
5496,0,9,"[(2, 6), (6, 5), (3, 6), (5, 6), (1, 5)]","[(1, 2, 5), (3, 8), (9,), (4, 7), (6,)]"
5497,6,8,"[(1, 5), (3, 5), (3, 1), (5, 4), (6, 6), (3, 2)]","[(1, 2, 3), (8,), (4,), (9,), (5, 7)]"
5498,33,4,"[(6, 2), (2, 2), (3, 1)]","[(1, 2, 5), (4,)]"
5499,20,6,"[(6, 3), (3, 6), (5, 2), (1, 3)]","[(1, 2, 6), (4, 5), (7,)]"
5500,26,5,"[(1, 6), (6, 6), (1, 3)]","[(1, 2, 4), (3, 9)]"
5501,29,5,"[(5, 1), (6, 4), (6, 5)]","[(1, 2, 3), (4, 6)]"
5502,22,6,"[(6, 1), (4, 3), (3, 6), (5, 6)]","[(1, 2, 4), (7,), (3, 6)]"
5503,37,3,"[(2, 6), (1, 4)]","[(1, 2, 5)]"
5504,20,6,"[(4, 3), (6, 6), (1, 5), (1, 1)]","[(1, 2, 4), (3, 9), (6,)]"
5505,38,3,"[(3, 4), (3, 1)]","[(1, 2, 4)]"
5506,20,6,"[(4, 4), (6, 3), (4, 4), (1, 4)]","[(1, 2, 5), (3, 6), (8,)]"
5507,35,4,"[(2, 1), (2, 5), (4, 6)]","[(1, 2), (3, 4)]"
5508,14,7,"[(3, 6), (2, 1), (3, 4), (6, 6), (3, 5)]","[(1, 2, 6), (3,), (7,), (4, 8)]"
5509,28,5,"[(1, 4), (6, 6), (2, 5)]","[(1, 4), (2, 3, 7)]"
5510,24,6,"[(5, 6), (5, 5), (4, 2)]","[(1, 2, 3, 5), (4, 6)]"
5511,34,4,"[(5, 6), (1, 2)]","[(1, 2, 3, 5)]"
5512,22,6,"[(5, 1), (2, 2), (2, 3), (5, 3), (6, 5)]","[(1, 2, 3), (4,), (5,), (8,)]"
5513,29,5,"[(2, 4), (4, 6), (5, 1)]","[(1, 2, 3), (4, 6)]"
5514,28,5,"[(5, 1), (4, 3), (1, 3), (5, 5)]","[(1, 2, 3), (7,), (4,)]"
5515,21,6,"[(3, 5), (3, 6), (1, 6), (6, 4)]","[(1, 2, 5), (3, 6), (7,)]"
5516,28,5,"[(1, 2), (2, 2), (5, 5), (4, 3)]","[(1, 2), (4,), (3, 7)]"
5517,9,8,"[(3, 6), (4, 4), (4, 4), (5, 6), (3, 4)]","[(1, 2, 6), (3, 5), (8,), (4, 7)]"
