Game Number,Score,Tiles Closed,Rolls,Moves
4643,15,7,"[(6, 1), (5, 2), (2, 6), (6, 2), (1, 4)]","[(1, 2, 4), (7,), (3, 5), (8,)]"
4644,30,5,"[(5, 3), (3, 4), (3, 2)]","[(1, 2, 5), (3, 4)]"
4645,24,6,"[(1, 2), (6, 2), (5, 5), (6, 4)]","[(1, 2), (3, 5), (4, 6)]"
4646,24,5,"[(2, 4), (5, 3), (5, 2), (3, 5)]","[(1, 2, 3), (8,), (7,)]"
4647,16,7,"[(5, 3), (2, 5), (6, 2), (3, 3), (4, 4)]","[(1, 2, 5), (3, 4), (8,), (6,)]"
4648,37,3,"[(2, 6), (1, 1)]","[(1, 2, 5)]"
4649,38,3,"[(3, 4), (3, 1)]","[(1, 2, 4)]"
4650,26,5,"[(4, 6), (6, 3), (1, 2)]","[(1, 2, 3, 4), (9,)]"
4651,17,7,"[(6, 5), (5, 1), (1, 6), (2, 2), (1, 5)]","[(1, 2, 3, 5), (6,), (7,), (4,)]"
4652,28,5,"[(2, 6), (3, 6), (1, 2)]","[(1, 2, 5), (3, 6)]"
4653,27,5,"[(3, 5), (3, 3), (1, 3), (4, 2)]","[(1, 2, 5), (6,), (4,)]"
4654,16,6,"[(1, 1), (1, 4), (3, 3), (6, 3), (5, 2), (3, 1)]","[(2,), (1, 4), (6,), (9,), (7,)]"
4655,28,5,"[(6, 4), (2, 5), (1, 6)]","[(1, 2, 3, 4), (7,)]"
4656,19,6,"[(1, 1), (6, 6), (6, 6), (4, 3)]","[(2,), (1, 3, 8), (5, 7)]"
4657,22,6,"[(4, 2), (1, 3), (1, 6), (2, 4), (6, 6)]","[(1, 2, 3), (4,), (7,), (6,)]"
4658,9,8,"[(1, 3), (2, 6), (4, 1), (6, 6), (4, 3), (6, 4)]","[(1, 3), (2, 6), (5,), (4, 8), (7,)]"
4659,33,4,"[(6, 6), (2, 4)]","[(1, 2, 3, 6)]"
4660,31,4,"[(3, 5), (1, 5), (4, 2)]","[(1, 2, 5), (6,)]"
4661,36,3,"[(5, 4), (1, 5)]","[(1, 2, 6)]"
4662,37,3,"[(4, 4), (3, 2)]","[(1, 2, 5)]"
4663,24,6,"[(5, 2), (4, 5), (2, 3), (1, 3)]","[(1, 2, 4), (3, 6), (5,)]"
4664,30,5,"[(3, 1), (6, 1), (1, 3), (2, 2)]","[(1, 3), (2, 5), (4,)]"
4665,15,7,"[(2, 6), (6, 6), (6, 4), (4, 2)]","[(1, 2, 5), (3, 9), (4, 6)]"
4666,22,6,"[(4, 1), (4, 6), (5, 3), (5, 5)]","[(1, 4), (2, 3, 5), (8,)]"
4667,38,3,"[(1, 6), (1, 3)]","[(1, 2, 4)]"
4668,26,5,"[(4, 4), (2, 1), (2, 6), (5, 3)]","[(1, 2, 5), (3,), (8,)]"
4669,26,5,"[(6, 6), (3, 4), (2, 5)]","[(1, 2, 3, 6), (7,)]"
4670,38,3,"[(1, 6), (2, 2)]","[(1, 2, 4)]"
4671,20,6,"[(1, 6), (6, 4), (5, 3), (1, 3)]","[(1, 2, 4), (3, 7), (8,)]"
4672,9,8,"[(6, 4), (6, 1), (5, 3), (4, 2), (2, 3), (4, 2)]","[(1, 2, 3, 4), (7,), (8,), (6,), (5,)]"
4673,30,5,"[(6, 1), (3, 5), (3, 1)]","[(1, 2, 4), (3, 5)]"
4674,34,4,"[(3, 5), (1, 2), (1, 1)]","[(1, 2, 5), (3,)]"
4675,9,8,"[(1, 3), (1, 3), (3, 3), (2, 6), (1, 1), (6, 6), (2, 4)]","[(1, 3), (4,), (6,), (8,), (2,), (5, 7)]"
4676,23,6,"[(3, 4), (4, 4), (4, 3), (3, 2)]","[(1, 2, 4), (3, 5), (7,)]"
4677,34,4,"[(3, 3), (4, 1), (2, 3)]","[(1, 2, 3), (5,)]"
4678,23,6,"[(3, 5), (1, 6), (2, 5), (6, 1)]","[(1, 2, 5), (3, 4), (7,)]"
4679,26,5,"[(4, 6), (4, 5), (3, 6)]","[(1, 2, 3, 4), (9,)]"
4680,38,3,"[(3, 4), (3, 1)]","[(1, 2, 4)]"
4681,29,5,"[(2, 5), (6, 3), (3, 3)]","[(1, 2, 4), (3, 6)]"
4682,30,5,"[(3, 2), (6, 4), (5, 5)]","[(1, 4), (2, 3, 5)]"
4683,16,7,"[(4, 3), (1, 4), (6, 5), (4, 2), (1, 3)]","[(1, 2, 4), (5,), (3, 8), (6,)]"
4684,17,7,"[(6, 4), (4, 3), (6, 5), (6, 4)]","[(1, 2, 3, 4), (7,), (5, 6)]"
4685,17,7,"[(5, 3), (5, 4), (6, 5), (3, 1)]","[(1, 2, 5), (3, 6), (4, 7)]"
4686,18,6,"[(1, 4), (3, 3), (3, 5), (6, 2), (3, 2)]","[(1, 4), (6,), (3, 5), (8,)]"
4687,20,6,"[(3, 3), (6, 6), (3, 4), (1, 2)]","[(1, 2, 3), (4, 8), (7,)]"
4688,8,8,"[(2, 5), (5, 2), (4, 4), (3, 3), (6, 3), (4, 6)]","[(1, 2, 4), (7,), (3, 5), (6,), (9,)]"
4689,22,6,"[(5, 3), (3, 5), (3, 4), (4, 6)]","[(1, 2, 5), (8,), (3, 4)]"
4690,33,4,"[(1, 1), (5, 5), (1, 2)]","[(2,), (1, 3, 6)]"
4691,35,4,"[(2, 4), (3, 1), (2, 1)]","[(1, 2, 3), (4,)]"
4692,37,3,"[(3, 2), (1, 2), (2, 2)]","[(1, 4), (3,)]"
4693,27,5,"[(2, 4), (6, 1), (4, 1), (6, 1)]","[(1, 2, 3), (7,), (5,)]"
4694,31,4,"[(1, 5), (3, 5), (2, 1)]","[(1, 2, 3), (8,)]"
4695,22,5,"[(6, 2), (3, 3), (5, 4), (3, 6)]","[(1, 2, 5), (6,), (9,)]"
4696,26,5,"[(4, 6), (6, 3), (2, 2)]","[(1, 2, 3, 4), (9,)]"
4697,20,6,"[(4, 3), (6, 4), (4, 4), (5, 2)]","[(1, 2, 4), (3, 7), (8,)]"
4698,19,6,"[(4, 4), (5, 5), (3, 5), (6, 6)]","[(1, 2, 5), (3, 7), (8,)]"
4699,14,7,"[(2, 1), (5, 2), (4, 2), (1, 6), (4, 4), (5, 1)]","[(1, 2), (3, 4), (6,), (7,), (8,)]"
4700,14,7,"[(5, 4), (2, 2), (3, 4), (5, 6), (1, 5)]","[(1, 2, 6), (4,), (7,), (3, 8)]"
4701,24,6,"[(5, 3), (3, 6), (3, 1), (1, 4)]","[(1, 2, 5), (3, 6), (4,)]"
4702,29,5,"[(6, 3), (6, 1), (1, 3)]","[(1, 2, 6), (3, 4)]"
4703,12,7,"[(6, 2), (6, 2), (6, 5), (5, 1), (1, 5)]","[(1, 2, 5), (8,), (4, 7), (6,)]"
4704,22,6,"[(2, 5), (4, 3), (6, 3), (1, 5)]","[(1, 2, 4), (7,), (3, 6)]"
4705,37,3,"[(1, 3), (3, 1), (2, 2)]","[(1, 3), (4,)]"
4706,35,4,"[(5, 5), (5, 5)]","[(1, 2, 3, 4)]"
4707,29,5,"[(4, 3), (6, 3), (1, 3)]","[(1, 2, 4), (3, 6)]"
4708,33,4,"[(6, 6), (1, 5)]","[(1, 2, 3, 6)]"
4709,19,6,"[(3, 5), (4, 6), (3, 5), (4, 1)]","[(1, 2, 5), (3, 7), (8,)]"
4710,21,6,"[(5, 5), (4, 4), (2, 4), (4, 2)]","[(1, 2, 3, 4), (8,), (6,)]"
4711,13,7,"[(3, 6), (5, 6), (6, 6), (3, 5)]","[(1, 2, 6), (3, 8), (5, 7)]"
4712,39,3,"[(3, 3), (1, 2)]","[(1, 2, 3)]"
4713,28,5,"[(4, 2), (6, 5), (5, 2)]","[(1, 2, 3), (4, 7)]"
4714,27,5,"[(5, 5), (3, 5), (5, 3)]","[(1, 2, 3, 4), (8,)]"
4715,32,4,"[(4, 5), (2, 2), (3, 1)]","[(1, 2, 6), (4,)]"
4716,33,4,"[(4, 1), (6, 1), (1, 1)]","[(1, 4), (2, 5)]"
4717,18,6,"[(3, 1), (2, 3), (3, 4), (5, 6), (5, 6)]","[(1, 3), (5,), (7,), (2, 9)]"
4718,24,6,"[(6, 2), (1, 2), (1, 3), (4, 2), (4, 1)]","[(1, 2, 5), (3,), (4,), (6,)]"
4719,12,7,"[(2, 2), (6, 4), (4, 6), (5, 4), (5, 3)]","[(1, 3), (2, 8), (4, 6), (9,)]"
4720,10,7,"[(6, 5), (4, 5), (2, 6), (3, 4), (3, 6)]","[(1, 2, 3, 5), (9,), (8,), (7,)]"
4721,34,4,"[(6, 5), (1, 1)]","[(1, 2, 3, 5)]"
4722,37,3,"[(3, 5), (2, 3)]","[(1, 2, 5)]"
4723,11,7,"[(6, 3), (6, 2), (5, 3), (4, 5), (6, 4)]","[(1, 2, 6), (3, 5), (8,), (9,)]"
4724,37,3,"[(3, 5), (1, 1)]","[(1, 2, 5)]"
4725,36,3,"[(6, 3), (1, 5)]","[(1, 2, 6)]"
4726,29,5,"[(2, 2), (2, 4), (2, 4), (5, 5)]","[(1, 3), (2, 4), (6,)]"
4727,20,6,"[(2, 5), (2, 4), (6, 6), (4, 6)]","[(1, 2, 4), (6,), (3, 9)]"
4728,33,4,"[(6, 6), (4, 2)]","[(1, 2, 3, 6)]"
4729,37,3,"[(3, 5), (1, 1)]","[(1, 2, 5)]"
4730,37,3,"[(6, 2), (2, 3)]","[(1, 2, 5)]"
4731,4,8,"[(1, 2), (6, 2), (6, 1), (6, 3), (6, 2), (3, 3), (3, 5)]","[(1, 2), (3, 5), (7,), (9,), (8,), (6,)]"
4732,17,7,"[(2, 1), (6, 3), (3, 6), (3, 4), (4, 6)]","[(1, 2), (3, 6), (4, 5), (7,)]"
4733,33,4,"[(4, 2), (5, 1), (4, 2)]","[(1, 2, 3), (6,)]"
4734,31,4,"[(6, 3), (1, 4), (3, 3)]","[(1, 2, 6), (5,)]"
4735,31,4,"[(5, 2), (1, 6), (2, 5)]","[(1, 2, 4), (7,)]"
4736,29,4,"[(6, 2), (6, 2), (3, 2)]","[(1, 2, 5), (8,)]"
4737,28,5,"[(2, 6), (4, 5), (4, 6)]","[(1, 2, 5), (3, 6)]"
4738,24,6,"[(2, 6), (5, 4), (2, 2), (2, 3)]","[(1, 2, 5), (3, 6), (4,)]"
4739,37,3,"[(5, 3), (4, 1)]","[(1, 2, 5)]"
4740,30,5,"[(5, 6), (1, 3), (5, 5)]","[(1, 2, 3, 5), (4,)]"
4741,9,8,"[(4, 3), (1, 6), (6, 5), (5, 6), (2, 5)]","[(1, 2, 4), (7,), (3, 8), (5, 6)]"
4742,12,7,"[(5, 5), (4, 4), (1, 5), (5, 4), (5, 6)]","[(1, 2, 3, 4), (8,), (6,), (9,)]"
4743,16,7,"[(4, 5), (3, 2), (1, 3), (6, 5), (3, 2)]","[(1, 2, 6), (5,), (4,), (3, 8)]"
4744,16,7,"[(3, 5), (2, 2), (5, 6), (4, 2), (5, 5)]","[(1, 2, 5), (4,), (3, 8), (6,)]"
4745,23,6,"[(1, 5), (6, 1), (6, 3), (2, 5)]","[(1, 2, 3), (7,), (4, 5)]"
4746,31,4,"[(6, 1), (5, 2), (3, 4)]","[(1, 2, 4), (7,)]"
4747,29,5,"[(5, 4), (2, 5), (1, 2)]","[(1, 2, 6), (3, 4)]"
4748,30,5,"[(6, 4), (3, 2), (4, 6)]","[(1, 2, 3, 4), (5,)]"
4749,38,3,"[(2, 1), (3, 1), (3, 1)]","[(1, 2), (4,)]"
4750,22,6,"[(3, 1), (5, 5), (3, 2), (1, 3), (2, 3)]","[(1, 3), (2, 8), (5,), (4,)]"
4751,27,5,"[(2, 1), (5, 5), (1, 4), (1, 4)]","[(1, 2), (3, 7), (5,)]"
4752,27,5,"[(1, 3), (2, 5), (4, 3), (3, 2)]","[(1, 3), (2, 5), (7,)]"
4753,22,6,"[(6, 6), (5, 6), (5, 1)]","[(1, 2, 3, 6), (4, 7)]"
4754,36,3,"[(5, 4), (3, 3)]","[(1, 2, 6)]"
4755,21,6,"[(4, 2), (3, 3), (6, 6), (5, 3)]","[(1, 2, 3), (6,), (4, 8)]"
4756,20,6,"[(4, 5), (6, 5), (4, 1), (6, 2)]","[(1, 2, 6), (3, 8), (5,)]"
4757,9,8,"[(5, 3), (1, 3), (5, 4), (2, 5), (6, 2), (2, 4)]","[(1, 2, 5), (4,), (3, 6), (7,), (8,)]"
4758,20,6,"[(3, 6), (1, 3), (6, 6), (2, 1)]","[(1, 2, 6), (4,), (3, 9)]"
4759,16,7,"[(4, 5), (4, 5), (5, 6), (3, 5)]","[(1, 2, 6), (4, 5), (3, 8)]"
4760,13,7,"[(5, 3), (4, 4), (4, 6), (3, 3), (6, 1)]","[(1, 2, 5), (8,), (3, 7), (6,)]"
4761,23,6,"[(2, 5), (3, 4), (4, 4), (6, 4)]","[(1, 2, 4), (7,), (3, 5)]"
4762,16,7,"[(6, 6), (5, 4), (5, 3), (6, 2)]","[(1, 2, 3, 6), (4, 5), (8,)]"
4763,26,5,"[(3, 3), (1, 5), (6, 1), (5, 6)]","[(1, 2, 3), (6,), (7,)]"
4764,9,8,"[(2, 6), (3, 4), (2, 6), (3, 4), (3, 3), (6, 1)]","[(1, 2, 5), (3, 4), (8,), (7,), (6,)]"
4765,27,5,"[(1, 3), (5, 2), (4, 3), (2, 5)]","[(1, 3), (2, 5), (7,)]"
4766,22,6,"[(4, 3), (4, 6), (4, 2), (3, 1)]","[(1, 2, 4), (3, 7), (6,)]"
4767,35,4,"[(6, 4), (1, 3)]","[(1, 2, 3, 4)]"
4768,21,6,"[(1, 2), (5, 4), (6, 6), (4, 6)]","[(1, 2), (3, 6), (4, 8)]"
4769,24,5,"[(3, 1), (5, 5), (4, 3), (1, 6)]","[(1, 3), (2, 8), (7,)]"
4770,22,6,"[(1, 2), (3, 4), (2, 5), (5, 1), (2, 5)]","[(1, 2), (3, 4), (7,), (6,)]"
4771,29,5,"[(6, 1), (2, 1), (5, 1), (1, 1)]","[(1, 2, 4), (3,), (6,)]"
4772,29,5,"[(2, 3), (3, 3), (2, 3), (1, 2)]","[(1, 4), (6,), (2, 3)]"
4773,33,4,"[(6, 6), (5, 5)]","[(1, 2, 3, 6)]"
4774,40,2,"[(4, 1), (1, 3)]","[(1, 4)]"
4775,20,6,"[(1, 4), (5, 4), (2, 3), (2, 4), (1, 6)]","[(1, 4), (2, 7), (5,), (6,)]"
4776,20,6,"[(2, 5), (4, 5), (3, 6), (3, 6)]","[(1, 2, 4), (3, 6), (9,)]"
4777,13,7,"[(5, 6), (3, 1), (4, 5), (2, 6), (1, 1)]","[(1, 2, 3, 5), (4,), (9,), (8,)]"
4778,21,6,"[(1, 3), (3, 2), (3, 6), (4, 2), (2, 4)]","[(1, 3), (5,), (2, 7), (6,)]"
4779,31,4,"[(2, 5), (2, 5), (1, 1)]","[(1, 2, 4), (7,)]"
4780,37,3,"[(4, 4), (3, 2)]","[(1, 2, 5)]"
4781,27,5,"[(5, 5), (3, 5), (3, 5)]","[(1, 2, 3, 4), (8,)]"
4782,0,9,"[(6, 4), (2, 6), (4, 3), (5, 4), (2, 4), (1, 4)]","[(1, 2, 3, 4), (8,), (7,), (9,), (6,), (5,)]"
4783,28,5,"[(1, 5), (2, 4), (4, 1), (2, 4)]","[(1, 2, 3), (6,), (5,)]"
4784,17,7,"[(3, 3), (4, 1), (4, 2), (6, 5), (4, 2)]","[(1, 2, 3), (5,), (6,), (4, 7)]"
4785,30,5,"[(5, 3), (6, 1), (1, 3)]","[(1, 2, 5), (3, 4)]"
4786,39,3,"[(2, 4), (1, 1)]","[(1, 2, 3)]"
4787,13,7,"[(6, 3), (4, 3), (4, 5), (5, 2), (4, 3)]","[(1, 2, 6), (3, 4), (9,), (7,)]"
4788,28,5,"[(5, 6), (4, 2), (4, 2)]","[(1, 2, 3, 5), (6,)]"
4789,24,6,"[(4, 6), (4, 2), (1, 4), (3, 3)]","[(1, 2, 3, 4), (6,), (5,)]"
4790,28,5,"[(1, 6), (1, 2), (4, 3), (1, 6)]","[(1, 2, 4), (3,), (7,)]"
4791,28,5,"[(3, 3), (5, 2), (1, 3), (1, 1)]","[(1, 2, 3), (7,), (4,)]"
4792,26,5,"[(4, 5), (4, 6), (3, 4)]","[(1, 2, 6), (3, 7)]"
4793,17,6,"[(3, 5), (6, 6), (5, 3), (1, 2)]","[(1, 2, 5), (3, 9), (8,)]"
4794,29,5,"[(2, 1), (3, 1), (5, 4), (2, 1)]","[(1, 2), (4,), (3, 6)]"
4795,33,4,"[(4, 2), (4, 2), (2, 4)]","[(1, 2, 3), (6,)]"
4796,33,4,"[(4, 3), (2, 3), (1, 1)]","[(1, 2, 4), (5,)]"
4797,23,6,"[(1, 6), (3, 5), (6, 1), (1, 3)]","[(1, 2, 4), (3, 5), (7,)]"
4798,31,4,"[(3, 4), (2, 5), (4, 3)]","[(1, 2, 4), (7,)]"
4799,40,2,"[(3, 2), (1, 3)]","[(1, 4)]"
4800,26,5,"[(4, 4), (5, 6), (3, 5)]","[(1, 2, 5), (3, 8)]"
4801,19,6,"[(3, 2), (4, 5), (6, 6), (5, 4)]","[(1, 4), (2, 7), (3, 9)]"
4802,30,5,"[(3, 4), (4, 4), (1, 2)]","[(1, 2, 4), (3, 5)]"
4803,7,8,"[(3, 5), (4, 5), (6, 3), (6, 6), (6, 5)]","[(1, 2, 5), (3, 6), (9,), (4, 8)]"
4804,35,4,"[(6, 4), (1, 1)]","[(1, 2, 3, 4)]"
4805,25,5,"[(3, 5), (1, 3), (3, 5), (6, 2)]","[(1, 2, 5), (4,), (8,)]"
4806,10,7,"[(6, 2), (6, 4), (6, 2), (6, 3), (6, 2)]","[(1, 2, 5), (3, 7), (8,), (9,)]"
4807,27,5,"[(4, 3), (3, 2), (2, 4), (1, 3)]","[(1, 2, 4), (5,), (6,)]"
4808,30,5,"[(2, 3), (6, 4), (6, 4)]","[(1, 4), (2, 3, 5)]"
4809,29,5,"[(6, 3), (1, 6), (2, 1)]","[(1, 2, 6), (3, 4)]"
4810,28,5,"[(5, 3), (6, 3), (5, 1)]","[(1, 2, 5), (3, 6)]"
4811,36,3,"[(6, 3), (1, 5)]","[(1, 2, 6)]"
4812,13,7,"[(5, 2), (1, 2), (2, 4), (1, 6), (5, 4), (1, 6)]","[(1, 2, 4), (3,), (6,), (7,), (9,)]"
4813,26,5,"[(4, 2), (1, 5), (4, 3), (6, 4)]","[(1, 2, 3), (6,), (7,)]"
4814,40,2,"[(1, 4), (1, 3)]","[(1, 4)]"
4815,11,7,"[(5, 1), (5, 3), (1, 3), (5, 4), (2, 5), (1, 3)]","[(1, 2, 3), (8,), (4,), (9,), (7,)]"
4816,15,7,"[(3, 2), (2, 6), (5, 4), (2, 3), (2, 1), (6, 3)]","[(1, 4), (2, 6), (9,), (5,), (3,)]"
4817,29,5,"[(2, 5), (6, 3), (5, 5)]","[(1, 2, 4), (3, 6)]"
4818,18,6,"[(3, 4), (1, 5), (2, 3), (6, 3), (3, 3)]","[(1, 2, 4), (6,), (5,), (9,)]"
4819,29,5,"[(1, 3), (6, 6), (3, 1)]","[(1, 3), (2, 4, 6)]"
4820,25,5,"[(3, 6), (6, 5), (5, 1)]","[(1, 2, 6), (3, 8)]"
4821,29,5,"[(1, 5), (1, 3), (4, 2), (2, 1)]","[(1, 2, 3), (4,), (6,)]"
4822,28,5,"[(5, 1), (5, 6), (2, 1)]","[(1, 2, 3), (4, 7)]"
4823,9,8,"[(4, 5), (4, 3), (3, 2), (4, 3), (4, 4), (3, 2)]","[(1, 2, 6), (3, 4), (5,), (7,), (8,)]"
4824,18,6,"[(2, 6), (2, 2), (4, 3), (2, 6), (5, 3)]","[(1, 2, 5), (4,), (7,), (8,)]"
4825,28,5,"[(4, 6), (5, 2), (1, 3)]","[(1, 2, 3, 4), (7,)]"
4826,39,3,"[(5, 1), (1, 1)]","[(1, 2, 3)]"
4827,20,6,"[(1, 5), (4, 2), (4, 1), (6, 2), (4, 4)]","[(1, 2, 3), (6,), (5,), (8,)]"
4828,8,8,"[(1, 2), (3, 1), (6, 4), (4, 5), (6, 5), (3, 3)]","[(1, 2), (4,), (3, 7), (9,), (5, 6)]"
4829,33,4,"[(5, 4), (2, 1), (2, 4)]","[(1, 2, 6), (3,)]"
4830,28,5,"[(3, 2), (3, 2), (5, 2), (4, 3)]","[(1, 4), (2, 3), (7,)]"
4831,31,4,"[(3, 6), (1, 4), (3, 2)]","[(1, 2, 6), (5,)]"
4832,41,2,"[(2, 2), (2, 1)]","[(1, 3)]"
4833,19,6,"[(2, 4), (5, 6), (3, 6), (2, 1)]","[(1, 2, 3), (4, 7), (9,)]"
4834,9,8,"[(3, 1), (2, 6), (4, 3), (6, 3), (6, 2), (1, 2)]","[(1, 3), (2, 6), (7,), (4, 5), (8,)]"
4835,33,4,"[(3, 3), (1, 5), (2, 1)]","[(1, 2, 3), (6,)]"
4836,31,4,"[(5, 1), (4, 4), (2, 1)]","[(1, 2, 3), (8,)]"
4837,30,5,"[(4, 4), (1, 3), (2, 1), (1, 2)]","[(1, 2, 5), (4,), (3,)]"
4838,27,5,"[(1, 3), (6, 3), (3, 2), (4, 1)]","[(1, 3), (2, 7), (5,)]"
4839,26,5,"[(6, 4), (3, 6), (2, 2)]","[(1, 2, 3, 4), (9,)]"
4840,35,4,"[(5, 5), (6, 4)]","[(1, 2, 3, 4)]"
4841,35,4,"[(5, 5), (1, 1)]","[(1, 2, 3, 4)]"
4842,28,5,"[(1, 4), (1, 4), (5, 2), (6, 4)]","[(1, 4), (2, 3), (7,)]"
4843,9,8,"[(5, 3), (3, 1), (2, 6), (5, 2), (5, 4), (3, 1)]","[(1, 2, 5), (4,), (8,), (7,), (3, 6)]"
4844,20,6,"[(2, 2), (5, 3), (2, 2), (6, 3), (5, 1)]","[(1, 3), (2, 6), (4,), (9,)]"
4845,9,8,"[(4, 1), (6, 3), (2, 3), (5, 4), (4, 4), (4, 6)]","[(1, 4), (2, 7), (5,), (3, 6), (8,)]"
4846,17,7,"[(4, 5), (6, 3), (6, 1), (2, 1), (1, 2)]","[(1, 2, 6), (4, 5), (7,), (3,)]"
4847,23,6,"[(2, 2), (3, 2), (1, 6), (3, 3), (3, 1)]","[(1, 3), (5,), (7,), (2, 4)]"
4848,32,4,"[(2, 4), (4, 3), (3, 4)]","[(1, 2, 3), (7,)]"
4849,35,4,"[(2, 2), (4, 2), (3, 1)]","[(1, 3), (2, 4)]"
4850,38,3,"[(2, 5), (2, 2)]","[(1, 2, 4)]"
4851,26,5,"[(5, 6), (6, 2), (6, 2)]","[(1, 2, 3, 5), (8,)]"
4852,22,6,"[(2, 6), (5, 2), (3, 5), (1, 2)]","[(1, 2, 5), (3, 4), (8,)]"
4853,13,7,"[(3, 3), (3, 6), (6, 3), (2, 6), (5, 5)]","[(1, 2, 3), (4, 5), (9,), (8,)]"
4854,26,5,"[(6, 5), (5, 3), (1, 2)]","[(1, 2, 3, 5), (8,)]"
4855,39,3,"[(5, 1), (1, 2)]","[(1, 2, 3)]"
4856,19,6,"[(5, 6), (5, 3), (3, 4), (4, 3)]","[(1, 2, 3, 5), (8,), (7,)]"
4857,39,3,"[(1, 5), (2, 1)]","[(1, 2, 3)]"
4858,29,5,"[(4, 2), (6, 4), (1, 3)]","[(1, 2, 3), (4, 6)]"
4859,33,4,"[(4, 3), (3, 2), (3, 2)]","[(1, 2, 4), (5,)]"
4860,29,5,"[(3, 3), (6, 4), (1, 2)]","[(1, 2, 3), (4, 6)]"
4861,33,4,"[(3, 5), (2, 2), (3, 1)]","[(1, 2, 5), (4,)]"
4862,29,4,"[(6, 2), (3, 5), (3, 5)]","[(1, 2, 5), (8,)]"
4863,22,6,"[(3, 3), (4, 5), (2, 6), (2, 2)]","[(1, 2, 3), (4, 5), (8,)]"
4864,35,4,"[(6, 4), (3, 1)]","[(1, 2, 3, 4)]"
4865,13,7,"[(2, 4), (5, 4), (6, 2), (5, 4), (6, 4)]","[(1, 2, 3), (4, 5), (8,), (9,)]"
4866,8,8,"[(4, 5), (1, 3), (5, 3), (3, 6), (2, 5), (4, 2)]","[(1, 2, 6), (4,), (3, 5), (9,), (7,)]"
4867,20,6,"[(4, 4), (2, 4), (6, 5), (6, 6)]","[(1, 2, 5), (6,), (3, 8)]"
4868,28,5,"[(3, 4), (6, 4), (1, 2)]","[(1, 2, 4), (3, 7)]"
4869,23,5,"[(4, 1), (4, 4), (3, 6), (5, 4)]","[(1, 4), (2, 6), (9,)]"
4870,39,3,"[(4, 2), (2, 1)]","[(1, 2, 3)]"
4871,20,6,"[(2, 6), (6, 3), (5, 3), (6, 4)]","[(1, 2, 5), (3, 6), (8,)]"
4872,21,6,"[(1, 3), (3, 5), (6, 6), (6, 2)]","[(1, 3), (2, 6), (4, 8)]"
4873,15,7,"[(2, 4), (2, 6), (6, 5), (1, 4), (6, 4)]","[(1, 2, 3), (8,), (4, 7), (5,)]"
4874,9,8,"[(3, 2), (1, 1), (1, 5), (4, 6), (6, 2), (3, 2), (1, 2)]","[(1, 4), (2,), (6,), (3, 7), (8,), (5,)]"
4875,16,6,"[(4, 3), (2, 4), (5, 4), (5, 2), (6, 6)]","[(1, 2, 4), (6,), (9,), (7,)]"
4876,27,5,"[(4, 4), (4, 6), (5, 2)]","[(1, 2, 5), (3, 7)]"
4877,14,7,"[(4, 6), (6, 1), (5, 1), (5, 3), (1, 3)]","[(1, 2, 3, 4), (7,), (6,), (8,)]"
4878,27,5,"[(2, 5), (6, 5), (1, 2)]","[(1, 2, 4), (3, 8)]"
4879,5,8,"[(4, 1), (6, 6), (3, 6), (4, 2), (2, 6), (2, 1)]","[(1, 4), (2, 3, 7), (9,), (6,), (8,)]"
4880,26,5,"[(1, 1), (2, 4), (5, 6), (3, 5)]","[(2,), (1, 5), (3, 8)]"
4881,35,4,"[(5, 5), (6, 4)]","[(1, 2, 3, 4)]"
4882,22,6,"[(1, 1), (1, 2), (3, 3), (6, 6), (1, 1)]","[(2,), (3,), (1, 5), (4, 8)]"
4883,8,8,"[(5, 1), (5, 6), (3, 6), (5, 6), (1, 3)]","[(1, 2, 3), (4, 7), (9,), (5, 6)]"
4884,9,8,"[(3, 5), (2, 6), (3, 4), (5, 2), (4, 2), (3, 1)]","[(1, 2, 5), (8,), (3, 4), (7,), (6,)]"
4885,22,6,"[(3, 2), (4, 6), (5, 3), (5, 3)]","[(1, 4), (2, 3, 5), (8,)]"
4886,22,6,"[(4, 1), (5, 5), (5, 3), (3, 1)]","[(1, 4), (2, 3, 5), (8,)]"
4887,24,5,"[(2, 4), (5, 2), (6, 2), (4, 4)]","[(1, 2, 3), (7,), (8,)]"
4888,34,4,"[(6, 5), (4, 1)]","[(1, 2, 3, 5)]"
4889,36,3,"[(6, 3), (5, 1)]","[(1, 2, 6)]"
4890,17,7,"[(3, 5), (1, 5), (3, 1), (4, 6), (2, 2)]","[(1, 2, 5), (6,), (4,), (3, 7)]"
4891,35,4,"[(5, 5), (2, 1)]","[(1, 2, 3, 4)]"
4892,28,5,"[(6, 3), (6, 2), (2, 3)]","[(1, 2, 6), (3, 5)]"
4893,36,3,"[(3, 6), (1, 5)]","[(1, 2, 6)]"
4894,27,5,"[(2, 2), (1, 6), (6, 1), (5, 6)]","[(1, 3), (2, 5), (7,)]"
4895,18,6,"[(5, 6), (4, 3), (3, 6), (3, 6)]","[(1, 2, 3, 5), (7,), (9,)]"
4896,4,8,"[(4, 4), (2, 4), (2, 1), (3, 4), (5, 4), (6, 2), (3, 3)]","[(1, 2, 5), (6,), (3,), (7,), (9,), (8,)]"
4897,18,6,"[(6, 2), (4, 6), (5, 4), (1, 2)]","[(1, 2, 5), (3, 7), (9,)]"
