Game Number,Score,Tiles Closed,Rolls,Moves
2278,26,5,"[(1, 6), (6, 6), (4, 4)]","[(2, 5), (1, 3, 8)]"
2279,23,5,"[(4, 6), (1, 3), (5, 3), (1, 2)]","[(1, 3, 6), (4,), (8,)]"
2280,21,6,"[(6, 4), (5, 2), (3, 4), (5, 1)]","[(3, 7), (2, 5), (1, 6)]"
2281,18,6,"[(4, 4), (1, 4), (1, 2), (6, 5), (1, 4)]","[(2, 6), (5,), (3,), (4, 7)]"
2282,7,8,"[(5, 4), (6, 3), (4, 5), (6, 5), (2, 4)]","[(3, 6), (4, 5), (1, 8), (2, 9)]"
2283,23,5,"[(2, 5), (6, 4), (4, 1), (2, 6)]","[(1, 6), (2, 8), (5,)]"
2284,21,6,"[(5, 4), (4, 6), (3, 2), (3, 4)]","[(1, 2, 6), (3, 7), (5,)]"
2285,19,6,"[(3, 4), (4, 1), (1, 6), (3, 4), (1, 6)]","[(3, 4), (5,), (1, 6), (7,)]"
2286,26,5,"[(5, 4), (1, 3), (4, 2), (2, 3)]","[(3, 6), (4,), (1, 5)]"
2287,14,7,"[(5, 5), (1, 5), (3, 5), (4, 3), (6, 1)]","[(1, 2, 7), (6,), (8,), (3, 4)]"
2288,18,6,"[(3, 6), (5, 5), (3, 5), (2, 3)]","[(4, 5), (3, 7), (2, 6)]"
2289,20,6,"[(6, 4), (6, 5), (3, 1), (4, 2)]","[(1, 2, 7), (5, 6), (4,)]"
2290,14,7,"[(5, 6), (1, 3), (6, 3), (6, 1), (4, 3)]","[(2, 9), (4,), (1, 3, 5), (7,)]"
2291,9,7,"[(5, 2), (4, 3), (6, 1), (4, 5), (4, 2), (1, 2)]","[(2, 5), (3, 4), (7,), (9,), (6,)]"
2292,29,4,"[(5, 6), (3, 2), (2, 1)]","[(4, 7), (2, 3)]"
2293,15,7,"[(3, 1), (1, 6), (5, 4), (6, 4), (6, 6)]","[(1, 3), (7,), (4, 5), (2, 8)]"
2294,11,7,"[(5, 1), (5, 6), (3, 5), (5, 4), (5, 3)]","[(1, 5), (3, 8), (2, 6), (9,)]"
2295,18,6,"[(1, 3), (4, 3), (4, 4), (4, 4), (4, 3)]","[(1, 3), (7,), (8,), (2, 6)]"
2296,23,5,"[(4, 2), (5, 4), (2, 5), (1, 1)]","[(2, 4), (3, 6), (7,)]"
2297,38,3,"[(3, 4), (2, 2)]","[(1, 2, 4)]"
2298,26,5,"[(4, 2), (3, 4), (1, 3), (1, 1), (4, 6)]","[(1, 5), (7,), (4,), (2,)]"
2299,33,4,"[(5, 2), (2, 3), (1, 1)]","[(1, 2, 4), (5,)]"
2300,10,7,"[(1, 2), (1, 5), (1, 3), (3, 2), (4, 5), (4, 4), (2, 2)]","[(1, 2), (6,), (4,), (5,), (9,), (8,)]"
2301,21,6,"[(4, 6), (1, 5), (1, 1), (4, 2), (1, 4)]","[(3, 7), (1, 5), (2,), (6,)]"
2302,9,8,"[(5, 6), (2, 3), (5, 1), (3, 3), (6, 2), (1, 2)]","[(3, 8), (5,), (6,), (2, 4), (1, 7)]"
2303,27,5,"[(4, 2), (1, 5), (3, 3), (2, 3)]","[(6,), (2, 4), (1, 5)]"
2304,27,5,"[(4, 6), (3, 5), (2, 6)]","[(1, 2, 3, 4), (8,)]"
2305,25,5,"[(5, 6), (1, 1), (6, 1), (3, 3)]","[(5, 6), (2,), (3, 4)]"
2306,28,5,"[(3, 3), (6, 5), (2, 2)]","[(1, 2, 3), (4, 7)]"
2307,24,6,"[(6, 1), (3, 4), (6, 1), (3, 1)]","[(3, 4), (2, 5), (1, 6)]"
2308,30,5,"[(4, 5), (3, 3), (2, 2)]","[(4, 5), (1, 2, 3)]"
2309,22,5,"[(1, 4), (1, 4), (1, 6), (2, 4), (3, 4)]","[(5,), (2, 3), (7,), (6,)]"
2310,31,4,"[(3, 1), (4, 6), (2, 2)]","[(1, 3), (4, 6)]"
2311,20,5,"[(3, 6), (2, 4), (6, 4), (4, 1)]","[(4, 5), (6,), (2, 8)]"
2312,24,5,"[(3, 5), (1, 6), (1, 5), (1, 4)]","[(1, 2, 5), (7,), (6,)]"
2313,28,5,"[(3, 3), (6, 5), (1, 5)]","[(1, 2, 3), (5, 6)]"
2314,23,5,"[(6, 3), (5, 2), (4, 2), (5, 4)]","[(9,), (1, 2, 4), (6,)]"
2315,30,4,"[(5, 3), (2, 5), (2, 3)]","[(1, 2, 5), (7,)]"
2316,14,6,"[(3, 4), (3, 6), (5, 3), (3, 4), (2, 5)]","[(1, 2, 4), (9,), (8,), (7,)]"
2317,23,6,"[(2, 4), (3, 2), (6, 5), (1, 4)]","[(1, 2, 3), (5,), (4, 7)]"
2318,30,5,"[(1, 3), (3, 3), (4, 1), (4, 6)]","[(1, 3), (2, 4), (5,)]"
2319,21,6,"[(6, 3), (6, 3), (1, 5), (1, 3)]","[(2, 3, 4), (1, 8), (6,)]"
2320,21,6,"[(2, 3), (4, 6), (5, 4), (5, 4)]","[(5,), (1, 2, 3, 4), (9,)]"
2321,11,7,"[(6, 6), (3, 4), (4, 4), (5, 2), (6, 6)]","[(3, 4, 5), (7,), (8,), (1, 6)]"
2322,28,5,"[(4, 6), (4, 3), (1, 2)]","[(1, 2, 7), (3, 4)]"
2323,8,8,"[(1, 5), (1, 1), (5, 6), (5, 4), (3, 6), (1, 5)]","[(6,), (2,), (1, 3, 7), (9,), (4, 5)]"
2324,30,5,"[(4, 5), (4, 2), (1, 4)]","[(2, 3, 4), (1, 5)]"
2325,34,3,"[(6, 1), (1, 3), (5, 1)]","[(1, 6), (4,)]"
2326,32,4,"[(3, 1), (3, 6), (6, 1)]","[(1, 3), (2, 7)]"
2327,9,8,"[(6, 1), (3, 3), (4, 1), (2, 1), (6, 2), (6, 1), (2, 1)]","[(2, 5), (6,), (1, 4), (3,), (8,), (7,)]"
2328,13,7,"[(4, 3), (1, 3), (3, 4), (4, 4), (5, 1), (1, 6)]","[(7,), (1, 3), (2, 5), (8,), (6,)]"
2329,10,7,"[(6, 4), (4, 4), (2, 4), (1, 4), (4, 2), (2, 6)]","[(1, 9), (8,), (2, 4), (5,), (6,)]"
2330,9,8,"[(4, 5), (4, 4), (6, 1), (6, 6), (4, 6)]","[(3, 6), (1, 2, 5), (7,), (4, 8)]"
2331,26,5,"[(3, 1), (6, 5), (3, 1), (3, 6)]","[(1, 3), (2, 9), (4,)]"
2332,5,8,"[(5, 2), (5, 2), (5, 4), (1, 5), (1, 2), (4, 4), (5, 6)]","[(7,), (1, 6), (9,), (2, 4), (3,), (8,)]"
2333,27,4,"[(2, 6), (1, 2), (4, 3), (5, 6)]","[(2, 6), (3,), (7,)]"
2334,28,5,"[(2, 4), (3, 1), (1, 6), (1, 6)]","[(2, 4), (1, 3), (7,)]"
2335,22,5,"[(6, 5), (1, 6), (1, 4), (5, 6)]","[(2, 3, 6), (7,), (5,)]"
2336,23,5,"[(2, 2), (1, 3), (3, 5), (1, 5), (5, 3)]","[(4,), (1, 3), (8,), (6,)]"
2337,18,6,"[(3, 2), (1, 5), (5, 4), (4, 3), (5, 6)]","[(2, 3), (1, 5), (9,), (7,)]"
2338,19,5,"[(3, 3), (1, 4), (4, 3), (5, 3), (6, 2)]","[(6,), (2, 3), (7,), (8,)]"
2339,24,6,"[(1, 5), (3, 6), (2, 4), (2, 2)]","[(1, 2, 3), (4, 5), (6,)]"
2340,9,8,"[(1, 3), (1, 6), (6, 5), (4, 2), (4, 4), (4, 3)]","[(1, 3), (7,), (5, 6), (2, 4), (8,)]"
2341,15,6,"[(4, 6), (3, 1), (2, 5), (6, 3), (2, 2)]","[(2, 3, 5), (4,), (7,), (9,)]"
2342,22,6,"[(5, 1), (4, 3), (4, 6), (2, 1)]","[(1, 2, 3), (7,), (4, 6)]"
2343,0,9,"[(2, 3), (3, 3), (4, 3), (6, 2), (4, 6), (6, 3)]","[(5,), (1, 2, 3), (7,), (8,), (4, 6), (9,)]"
2344,9,8,"[(2, 1), (1, 4), (4, 4), (5, 5), (5, 5), (5, 2)]","[(1, 2), (5,), (8,), (4, 6), (3, 7)]"
2345,12,7,"[(1, 3), (6, 5), (2, 1), (1, 5), (4, 5), (5, 3)]","[(4,), (1, 2, 8), (3,), (6,), (9,)]"
2346,27,4,"[(2, 5), (3, 3), (2, 3), (2, 4)]","[(3, 4), (6,), (5,)]"
2347,20,6,"[(5, 6), (1, 2), (1, 3), (4, 3), (6, 2)]","[(1, 2, 8), (3,), (4,), (7,)]"
2348,25,5,"[(6, 4), (2, 4), (3, 1), (4, 3)]","[(3, 7), (1, 5), (4,)]"
2349,13,7,"[(6, 4), (2, 1), (5, 6), (4, 4), (3, 3)]","[(3, 7), (1, 2), (5, 6), (8,)]"
2350,15,5,"[(2, 2), (3, 6), (3, 6), (3, 5), (5, 6)]","[(4,), (3, 6), (9,), (8,)]"
2351,19,6,"[(1, 6), (3, 5), (6, 5), (1, 1)]","[(2, 5), (1, 7), (3, 8)]"
2352,26,5,"[(5, 4), (2, 1), (3, 4), (1, 2)]","[(4, 5), (3,), (1, 6)]"
2353,27,5,"[(5, 3), (5, 5), (3, 2)]","[(3, 5), (1, 2, 7)]"
2354,19,5,"[(5, 5), (5, 4), (1, 6), (2, 6)]","[(2, 8), (3, 6), (7,)]"
2355,20,6,"[(1, 6), (4, 3), (6, 5), (5, 2)]","[(2, 5), (7,), (1, 4, 6)]"
2356,28,5,"[(5, 4), (2, 6), (4, 6)]","[(1, 3, 5), (2, 6)]"
2357,9,8,"[(1, 6), (3, 4), (5, 6), (1, 2), (6, 2), (4, 2)]","[(1, 6), (7,), (2, 4, 5), (3,), (8,)]"
2358,20,6,"[(5, 2), (6, 5), (1, 6), (4, 1)]","[(1, 2, 4), (5, 6), (7,)]"
2359,31,4,"[(4, 2), (6, 2), (1, 1)]","[(2, 4), (1, 7)]"
2360,35,4,"[(5, 5), (1, 2)]","[(1, 2, 3, 4)]"
2361,10,7,"[(3, 6), (4, 2), (4, 5), (2, 2), (3, 4), (5, 3)]","[(1, 8), (6,), (9,), (4,), (2, 5)]"
2362,30,4,"[(3, 4), (5, 3), (1, 2)]","[(1, 6), (3, 5)]"
2363,8,8,"[(6, 4), (2, 6), (4, 6), (3, 6), (3, 2)]","[(1, 9), (2, 6), (3, 7), (4, 5)]"
2364,38,2,"[(3, 4), (1, 1)]","[(2, 5)]"
2365,22,6,"[(1, 3), (3, 3), (6, 2), (3, 2), (2, 3)]","[(4,), (1, 2, 3), (8,), (5,)]"
2366,0,9,"[(4, 2), (1, 3), (6, 5), (4, 3), (2, 6), (5, 4)]","[(1, 2, 3), (4,), (5, 6), (7,), (8,), (9,)]"
2367,25,5,"[(4, 2), (6, 1), (2, 5), (1, 6)]","[(1, 5), (7,), (3, 4)]"
2368,25,5,"[(6, 6), (5, 3), (2, 6)]","[(1, 3, 8), (2, 6)]"
2369,8,8,"[(1, 3), (1, 1), (5, 1), (2, 5), (6, 4), (6, 2), (1, 1)]","[(4,), (2,), (6,), (7,), (1, 9), (3, 5)]"
2370,31,4,"[(4, 2), (3, 5), (3, 5)]","[(1, 2, 3), (8,)]"
2371,14,6,"[(1, 1), (6, 4), (6, 2), (6, 5), (6, 6)]","[(2,), (3, 7), (8,), (5, 6)]"
2372,11,7,"[(4, 6), (4, 4), (3, 6), (2, 5), (4, 1)]","[(1, 3, 6), (8,), (4, 5), (7,)]"
2373,32,4,"[(3, 2), (4, 1), (2, 1), (3, 2)]","[(5,), (1, 4), (3,)]"
2374,23,5,"[(6, 3), (4, 2), (3, 4), (5, 2)]","[(1, 3, 5), (6,), (7,)]"
2375,24,6,"[(4, 4), (5, 3), (4, 1), (4, 6)]","[(1, 3, 4), (2, 6), (5,)]"
2376,16,6,"[(5, 6), (2, 1), (3, 6), (2, 4), (1, 1)]","[(2, 9), (3,), (4, 5), (6,)]"
2377,14,7,"[(6, 5), (4, 3), (3, 6), (3, 1), (4, 5)]","[(1, 2, 3, 5), (7,), (9,), (4,)]"
2378,7,8,"[(5, 4), (6, 4), (4, 6), (3, 6), (5, 5)]","[(9,), (2, 8), (1, 4, 5), (3, 6)]"
2379,11,7,"[(2, 6), (6, 2), (4, 4), (4, 6), (1, 2)]","[(3, 5), (8,), (1, 7), (4, 6)]"
2380,14,7,"[(5, 1), (2, 3), (4, 3), (3, 5), (3, 2), (1, 3)]","[(6,), (2, 3), (7,), (8,), (1, 4)]"
2381,23,6,"[(4, 1), (6, 4), (3, 4), (1, 4)]","[(2, 3), (1, 4, 5), (7,)]"
2382,18,6,"[(6, 4), (2, 6), (4, 5), (6, 3)]","[(1, 4, 5), (2, 6), (9,)]"
2383,24,6,"[(4, 5), (3, 2), (4, 3), (5, 1)]","[(4, 5), (2, 3), (1, 6)]"
2384,20,6,"[(6, 2), (4, 5), (2, 6), (4, 1)]","[(3, 5), (1, 8), (2, 6)]"
2385,35,4,"[(4, 6), (2, 1)]","[(1, 2, 3, 4)]"
2386,21,5,"[(2, 6), (6, 5), (2, 3), (2, 3)]","[(2, 6), (4, 7), (5,)]"
2387,24,6,"[(6, 1), (2, 1), (4, 1), (3, 3), (1, 4)]","[(1, 2, 4), (3,), (5,), (6,)]"
2388,34,3,"[(3, 2), (5, 1), (1, 3)]","[(1, 4), (6,)]"
2389,25,5,"[(4, 6), (5, 5), (3, 3)]","[(2, 3, 5), (4, 6)]"
2390,14,7,"[(2, 1), (4, 4), (2, 4), (6, 2), (2, 4), (6, 1)]","[(3,), (1, 7), (6,), (8,), (2, 4)]"
2391,28,4,"[(1, 2), (3, 1), (6, 4), (1, 3)]","[(3,), (4,), (2, 8)]"
2392,30,4,"[(4, 5), (2, 4), (2, 2)]","[(3, 6), (2, 4)]"
2393,17,6,"[(2, 6), (1, 5), (5, 1), (5, 3), (2, 4)]","[(1, 7), (6,), (2, 4), (8,)]"
2394,26,5,"[(1, 1), (5, 6), (2, 4), (4, 6)]","[(2,), (4, 7), (1, 5)]"
2395,27,5,"[(6, 2), (3, 3), (2, 2), (4, 2)]","[(1, 2, 5), (6,), (4,)]"
2396,7,8,"[(5, 4), (2, 4), (3, 3), (3, 5), (5, 4), (1, 3)]","[(4, 5), (1, 2, 3), (6,), (8,), (9,)]"
2397,7,8,"[(1, 3), (3, 6), (6, 2), (6, 3), (2, 6), (3, 6)]","[(4,), (1, 3, 5), (2, 6), (9,), (8,)]"
2398,5,8,"[(6, 6), (3, 4), (4, 5), (3, 5), (2, 2), (4, 4)]","[(2, 3, 7), (1, 6), (9,), (8,), (4,)]"
2399,12,7,"[(4, 2), (2, 6), (6, 6), (2, 5), (3, 3)]","[(6,), (8,), (3, 9), (1, 2, 4)]"
2400,8,8,"[(3, 3), (4, 5), (2, 2), (5, 4), (3, 6), (4, 6)]","[(6,), (2, 7), (1, 3), (9,), (4, 5)]"
2401,18,6,"[(2, 6), (5, 3), (1, 3), (5, 2), (6, 5)]","[(8,), (1, 2, 5), (4,), (7,)]"
2402,12,7,"[(5, 1), (3, 3), (4, 6), (5, 6), (4, 4)]","[(1, 5), (6,), (2, 8), (4, 7)]"
2403,23,6,"[(6, 1), (5, 1), (5, 4), (6, 5)]","[(7,), (1, 5), (2, 3, 4)]"
2404,25,5,"[(5, 3), (6, 6), (2, 3)]","[(3, 5), (1, 2, 9)]"
2405,19,6,"[(6, 6), (5, 5), (2, 2), (2, 5)]","[(1, 5, 6), (3, 7), (4,)]"
2406,14,7,"[(4, 6), (5, 3), (3, 6), (2, 2), (6, 6)]","[(3, 7), (1, 2, 5), (9,), (4,)]"
2407,20,6,"[(6, 6), (6, 2), (3, 2), (6, 6)]","[(2, 3, 7), (8,), (1, 4)]"
2408,14,7,"[(6, 6), (4, 2), (1, 3), (5, 4), (1, 3)]","[(5, 7), (1, 2, 3), (4,), (9,)]"
2409,14,6,"[(2, 6), (4, 5), (2, 3), (4, 5), (3, 4)]","[(1, 7), (9,), (5,), (3, 6)]"
2410,27,4,"[(6, 5), (3, 4), (2, 2)]","[(1, 4, 6), (7,)]"
2411,17,7,"[(5, 2), (5, 5), (3, 3), (1, 4), (4, 1)]","[(7,), (1, 3, 6), (2, 4), (5,)]"
2412,22,5,"[(2, 3), (4, 3), (6, 5), (4, 3)]","[(2, 3), (7,), (5, 6)]"
2413,22,6,"[(3, 6), (4, 1), (5, 4), (5, 3)]","[(4, 5), (2, 3), (1, 8)]"
2414,26,5,"[(1, 2), (6, 3), (4, 3), (1, 1)]","[(1, 2), (4, 5), (7,)]"
2415,14,7,"[(1, 4), (6, 4), (4, 5), (2, 5), (3, 1)]","[(1, 4), (2, 3, 5), (9,), (7,)]"
2416,32,4,"[(3, 4), (1, 5), (2, 2)]","[(3, 4), (1, 5)]"
2417,27,5,"[(3, 5), (4, 6), (1, 1)]","[(1, 2, 5), (4, 6)]"
2418,18,5,"[(2, 2), (5, 2), (6, 3), (1, 6), (5, 4)]","[(4,), (1, 6), (9,), (7,)]"
2419,36,3,"[(3, 6), (2, 4)]","[(1, 2, 6)]"
2420,13,7,"[(5, 1), (3, 6), (4, 5), (2, 6), (3, 1)]","[(1, 2, 3), (4, 5), (9,), (8,)]"
2421,14,7,"[(1, 5), (2, 6), (2, 4), (6, 5), (6, 6)]","[(1, 2, 3), (8,), (6,), (4, 7)]"
2422,18,6,"[(1, 3), (1, 1), (4, 1), (1, 5), (6, 4), (2, 2)]","[(4,), (2,), (5,), (6,), (3, 7)]"
2423,18,6,"[(4, 6), (3, 3), (3, 4), (1, 3), (1, 1)]","[(2, 8), (6,), (7,), (1, 3)]"
2424,21,6,"[(5, 4), (2, 1), (6, 6), (3, 1)]","[(3, 6), (1, 2), (4, 8)]"
2425,21,6,"[(4, 6), (4, 4), (2, 4), (4, 2)]","[(3, 7), (2, 6), (1, 5)]"
2426,27,4,"[(6, 6), (4, 2), (4, 6)]","[(1, 3, 8), (6,)]"
2427,3,8,"[(2, 6), (2, 3), (2, 3), (4, 4), (4, 5), (6, 1), (2, 6)]","[(2, 6), (1, 4), (5,), (8,), (9,), (7,)]"
2428,30,4,"[(3, 3), (6, 3), (1, 2)]","[(6,), (2, 3, 4)]"
2429,29,4,"[(4, 5), (1, 6), (3, 1)]","[(2, 7), (3, 4)]"
2430,29,5,"[(2, 4), (5, 5), (1, 2)]","[(6,), (1, 2, 3, 4)]"
2431,12,6,"[(1, 5), (1, 4), (4, 5), (1, 5), (4, 3), (2, 5)]","[(2, 4), (5,), (9,), (6,), (7,)]"
2432,31,4,"[(5, 4), (1, 4), (1, 4)]","[(2, 3, 4), (5,)]"
2433,5,8,"[(5, 4), (1, 5), (6, 3), (3, 4), (6, 3), (6, 3)]","[(3, 6), (2, 4), (9,), (7,), (1, 8)]"
2434,26,5,"[(2, 1), (1, 2), (6, 2), (1, 4), (1, 1)]","[(3,), (1, 2), (8,), (5,)]"
2435,30,4,"[(5, 5), (2, 3), (3, 1)]","[(4, 6), (2, 3)]"
2436,18,6,"[(3, 5), (2, 5), (6, 6), (2, 4)]","[(2, 6), (3, 4), (5, 7)]"
2437,32,4,"[(3, 2), (2, 6), (1, 6)]","[(2, 3), (1, 7)]"
2438,23,6,"[(3, 5), (1, 1), (4, 1), (2, 5), (6, 1)]","[(3, 5), (2,), (1, 4), (7,)]"
2439,32,4,"[(6, 4), (2, 1), (3, 4)]","[(1, 2, 7), (3,)]"
2440,9,7,"[(6, 1), (3, 5), (4, 1), (3, 4), (4, 5), (6, 2)]","[(1, 2, 4), (8,), (5,), (7,), (9,)]"
2441,16,7,"[(5, 4), (2, 2), (2, 6), (2, 6), (6, 6)]","[(4, 5), (1, 3), (2, 6), (8,)]"
2442,24,5,"[(4, 4), (1, 5), (3, 4), (1, 4)]","[(3, 5), (2, 4), (7,)]"
2443,18,6,"[(2, 6), (4, 5), (5, 5), (3, 1)]","[(1, 3, 4), (9,), (2, 8)]"
2444,37,3,"[(6, 2), (1, 1)]","[(1, 2, 5)]"
2445,0,9,"[(1, 3), (6, 3), (4, 2), (3, 6), (3, 5), (3, 6)]","[(4,), (2, 7), (6,), (1, 3, 5), (8,), (9,)]"
2446,28,4,"[(5, 1), (6, 5), (4, 1)]","[(1, 5), (2, 9)]"
2447,33,4,"[(4, 2), (5, 1), (2, 4)]","[(1, 2, 3), (6,)]"
2448,1,8,"[(2, 2), (2, 1), (2, 6), (2, 3), (3, 5), (3, 6), (1, 6), (4, 5)]","[(4,), (3,), (2, 6), (5,), (8,), (9,), (7,)]"
2449,21,6,"[(1, 2), (6, 5), (5, 5), (2, 4)]","[(1, 2), (5, 6), (3, 7)]"
2450,27,5,"[(1, 1), (3, 4), (3, 2), (1, 3), (3, 3)]","[(2,), (1, 6), (5,), (4,)]"
2451,3,8,"[(5, 1), (1, 1), (4, 2), (5, 4), (2, 2), (4, 4), (2, 5), (4, 4)]","[(6,), (2,), (1, 5), (9,), (4,), (8,), (7,)]"
2452,27,5,"[(1, 6), (3, 2), (3, 3), (3, 2)]","[(1, 6), (5,), (2, 4)]"
2453,26,5,"[(6, 2), (1, 2), (6, 2), (6, 4)]","[(2, 6), (3,), (1, 7)]"
2454,14,7,"[(5, 5), (3, 5), (4, 3), (1, 5), (5, 6)]","[(1, 2, 7), (8,), (3, 4), (6,)]"
2455,23,6,"[(6, 1), (5, 2), (4, 4), (5, 5)]","[(7,), (2, 5), (1, 3, 4)]"
2456,25,5,"[(1, 4), (6, 2), (5, 2), (5, 3)]","[(2, 3), (8,), (1, 6)]"
2457,22,6,"[(3, 5), (3, 4), (4, 4), (2, 3)]","[(1, 2, 5), (3, 4), (8,)]"
2458,0,9,"[(6, 4), (2, 6), (6, 6), (3, 6), (5, 1)]","[(1, 3, 6), (8,), (5, 7), (9,), (2, 4)]"
2459,31,4,"[(1, 6), (5, 2), (6, 4)]","[(1, 2, 4), (7,)]"
2460,9,8,"[(4, 5), (4, 3), (3, 6), (1, 2), (4, 4), (1, 6)]","[(1, 2, 6), (7,), (4, 5), (3,), (8,)]"
2461,15,7,"[(5, 6), (4, 6), (2, 2), (2, 3), (4, 5)]","[(5, 6), (1, 9), (4,), (2, 3)]"
2462,19,6,"[(6, 1), (6, 5), (6, 2), (2, 6)]","[(2, 5), (1, 3, 7), (8,)]"
2463,24,5,"[(3, 2), (6, 1), (5, 4), (5, 2)]","[(2, 3), (7,), (1, 8)]"
2464,21,5,"[(1, 6), (6, 5), (1, 5), (1, 3)]","[(3, 4), (2, 9), (6,)]"
2465,9,7,"[(3, 5), (1, 5), (6, 5), (5, 6), (5, 2)]","[(8,), (1, 5), (2, 9), (4, 7)]"
2466,27,5,"[(1, 6), (3, 3), (4, 1), (2, 2)]","[(1, 2, 4), (6,), (5,)]"
2467,26,5,"[(2, 2), (6, 3), (4, 2), (4, 1)]","[(1, 3), (4, 5), (6,)]"
2468,6,8,"[(3, 2), (2, 3), (6, 2), (1, 3), (4, 6), (5, 2), (2, 2)]","[(5,), (2, 3), (8,), (4,), (1, 9), (7,)]"
2469,12,6,"[(1, 6), (4, 4), (4, 5), (4, 5), (5, 4)]","[(2, 5), (8,), (9,), (3, 6)]"
2470,9,8,"[(4, 3), (5, 5), (6, 4), (6, 3), (2, 5)]","[(1, 6), (3, 7), (2, 8), (4, 5)]"
2471,10,7,"[(6, 6), (5, 2), (1, 4), (5, 6), (3, 6)]","[(3, 9), (1, 6), (5,), (4, 7)]"
2472,27,5,"[(5, 3), (5, 5), (2, 2)]","[(1, 2, 5), (4, 6)]"
2473,16,7,"[(2, 2), (6, 1), (6, 1), (6, 5), (2, 3)]","[(4,), (1, 6), (2, 5), (3, 8)]"
2474,12,7,"[(6, 1), (6, 1), (4, 6), (6, 3), (3, 5)]","[(1, 6), (7,), (2, 8), (4, 5)]"
2475,24,5,"[(4, 3), (3, 3), (3, 5), (3, 1)]","[(1, 2, 4), (6,), (8,)]"
2476,18,6,"[(3, 6), (3, 3), (6, 6), (5, 5)]","[(3, 6), (1, 5), (4, 8)]"
2477,13,7,"[(2, 1), (4, 6), (5, 6), (4, 4), (5, 6)]","[(3,), (1, 2, 7), (5, 6), (8,)]"
2478,23,5,"[(2, 3), (4, 6), (4, 3), (2, 1)]","[(2, 3), (4, 6), (7,)]"
2479,27,5,"[(2, 1), (4, 3), (5, 1), (1, 1), (4, 1)]","[(3,), (7,), (1, 5), (2,)]"
2480,30,5,"[(2, 3), (4, 1), (4, 1), (5, 6)]","[(1, 4), (2, 3), (5,)]"
2481,38,2,"[(4, 3), (1, 1)]","[(2, 5)]"
2482,21,6,"[(4, 2), (6, 4), (3, 5), (2, 3)]","[(2, 4), (1, 9), (3, 5)]"
2483,20,6,"[(4, 5), (1, 4), (6, 5), (1, 3)]","[(2, 7), (1, 4), (3, 8)]"
2484,17,7,"[(6, 3), (5, 2), (6, 1), (3, 2), (2, 5)]","[(4, 5), (1, 6), (7,), (2, 3)]"
2485,26,5,"[(6, 2), (1, 3), (1, 6), (6, 4)]","[(2, 6), (1, 3), (7,)]"
2486,40,2,"[(4, 1), (2, 1)]","[(2, 3)]"
2487,13,7,"[(5, 5), (1, 6), (3, 4), (5, 3), (3, 2)]","[(1, 3, 6), (7,), (2, 5), (8,)]"
2488,26,5,"[(6, 6), (2, 5), (4, 1)]","[(1, 4, 7), (2, 5)]"
2489,40,2,"[(3, 2), (2, 2)]","[(1, 4)]"
2490,22,6,"[(5, 4), (5, 2), (3, 4), (6, 4)]","[(2, 3, 4), (7,), (1, 6)]"
2491,22,6,"[(5, 3), (1, 4), (4, 6), (4, 6)]","[(3, 5), (1, 4), (2, 8)]"
2492,14,7,"[(5, 1), (2, 2), (2, 4), (1, 6), (2, 6), (6, 2)]","[(2, 4), (1, 3), (6,), (7,), (8,)]"
2493,20,6,"[(5, 2), (6, 6), (3, 3), (3, 1)]","[(7,), (4, 8), (1, 2, 3)]"
2494,27,5,"[(4, 1), (1, 3), (3, 6), (6, 5)]","[(5,), (1, 3), (2, 7)]"
2495,34,3,"[(1, 6), (1, 3), (1, 3)]","[(1, 6), (4,)]"
2496,9,8,"[(5, 5), (5, 3), (6, 2), (1, 5), (2, 2), (2, 2)]","[(1, 2, 7), (3, 5), (8,), (6,), (4,)]"
2497,29,4,"[(2, 5), (3, 6), (1, 1)]","[(7,), (1, 2, 6)]"
2498,33,4,"[(6, 1), (2, 3), (1, 4)]","[(2, 5), (1, 4)]"
2499,26,5,"[(1, 3), (5, 2), (3, 5), (4, 1)]","[(4,), (7,), (1, 2, 5)]"
2500,15,7,"[(6, 6), (3, 1), (3, 3), (3, 5), (2, 1)]","[(5, 7), (4,), (1, 2, 3), (8,)]"
2501,10,7,"[(4, 4), (4, 5), (5, 3), (6, 4), (5, 6)]","[(2, 6), (4, 5), (8,), (1, 9)]"
2502,32,4,"[(1, 5), (6, 1), (6, 1)]","[(1, 2, 3), (7,)]"
2503,19,6,"[(3, 5), (3, 1), (4, 4), (4, 2), (2, 3)]","[(1, 2, 5), (4,), (8,), (6,)]"
2504,5,8,"[(4, 3), (5, 5), (6, 3), (2, 2), (4, 6), (3, 3)]","[(7,), (1, 3, 6), (9,), (4,), (2, 8)]"
2505,21,6,"[(5, 6), (1, 1), (4, 1), (2, 4), (5, 6)]","[(1, 3, 7), (2,), (5,), (6,)]"
2506,28,4,"[(2, 6), (6, 3), (1, 5)]","[(2, 6), (4, 5)]"
2507,17,7,"[(4, 5), (4, 1), (2, 4), (6, 2), (5, 1)]","[(4, 5), (2, 3), (6,), (1, 7)]"
2508,28,4,"[(4, 4), (5, 4), (4, 3)]","[(1, 7), (4, 5)]"
2509,17,5,"[(4, 5), (3, 6), (3, 5), (1, 1), (2, 1)]","[(3, 6), (9,), (8,), (2,)]"
2510,13,7,"[(1, 4), (3, 3), (5, 1), (3, 5), (6, 1), (3, 5)]","[(2, 3), (1, 5), (6,), (8,), (7,)]"
